% Model:              HY_Ge-backup.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 31 2024, 12:12
% Table:              Table 1 - All_Compacted
% height_substrate (nm)                           ratio                                             height_waveguide (nm)                             daddy                                             Effective mode index                              real(ewfd.neff) (1)                               Wavelength in free space (nm)                     Propagation constant (rad/m)
500                                               1                                                 1000                                              1                                                 1.4574822387048059-7.336854346301452E-10i         1.4574822387048059                                314.4                                             2.912732502450778E7
500                                               1                                                 1000                                              1                                                 1.461770457824994                                 1.461770457824994                                 314.4                                             2.921302373751647E7
500                                               1                                                 1000                                              1                                                 1.4624695303072952                                1.4624695303072952                                314.4                                             2.9226994481630493E7
500                                               1                                                 1000                                              1                                                 1.4713566237499993                                1.4713566237499993                                314.4                                             2.9404600254349105E7
500                                               1                                                 1000                                              1                                                 1.4715621538292234                                1.4715621538292234                                314.4                                             2.9408707708464768E7
500                                               1                                                 1000                                              2                                                 1.4544410528908978-9.260915507294551E-10i         1.4544410528908978                                318.8                                             2.8665378461991515E7
500                                               1                                                 1000                                              2                                                 1.4587705342719628                                1.4587705342719628                                318.8                                             2.8750707614442006E7
500                                               1                                                 1000                                              2                                                 1.4595006105824966                                1.4595006105824966                                318.8                                             2.8765096587928407E7
500                                               1                                                 1000                                              2                                                 1.4686330664832872                                1.4686330664832872                                318.8                                             2.894508690390806E7
500                                               1                                                 1000                                              2                                                 1.4688459265581917                                1.4688459265581917                                318.8                                             2.8949282133817486E7
500                                               1                                                 1000                                              3                                                 1.4519040846924667-1.15589363966504E-9i           1.4519040846924667                                323.19999999999993                                2.822581191947318E7
500                                               1                                                 1000                                              3                                                 1.4562730605889518                                1.4562730605889518                                323.19999999999993                                2.8310747207716428E7
500                                               1                                                 1000                                              3                                                 1.4570347861021276                                1.4570347861021276                                323.19999999999993                                2.832555556957438E7
500                                               1                                                 1000                                              3                                                 1.4664133058803543                                1.4664133058803543                                323.19999999999993                                2.850787913910918E7
500                                               1                                                 1000                                              3                                                 1.4666336121932733                                1.4666336121932733                                323.19999999999993                                2.8512162014692135E7
500                                               1                                                 1000                                              4                                                 1.4497703042901129-1.4285027340573523E-9i         1.4497703042901129                                327.6                                             2.780578594231048E7
500                                               1                                                 1000                                              4                                                 1.4541769152779038                                1.4541769152779038                                327.6                                             2.7890302283619832E7
500                                               1                                                 1000                                              4                                                 1.4549709760978164                                1.4549709760978164                                327.6                                             2.790553192732155E7
500                                               1                                                 1000                                              4                                                 1.4645965801304213                                1.4645965801304213                                327.6                                             2.8090145644752536E7
500                                               1                                                 1000                                              4                                                 1.4648244521176572                                1.4648244521176572                                327.6                                             2.809451610239026E7
500                                               1                                                 1000                                              5                                                 1.4479580559915193-1.7500587827874518E-9i         1.4479580559915193                                331.99999999999994                                2.7402978261500694E7
500                                               1                                                 1000                                              5                                                 1.452400341046617                                 1.452400341046617                                 331.99999999999994                                2.748704964761062E7
500                                               1                                                 1000                                              5                                                 1.4532274595725099                                1.4532274595725099                                331.99999999999994                                2.7502703078240696E7
500                                               1                                                 1000                                              5                                                 1.4631014335593218                                1.4631014335593218                                331.99999999999994                                2.768957057305217E7
500                                               1                                                 1000                                              5                                                 1.4633369926800546                                1.4633369926800546                                331.99999999999994                                2.7694028589938797E7
500                                               1                                                 1000                                              6                                                 1.4464013242340394-2.1273832421012597E-9i         1.4464013242340394                                336.4                                             2.701548022803928E7
