% Model:              HY_Ge.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 9 2024, 11:35
% Table:              Table 4 - 20240708NEWREDO
% daddy                                           Effective mode index                              Eigenvalue                                        real(ewfd.neff) (1)                               Frequency (Hz)
36                                                1.4854509062973642                                -1.2963004595811386E7i                            1.4854509062973642                                4.163784138888888E14
37                                                1.4842778776428025                                -1.2819234299074853E7i                            1.4842778776428025                                4.120858529209622E14
37                                                1.4847615704904622                                -1.2823411799822073E7i                            1.4847615704904622                                4.120858529209622E14
37                                                1.4848295519622234                                -1.2823998934096342E7i                            1.4848295519622234                                4.120858529209622E14
37                                                1.4850887435127542                                -1.2826237488793304E7i                            1.4850887435127542                                4.120858529209622E14
37                                                1.485160461833254                                 -1.2826856897037456E7i                            1.485160461833254                                 4.120858529209622E14
38                                                1.483974108999452                                 -1.268582900394595E7i                             1.483974108999452                                 4.078808952380952E14
38                                                1.4844674102339046                                -1.2690046014923265E7i                            1.4844674102339046                                4.078808952380952E14
38                                                1.4845372669863433                                -1.2690643188964803E7i                            1.4845372669863433                                4.078808952380952E14
38                                                1.4848013533133353                                -1.2692900744515255E7i                            1.4848013533133353                                4.078808952380952E14
38                                                1.4848750631110201                                -1.2693530856512275E7i                            1.4848750631110201                                4.078808952380952E14
39                                                1.483674966695499                                 -1.2555157914304806E7i                            1.483674966695499                                 4.037608861952861E14
39                                                1.4841779640119455                                -1.2559414379420292E7i                            1.4841779640119455                                4.037608861952861E14
39                                                1.4842497257707243                                -1.2560021641950093E7i                            1.4842497257707243                                4.037608861952861E14
39                                                1.4845187451314756                                -1.2562298138239412E7i                            1.4845187451314756                                4.037608861952861E14
39                                                1.4845944784815914                                -1.256293900917909E7i                             1.4845944784815914                                4.037608861952861E14
40                                                1.4833811693850463                                -1.2427145024569329E7i                            1.4833811693850463                                3.997232773333333E14
40                                                1.4838939512379243                                -1.2431440895774383E7i                            1.4838939512379243                                3.997232773333333E14
40                                                1.4839676465981015                                -1.2432058284580082E7i                            1.4839676465981015                                3.997232773333333E14
40                                                1.4842416381368537                                -1.243435367072752E7i                             1.4842416381368537                                3.997232773333333E14
40                                                1.4843194260029013                                -1.2435005344830222E7i                            1.4843194260029013                                3.997232773333333E14
41                                                1.4830923577273418                                -1.2301708397706619E7i                            1.4830923577273418                                3.957656211221122E14
41                                                1.4836150116544211                                -1.2306043620776406E7i                            1.4836150116544211                                3.957656211221122E14
41                                                1.4836906701712012                                -1.230667118048729E7i                             1.4836906701712012                                3.957656211221122E14
41                                                1.4839696720727813                                -1.2308985399165422E7i                            1.4839696720727813                                3.957656211221122E14
41                                                1.484049546401399                                 -1.2309647927492803E7i                            1.484049546401399                                 3.957656211221122E14
42                                                1.4828069147815424                                -1.2178758980836183E7i                            1.4828069147815424                                3.918855660130719E14
42                                                1.4833395295026996                                -1.2183133512849728E7i                            1.4833395295026996                                3.918855660130719E14
42                                                1.4834171800804046                                -1.2183771281436564E7i                            1.4834171800804046                                3.918855660130719E14
42                                                1.4837012314705926                                -1.21861042847324E7i                              1.4837012314705926                                3.918855660130719E14
42                                                1.4837832235837016                                -1.2186777711713303E7i                            1.4837832235837016                                3.918855660130719E14
43                                                1.4825274048898642                                -1.2058245188213691E7i                            1.4825274048898642                                3.8808085177993525E14
43                                                1.4830700674313404                                -1.2062658973724836E7i                            1.4830700674313404                                3.8808085177993525E14
43                                                1.4831497395770525                                -1.2063306992955036E7i                            1.4831497395770525                                3.8808085177993525E14
43                                                1.4834388783089136                                -1.2065658723999394E7i                            1.4834388783089136                                3.8808085177993525E14
43                                                1.483523020144852                                 -1.206634309778229E7i                             1.483523020144852                                 3.8808085177993525E14
44                                                1.482251831015575                                 -1.1940080674586024E7i                            1.482251831015575                                 3.843493051282051E14
44                                                1.4828046297469537                                -1.1944533670569135E7i                            1.4828046297469537                                3.843493051282051E14
44                                                1.4828863523091962                                -1.1945191975700349E7i                            1.4828863523091962                                3.843493051282051E14
44                                                1.4831806172753326                                -1.1947562387638357E7i                            1.4831806172753326                                3.843493051282051E14
44                                                1.483266940141178                                 -1.1948257749897784E7i                            1.483266940141178                                 3.843493051282051E14
45                                                1.481980166974071                                 -1.1824198108778453E7i                            1.481980166974071                                 3.806888355555555E14
45                                                1.4825431901577273                                -1.1828690272581818E7i                            1.4825431901577273                                3.806888355555555E14
45                                                1.4826269920202249                                -1.1829358898145195E7i                            1.4826269920202249                                3.806888355555555E14
45                                                1.4829264220110483                                -1.1831747944645349E7i                            1.4829264220110483                                3.806888355555555E14
45                                                1.4830149572705933                                -1.1832454336317653E7i                            1.4830149572705933                                3.806888355555555E14
46                                                1.4817134987706138                                -1.1710541490471922E7i                            1.4817134987706138                                3.770974314465409E14
46                                                1.4822868325002345                                -1.1715072763510996E7i                            1.4822868325002345                                3.770974314465409E14
46                                                1.4823727441882883                                -1.1715751756034385E7i                            1.4823727441882883                                3.770974314465409E14
46                                                1.4826773760156666                                -1.171815937643927E7i                             1.4826773760156666                                3.770974314465409E14
46                                                1.482768156692777                                 -1.1718876850422408E7i                            1.482768156692777                                 3.770974314465409E14
47                                                1.4814497521381775                                -1.1599032169419859E7i                            1.4814497521381775                                3.735731563862928E14
47                                                1.4820334862676765                                -1.16036025241934E7i                              1.4820334862676765                                3.735731563862928E14
47                                                1.4821215352968138                                -1.1604291905335067E7i                            1.4821215352968138                                3.735731563862928E14
47                                                1.4824314092035757                                -1.1606718067550698E7i                            1.4824314092035757                                3.735731563862928E14
47                                                1.4825244653390173                                -1.1607446651903283E7i                            1.4825244653390173                                3.735731563862928E14
48                                                1.4811909587399312                                -1.1489626258125901E7i                            1.4811909587399312                                3.701141456790123E14
48                                                1.481785179105214                                 -1.1494235636728827E7i                            1.481785179105214                                 3.701141456790123E14
48                                                1.481875396084559                                 -1.1494935451542506E7i                            1.481875396084559                                 3.701141456790123E14
48                                                1.4821905486473215                                -1.1497380095927529E7i                            1.4821905486473215                                3.701141456790123E14
48                                                1.4822859133912643                                -1.1498119842048474E7i                            1.4822859133912643                                3.701141456790123E14
49                                                1.480935861950112                                 -1.1382256206336733E7i                            1.480935861950112                                 3.66718603058104E14
49                                                1.481540656430895                                 -1.1386904568166114E7i                            1.481540656430895                                 3.66718603058104E14
49                                                1.4816330703548695                                -1.138761484805516E7i                             1.4816330703548695                                3.66718603058104E14
49                                                1.481953539995383                                 -1.1390077930791149E7i                            1.481953539995383                                 3.66718603058104E14
49                                                1.4820512449079308                                -1.1390828876443699E7i                            1.4820512449079308                                3.66718603058104E14
50                                                1.4806843114885335                                -1.127686534608009E7i                             1.4806843114885335                                3.6338479757575756E14
50                                                1.4812997679606903                                -1.1281552651611079E7i                            1.4812997679606903                                3.6338479757575756E14
50                                                1.4813944078080334                                -1.1282273427002957E7i                            1.4813944078080334                                3.6338479757575756E14
50                                                1.4817202329280006                                -1.1284754905313851E7i                            1.4817202329280006                                3.6338479757575756E14
50                                                1.4818203095752596                                -1.1285517087277062E7i                            1.4818203095752596                                3.6338479757575756E14
51                                                1.4804355217129488                                -1.1173394256160412E7i                            1.4804355217129488                                3.601110606606606E14
51                                                1.4810617284862062                                -1.1178120470210848E7i                            1.4810617284862062                                3.601110606606606E14
51                                                1.4811586230796039                                -1.1178851769532867E7i                            1.4811586230796039                                3.601110606606606E14
51                                                1.481489842376806                                 -1.1181351604033329E7i                            1.481489842376806                                 3.601110606606606E14
51                                                1.4815923221929834                                -1.1182125057096738E7i                            1.4815923221929834                                3.601110606606606E14
52                                                1.480191593946891                                 -1.1071807232021235E7i                            1.480191593946891                                 3.568957833333333E14
52                                                1.4808286368055672                                -1.1076572301461328E7i                            1.4808286368055672                                3.568957833333333E14
