% Model:              HY_Ge.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 8 2024, 21:16
% Table:              Table 4 - 20240708NEWREDO
% daddy                                           Effective mode index                              Eigenvalue                                        real(ewfd.neff) (1)                               Frequency (Hz)
54                                                1.4803661658816443                                -1.0878847886214415E7i                            1.4803661658816443                                3.5063445380116956E14
55                                                1.476710570440777                                 -1.0757618735246696E7i                            1.476710570440777                                 3.475854585507246E14
55                                                1.4787764969378572                                -1.0772668705115873E7i                            1.4787764969378572                                3.475854585507246E14
55                                                1.4788529622041195                                -1.0773225743304268E7i                            1.4788529622041195                                3.475854585507246E14
55                                                1.4800322720799302                                -1.0781816841836795E7i                            1.4800322720799302                                3.475854585507246E14
55                                                1.4801370285278757                                -1.078257997711165E7i                             1.4801370285278757                                3.475854585507246E14
56                                                1.47642500250551                                  -1.0662818256201383E7i                            1.47642500250551                                  3.4458903218390806E14
56                                                1.4785266957306173                                -1.0677996794123445E7i                            1.4785266957306173                                3.4458903218390806E14
56                                                1.4786047794239197                                -1.0678560718622856E7i                            1.4786047794239197                                3.4458903218390806E14
56                                                1.4798041217132976                                -1.0687222431095153E7i                            1.4798041217132976                                3.4458903218390806E14
56                                                1.4799112304546813                                -1.0687995976003353E7i                            1.4799112304546813                                3.4458903218390806E14
57                                                1.4761410568844016                                -1.056964991446224E7i                             1.4761410568844016                                3.4164382678062675E14
57                                                1.4782788216078042                                -1.0584957004946902E7i                            1.4782788216078042                                3.4164382678062675E14
57                                                1.4783585374994406                                -1.0585527796649555E7i                            1.4783585374994406                                3.4164382678062675E14
57                                                1.4795780761836277                                -1.0594260090144737E7i                            1.4795780761836277                                3.4164382678062675E14
57                                                1.4796875632759379                                -1.0595044053323915E7i                            1.4796875632759379                                3.4164382678062675E14
58                                                1.4758606005586983                                -1.047808546991599E7i                             1.4758606005586983                                3.387485401129943E14
58                                                1.4780347353586785                                -1.0493521053905893E7i                            1.4780347353586785                                3.387485401129943E14
58                                                1.4781161008413657                                -1.0494098719900617E7i                            1.4781161008413657                                3.387485401129943E14
58                                                1.4793559946504682                                -1.0502901525057472E7i                            1.4793559946504682                                3.387485401129943E14
58                                                1.4794678898425122                                -1.050369594113272E7i                             1.4794678898425122                                3.387485401129943E14
59                                                1.4755812413609461                                -1.0388067647360124E7i                            1.4755812413609461                                3.359019137254902E14
59                                                1.4777920517865994                                -1.040363171636116E7i                             1.4777920517865994                                3.359019137254902E14
59                                                1.4778750799844638                                -1.040421623350727E7i                             1.4778750799844638                                3.359019137254902E14
59                                                1.4791354934163086                                -1.0413089523317846E7i                            1.4791354934163086                                3.359019137254902E14
59                                                1.4792498223058368                                -1.041389439681798E7i                             1.4792498223058368                                3.359019137254902E14
60                                                1.4753046928352338                                -1.029956974403937E7i                             1.4753046928352338                                3.3310273111111106E14
60                                                1.477552480258255                                 -1.0315262260606024E7i                            1.477552480258255                                 3.3310273111111106E14
60                                                1.4776371859039878                                -1.0315853617571251E7i                            1.4776371859039878                                3.3310273111111106E14
60                                                1.4789182802338081                                -1.0324797343204848E7i                            1.4789182802338081                                3.3310273111111106E14
60                                                1.4790350700883925                                -1.0325612690203018E7i                            1.4790350700883925                                3.3310273111111106E14
61                                                1.475030749120804+1.6541151952800318E-14i         1.1452465334838551E-7-1.0212552650704056E7i       1.475030749120804                                 3.303498159779614E14
61                                                1.4773158140354208                                -1.0228373572243972E7i                            1.4773158140354208                                3.303498159779614E14
61                                                1.47740221279044                                  -1.0228971764407162E7i                            1.47740221279044                                  3.303498159779614E14
61                                                1.4787041482834948                                -1.0237985871251082E7i                            1.4787041482834948                                3.303498159779614E14
61                                                1.4788234273972019                                -1.0238811714528985E7i                            1.4788234273972019                                3.303498159779614E14
62                                                1.4747578784321005                                -1.0126969435422854E7i                            1.4747578784321005                                3.276420306010929E14
62                                                1.4770805256345265                                -1.0142918749932192E7i                            1.4770805256345265                                3.276420306010929E14
62                                                1.4771686306024907                                -1.0143523755222032E7i                            1.4771686306024907                                3.276420306010929E14
62                                                1.478491571013243                                 -1.0152608213966416E7i                            1.478491571013243                                 3.276420306010929E14
62                                                1.478613365231661                                 -1.015344455893217E7i                             1.478613365231661                                 3.276420306010929E14
63                                                1.4744884556343887                                -1.0042801300864942E7i                            1.4744884556343887                                3.249782742547425E14
63                                                1.4768489840430479                                -1.0058878956598783E7i                            1.4768489840430479                                3.249782742547425E14
63                                                1.476938810568284                                 -1.0059490768743562E7i                            1.476938810568284                                 3.249782742547425E14
63                                                1.4782829151705466                                -1.0068645520275539E7i                            1.4782829151705466                                3.249782742547425E14
63                                                1.478407252626167                                 -1.006949238778154E7i                             1.478407252626167                                 3.249782742547425E14
64                                                1.4742200621346813                                -9959997.670918284i                               1.4742200621346813                                3.2235748172043006E14
64                                                1.4766187757455584                                -9976203.651688172i                               1.4766187757455584                                3.2235748172043006E14
64                                                1.4767103372602257                                -9976822.251649097i                               1.4767103372602257                                3.2235748172043006E14
64                                                1.478075768996567                                 -9986047.263072468i                               1.478075768996567                                 3.2235748172043006E14
64                                                1.478202676043131                                 -9986904.661449188i                               1.478202676043131                                 3.2235748172043006E14
65                                                1.4739544349173805                                -9878537.438853413i                               1.4739544349173805                                3.197786218666667E14
65                                                1.4763916321447412                                -9894871.691450374i                               1.4763916321447412                                3.197786218666667E14
65                                                1.4764849449842503                                -9895497.08010336i                                1.4764849449842503                                3.197786218666667E14
65                                                1.4778718622075895                                -9904792.288551318i                               1.4778718622075895                                3.197786218666667E14
65                                                1.4780013681655757                                -9905660.245812556i                               1.4780013681655757                                3.197786218666667E14
66                                                1.4736897713443895                                -9798376.633494085i                               1.4736897713443895                                3.1724069629629625E14
66                                                1.4761657579191105                                -9814839.15462325i                                1.4761657579191105                                3.1724069629629625E14
66                                                1.4762608331023392                                -9815471.297474403i                               1.4762608331023392                                3.1724069629629625E14
66                                                1.4776694005890922                                -9824836.684285978i                               1.4776694005890922                                3.1724069629629625E14
66                                                1.4778015295625482                                -9825715.193095153i                               1.4778015295625482                                3.1724069629629625E14
67                                                1.4734279170317397                                -9719496.734364355i                               1.4734279170317397                                3.1474273805774275E14
67                                                1.4759429919178033                                -9736087.47617073i                                1.4759429919178033                                3.1474273805774275E14
67                                                1.476039844390267                                 -9736726.365443116i                               1.476039844390267                                 3.1474273805774275E14
67                                                1.477470221202825                                 -9746161.874705473i                               1.477470221202825                                 3.1474273805774275E14
67                                                1.4776050012869035                                -9747050.954226714i                               1.4776050012869035                                3.1474273805774275E14
68                                                1.473167418369914-3.207731423055696E-14i          -2.0994553069501886E-7-9641858.206372421i         1.473167418369914                                 3.122838104166666E14
68                                                1.4757218839417                                   -9658577.14444361i                                1.4757218839417                                   3.122838104166666E14
68                                                1.475820527096909                                 -9659222.762384718i                               1.475820527096909                                 3.122838104166666E14
68                                                1.477272874844622                                 -9668728.356165286i                               1.477272874844622                                 3.122838104166666E14
68                                                1.4774103326967136                                -9669628.01570343i                                1.4774103326967136                                3.122838104166666E14
69                                                1.4729082008957766-4.367982191684308E-14i         -2.836676127009088E-7-9565431.696839958i          1.4729082008957766                                3.098630056847545E14
69                                                1.4755023594929795                                -9582278.807106046i                               1.4755023594929795                                3.098630056847545E14
69                                                1.475602806594171                                 -9582931.135530187i                               1.475602806594171                                 3.098630056847545E14
69                                                1.4770772868220294                                -9592506.77636058i                                1.4770772868220294                                3.098630056847545E14
69                                                1.4772174490577306                                -9593417.024732651i                               1.4772174490577306                                3.098630056847545E14
70                                                1.4726517754852801-5.056922306973285E-14i         -3.258828711663922E-7-9490198.972636966i          1.4726517754852801                                3.074794441025641E14
70                                                1.475285925579695                                 -9507174.206657616i                               1.475285925579695                                 3.074794441025641E14
70                                                1.4753881910572355                                -9507833.235320091i                               1.4753881910572355                                3.074794441025641E14
70                                                1.4768849624614229                                -9517478.868238037i                               1.4768849624614229                                3.074794441025641E14
70                                                1.4770278569166657                                -9518399.72192179i                                1.4770278569166657                                3.074794441025641E14
71                                                1.472396320665603-5.0935704736167085E-14i         -3.2573890240114267E-7-9416121.04666809i          1.472396320665603                                 3.051322727735369E14
71                                                1.4750707661215336                                -9433224.39159792i                                1.4750707661215336                                3.051322727735369E14
71                                                1.4751748614233178                                -9433890.091415443i                               1.4751748614233178                                3.051322727735369E14
71                                                1.4766940870150826                                -9443605.690312611i                               1.4766940870150826                                3.051322727735369E14
71                                                1.4768397386591565                                -9444537.14707598i                                1.4768397386591565                                3.051322727735369E14
72                                                1.472141977622125-4.801207492300035E-14i          -3.047159229529305E-7-9343172.569573367i          1.472141977622125                                 3.028206646464646E14
72                                                1.4748570220656028                                -9360404.0113467i                                 1.4748570220656028                                3.028206646464646E14
72                                                1.4749629583230526                                -9361076.351888424i                               1.4749629583230526                                3.028206646464646E14
72                                                1.476504801014186                                 -9370861.890618637i                               1.476504801014186                                 3.028206646464646E14
72                                                1.476653234580086                                 -9371803.946780613i                               1.476653234580086                                 3.028206646464646E14
73                                                1.4718903704250832-4.472471730362623E-14i         -2.8171798158386457E-7-9271338.294971429i         1.4718903704250832                                3.005438175438596E14
73                                                1.474646309241603                                 -9288697.767933276i                               1.474646309241603                                 3.005438175438596E14
73                                                1.4747541033386597                                -9289376.755689494i                               1.4747541033386597                                3.005438175438596E14
73                                                1.476318718686642                                 -9299232.16237203i                                1.476318718686642                                 3.005438175438596E14
73                                                1.4764699647379982                                -9300184.851061404i                               1.4764699647379982                                3.005438175438596E14
74                                                1.471639720852637-4.0906394138417787E-14i         -2.557437359405012E-7-9200582.160719557i          1.471639720852637                                 2.983009532338308E14
74                                                1.4744368599915514                                -9218069.666729271i                               1.4744368599915514                                2.983009532338308E14
74                                                1.47454652001435                                  -9218755.253041742i                               1.47454652001435                                  2.983009532338308E14
74                                                1.476134073396109                                 -9228680.518795606i                               1.476134073396109                                 2.983009532338308E14
74                                                1.4762881537743955                                -9229643.81786921i                                1.4762881537743955                                2.983009532338308E14
75                                                1.4713905708598614-3.651106818017421E-14i         -2.2657363668059524E-7-9130883.571307914i         1.4713905708598614                                2.960913165432099E14
75                                                1.474229208079831                                 -9148499.061355248i                               1.474229208079831                                 2.960913165432099E14
75                                                1.4743407499622716                                -9149191.247347236i                               1.4743407499622716                                2.960913165432099E14
75                                                1.4759513985303552                                -9159186.312451445i                               1.4759513985303552                                2.960913165432099E14
75                                                1.4761083430490325                                -9160160.249729268i                               1.4761083430490325                                2.960913165432099E14
76                                                1.4711429533183555-3.1588502664501495E-14i        -1.9458472138960685E-7-9062219.401030073i         1.4711429533183555                                2.9391417450980394E14
76                                                1.4740233899339532                                -9079962.849090256i                               1.4740233899339532                                2.9391417450980394E14
76                                                1.4741368251462066                                -9080661.608363733i                               1.4741368251462066                                2.9391417450980394E14
76                                                1.4757707299421676                                -9090726.438370902i                               1.4757707299421676                                2.9391417450980394E14
76                                                1.475930564003254                                 -9091711.01388483i                                1.475930564003254                                 2.9391417450980394E14
77                                                1.4708969249951396-2.6592753813369065E-14i        -1.6261527984195076E-7-8994567.345503742i         1.4708969249951396                                2.917688155717761E14
77                                                1.4738194616986113                                -9012438.722316341i                               1.4738194616986113                                2.917688155717761E14
77                                                1.4739348019169893                                -9013144.030311903i                               1.4739348019169893                                2.917688155717761E14
77                                                1.4755921234395624                                -9023278.58820962i                                1.4755921234395624                                2.917688155717761E14
77                                                1.4757548727348977                                -9024273.803763103i                               1.4757548727348977                                2.917688155717761E14
78                                                1.4706513249587247-2.1977943943791615E-14i        -1.3342173378709957E-7-8927898.354555411i         1.4706513249587247                                2.896545487922705E14
78                                                1.473616266322321                                 -8945897.65505048i                                1.473616266322321                                 2.896545487922705E14
78                                                1.4737335208935027                                -8946609.473600093i                               1.4737335208935027                                2.896545487922705E14
78                                                1.4754144228076762                                -8956813.742401972i                               1.4754144228076762                                2.896545487922705E14
78                                                1.4755801108030009                                -8957819.586245257i                               1.4755801108030009                                2.896545487922705E14
79                                                1.4704076427577768-1.7870777960547134E-14i        -1.0770782686770122E-7-8862200.188527802i         1.4704076427577768                                2.87570703117506E14
79                                                1.4734152867059103                                -8880327.367678056i                               1.4734152867059103                                2.87570703117506E14
79                                                1.4735344690270977                                -8881045.683850104i                               1.4735344690270977                                2.87570703117506E14
79                                                1.4752391092997994                                -8891319.612593956i                               1.4752391092997994                                2.87570703117506E14
79                                                1.4754077635781166                                -8892336.09804577i                                1.4754077635781166                                2.87570703117506E14
80                                                1.4701652524708113-1.4055910740884444E-14i        -8.411037318681225E-8-8797448.29852435i           1.4701652524708113                                2.855166266666666E14
80                                                1.4732158997887541                                -8815703.329386717i                               1.4732158997887541                                2.855166266666666E14
80                                                1.4733370209356538                                -8816428.116634896i                               1.4733370209356538                                2.855166266666666E14
80                                                1.4750655601060694                                -8826771.670842934i                               1.4750655601060694                                2.855166266666666E14
80                                                1.475237206014845                                 -8827798.79755918i                                1.475237206014845                                 2.855166266666666E14
81                                                1.4699245464181514-1.0422853210198946E-14i        -6.192786586213863E-8-8733624.88200203i           1.4699245464181514                                2.8349168605200944E14
81                                                1.4730184969158826                                -8752007.732411945i                               1.4730184969158826                                2.8349168605200944E14
81                                                1.4731415678067488                                -8752738.963819256i                               1.4731415678067488                                2.8349168605200944E14
81                                                1.47489416582713                                  -8763152.106259966i                               1.47489416582713                                  2.8349168605200944E14
81                                                1.4750688286247753                                -8764189.873374743i                               1.4750688286247753                                2.8349168605200944E14
82                                                1.4696845057282435-6.964671576699658E-15i         -4.108950433807565E-8-8670704.312282808i          1.4696845057282435                                2.8149526572769956E14
82                                                1.4728220590263412                                -8689214.949637832i                               1.4728220590263412                                2.8149526572769956E14
82                                                1.4729470927302257                                -8689952.611545015i                               1.4729470927302257                                2.8149526572769956E14
82                                                1.474723908424266                                 -8700435.299115306i                               1.474723908424266                                 2.8149526572769956E14
82                                                1.4749016156551502                                -8701483.719267486i                               1.4749016156551502                                2.8149526572769956E14
83                                                1.4694459450757331-3.821170126477826E-15i         -2.2386125869388376E-8-8608672.421253582i         1.4694459450757331                                2.7952676736596734E14
83                                                1.472627403365584                                 -8627310.82869619i                                1.472627403365584                                 2.7952676736596734E14
83                                                1.4727544076965524                                -8628054.876944477i                               1.4727544076965524                                2.7952676736596734E14
83                                                1.4745556035677971                                -8638607.089003738i                               1.4745556035677971                                2.7952676736596734E14
83                                                1.4747363775334419                                -8639666.143852092i                               1.4747363775334419                                2.7952676736596734E14
84                                                1.4692083892329832-1.043024578130932E-15i         -6.068071022536535E-9-8547507.930012655i          1.4692083892329832                                2.7758560925925925E14
84                                                1.4724340510985872                                -8566274.070049591i                               1.4724340510985872                                2.7758560925925925E14
84                                                1.4725630387778186                                -8567024.489948623i                               1.4725630387778186                                2.7758560925925925E14
84                                                1.4743887730253913                                -8577646.181244144i                               1.4743887730253913                                2.7758560925925925E14
84                                                1.474572641073569                                 -8578715.88218745i                                1.474572641073569                                 2.7758560925925925E14
85                                                1.4689720587815291+1.2092375570237368E-15i        6.986541288442557E-9-8487194.166798577i           1.4689720587815291                                2.7567122574712644E14
85                                                1.472242224362653                                 -8506088.011700979i                               1.472242224362653                                 2.7567122574712644E14
85                                                1.4723732053677911                                -8506844.773013165i                               1.4723732053677911                                2.7567122574712644E14
85                                                1.4742236381980038                                -8517535.910825318i                               1.4742236381980038                                2.7567122574712644E14
85                                                1.474410624984658                                 -8518616.253474092i                               1.474410624984658                                 2.7567122574712644E14
86                                                1.4687361793613325+2.9380871356087838E-15i        1.6858946047187638E-8-8427709.20756731i           1.4687361793613325                                2.7378306666666666E14
86                                                1.4720511523243605                                -8446730.750412054i                               1.4720511523243605                                2.7378306666666666E14
86                                                1.4721841339578345                                -8447493.808170564i                               1.4721841339578345                                2.7378306666666666E14
86                                                1.474059428703451                                 -8458254.378391832i                               1.474059428703451                                 2.7378306666666666E14
86                                                1.474249556296743                                 -8459345.343597917i                               1.474249556296743                                 2.7378306666666666E14
87                                                1.4685020125460517+4.097272060841694E-15i         2.335049397931787E-8-8369043.327703404i           1.4685020125460517                                2.719205968253968E14
87                                                1.4718620893384189                                -8388192.520567619i                               1.4718620893384189                                2.719205968253968E14
87                                                1.4719970838846517                                -8388961.859115863i                               1.4719970838846517                                2.719205968253968E14
87                                                1.4738973974438798                                -8399791.811255887i                               1.4738973974438798                                2.719205968253968E14
87                                                1.474090692971209                                 -8400893.40909467i                                1.474090692971209                                 2.719205968253968E14
88                                                1.468268308407566+4.3705910693426585E-15i         2.47398500816073E-8-8311172.8489944525i           1.468268308407566                                 2.7008329549549547E14
88                                                1.4716737904269048                                -8330449.672947402i                               1.4716737904269048                                2.7008329549549547E14
88                                                1.4718108070185567                                -8331225.259105517i                               1.4718108070185567                                2.7008329549549547E14
88                                                1.4737363004508615                                -8342124.567252299i                               1.4737363004508615                                2.7008329549549547E14
88                                                1.4739327879894084                                -8343236.790329093i                               1.4739327879894084                                2.7008329549549547E14
89                                                1.4680357721714241+3.765233391046001E-15i         2.1170164761272664E-8-8254085.721808975i          1.4680357721714241                                2.682706559284116E14
89                                                1.471486957734222                                 -8273490.140977227i                               1.471486957734222                                 2.682706559284116E14
89                                                1.4716260069586569                                -8274271.950412523i                               1.4716260069586569                                2.682706559284116E14
89                                                1.4735768388235844                                -8285240.575119897i                               1.4735768388235844                                2.682706559284116E14
89                                                1.4737765439723816                                -8286363.424745572i                               1.4737765439723816                                2.682706559284116E14
90                                                1.4678043670047554+2.8546941649238496E-15i        1.594361994092518E-8-8197766.073402943i           1.4678043670047554                                2.6648218488888888E14
90                                                1.471301555316696                                 -8217298.057596743i                               1.471301555316696                                 2.6648218488888888E14
90                                                1.471442646344767                                 -8218086.0585519i                                 1.471442646344767                                 2.6648218488888888E14
90                                                1.473418976257482                                 -8229123.967058309i                               1.473418976257482                                 2.6648218488888888E14
90                                                1.4736219232682688                                -8230257.436992808i                               1.4736219232682688                                2.6648218488888888E14
91                                                1.4675733812367717+3.57175710497965E-15i          1.9816345927437018E-8-8142194.707456729i          1.4675733812367717                                2.6471740220750547E14
91                                                1.471116874723352                                 -8161854.244949859i                               1.471116874723352                                 2.6471740220750547E14
91                                                1.4712600142957224                                -8162648.3928156365i                              1.4712600142957224                                2.6471740220750547E14
91                                                1.4732620047253389                                -8173755.5688443165i                              1.4732620047253389                                2.6471740220750547E14
91                                                1.4734682155062333                                -8174899.639968994i                               1.4734682155062333                                2.6471740220750547E14
92                                                1.467343152426294+8.010673528046735E-15i          4.415135632634711E-8-8087358.715715321i           1.467343152426294                                 2.6297584035087716E14
92                                                1.4709332509634494                                -8107145.780960918i                               1.4709332509634494                                2.6297584035087716E14
92                                                1.4710784475458305                                -8107946.0415162435i                              1.4710784475458305                                2.6297584035087716E14
92                                                1.4731062586568044                                -8119122.456409407i                               1.4731062586568044                                2.6297584035087716E14
92                                                1.4733157569236095                                -8120277.119946134i                               1.4733157569236095                                2.6297584035087716E14
93                                                1.4671142340845769+1.5069629109390565E-14i        8.251439843552818E-8-8033246.709851193i           1.4671142340845769                                2.612570440087146E14
93                                                1.4707512340394715                                -8053161.258590894i                               1.4707512340394715                                2.612570440087146E14
93                                                1.470898498365789                                 -8053967.610705395i                               1.470898498365789                                 2.612570440087146E14
93                                                1.4729522872220127                                -8065213.219389903i                               1.4729522872220127                                2.612570440087146E14
93                                                1.473165099037227                                 -8066378.479582103i                               1.473165099037227                                 2.612570440087146E14
94                                                1.4668860867730795+2.19300167076893E-14i          1.1929901191684522E-7-7979841.651704564i          1.4668860867730795                                2.5956056969696966E14
94                                                1.4705702875151718                                -7999883.656874619i                               1.4705702875151718                                2.5956056969696966E14
94                                                1.4707196276915715                                -8000696.065534469i                               1.4707196276915715                                2.5956056969696966E14
94                                                1.472799554176947                                 -8012010.839156048i                               1.472799554176947                                 2.5956056969696966E14
94                                                1.4730157030524904                                -8013186.686289363i                               1.4730157030524904                                2.5956056969696966E14
95                                                1.466658466940317+2.7206274664081118E-14i         1.4704693783436273E-7-7927128.542047257i          1.466658466940317                                 2.5788598537634406E14
95                                                1.4703901684458973                                -7947297.980387593i                               1.4703901684458973                                2.5788598537634406E14
95                                                1.4705415920579294                                -7948116.4084428875i                              1.4705415920579294                                2.5788598537634406E14
95                                                1.4726478165681431                                -7959500.321471874i                               1.4726478165681431                                2.5788598537634406E14
95                                                1.4728673255803695                                -7960686.743665778i                               1.4728673255803695                                2.5788598537634406E14
96                                                1.4664317973293508+3.0734395459568537E-14i        1.6505119827060513E-7-7875096.34441088i           1.4664317973293508                                2.562328700854701E14
96                                                1.470211297569206                                 -7895393.182338691i                               1.470211297569206                                 2.562328700854701E14
96                                                1.470364812968386                                 -7896217.597467369i                               1.470364812968386                                 2.562328700854701E14
96                                                1.472497494333637                                 -7907670.6164580025i                              1.472497494333637                                 2.562328700854701E14
96                                                1.472720387393156                                 -7908867.606540603i                               1.472720387393156                                 2.562328700854701E14
97                                                1.4662054401498086+3.276484946500037E-14i         1.74834497452604E-7-7823728.644463739i            1.4662054401498086                                2.5460081358811038E14
97                                                1.4700330402117248                                -7844152.865670356i                               1.4700330402117248                                2.5460081358811038E14
97                                                1.4701886532778183                                -7844983.222978623i                               1.4701886532778183                                2.5460081358811038E14
97                                                1.4723479531582502                                -7856505.3302249275i                              1.4723479531582502                                2.5460081358811038E14
97                                                1.4725742517863243                                -7857712.868411722i                               1.4725742517863243                                2.5460081358811038E14
98                                                1.4659805844550233+3.3523061951185656E-14i        1.7774819434882762E-7-7773019.129838265i          1.4659805844550233                                2.5298941603375525E14
98                                                1.4698565787201443                                -7793570.682764273i                               1.4698565787201443                                2.5298941603375525E14
98                                                1.4700142995938137                                -7794406.960803156i                               1.4700142995938137                                2.5298941603375525E14
98                                                1.4722003738227696                                -7805998.108040101i                               1.4722003738227696                                2.5298941603375525E14
98                                                1.472430103869648                                 -7807216.197875681i                               1.472430103869648                                 2.5298941603375525E14
99                                                1.4657561356170272+3.302586816126928E-14i         1.7401060762074403E-7-7722949.614437933i          1.4657561356170272                                2.5139828763102725E14
99                                                1.4696808234469625                                -7743628.474738407i                               1.4696808234469625                                2.5139828763102725E14
99                                                1.4698406588479291                                -7744470.63443897i                                1.4698406588479291                                2.5139828763102725E14
99                                                1.4720536675907887                                -7756130.79713733i                                1.4720536675907887                                2.5139828763102725E14
99                                                1.4722868515790757                                -7757359.424566323i                               1.4722868515790757                                2.5139828763102725E14
100                                               1.465531349562222+3.128505818722978E-14i          1.6380818161355043E-7-7673504.202317018i          1.465531349562222                                 2.498270483333333E14
100                                               1.46950503321734                                  -7694310.361281366i                               1.46950503321734                                  2.498270483333333E14
100                                               1.4696669880453674                                -7695158.35477794i                                1.4696669880453674                                2.498270483333333E14
100                                               1.4719070938940644                                -7706887.521573823i                               1.4719070938940644                                2.498270483333333E14
100                                               1.472143752621211                                 -7708126.66377151i                                1.472143752621211                                 2.498270483333333E14
