% Model:              HY_Ge-backup.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 31 2024, 11:39
% Table:              Table 3 - All_Compacted
% height_substrate (nm)                           ratio                                             height_waveguide (nm)                             daddy                                             Effective mode index                              real(ewfd.neff) (1)                               Wavelength in free space (nm)                     Propagation constant (rad/m)
250                                               4                                                 1000                                              1                                                 1.4723492828911386                                1.4723492828911386                                314.4                                             2.942443823568067E7
250                                               4                                                 1000                                              1                                                 1.4745848617258857                                1.4745848617258857                                314.4                                             2.9469115576925974E7
250                                               4                                                 1000                                              1                                                 1.4749039642575263                                1.4749039642575263                                314.4                                             2.9475492740851827E7
250                                               4                                                 1000                                              1                                                 1.4760815482274285                                1.4760815482274285                                314.4                                             2.9499026386836752E7
250                                               4                                                 1000                                              1                                                 1.4764350573305114                                1.4764350573305114                                314.4                                             2.9506091155292362E7
250                                               4                                                 1000                                              2                                                 1.4696454451546186                                1.4696454451546186                                318.8                                             2.896503973575565E7
250                                               4                                                 1000                                              2                                                 1.471943241134448                                 1.471943241134448                                 318.8                                             2.901032668035841E7
250                                               4                                                 1000                                              2                                                 1.4722756063150142                                1.4722756063150142                                318.8                                             2.9016877219941698E7
250                                               4                                                 1000                                              2                                                 1.4734836284590758                                1.4734836284590758                                318.8                                             2.9040685962056864E7
250                                               4                                                 1000                                              2                                                 1.4738518828593552                                1.4738518828593552                                318.8                                             2.9047943837330204E7
250                                               4                                                 1000                                              3                                                 1.4674454921183033                                1.4674454921183033                                323.19999999999993                                2.852794540583119E7
250                                               4                                                 1000                                              3                                                 1.4698055929102873                                1.4698055929102873                                323.19999999999993                                2.8573827059976168E7
250                                               4                                                 1000                                              3                                                 1.4701514785473606                                1.4701514785473606                                323.19999999999993                                2.858055126651337E7
250                                               4                                                 1000                                              3                                                 1.471389855729073                                 1.471389855729073                                 323.19999999999993                                2.8604625998298276E7
250                                               4                                                 1000                                              3                                                 1.4717731426894625                                1.4717731426894625                                323.19999999999993                                2.861207730707907E7
250                                               4                                                 1000                                              4                                                 1.4656486496293288-2.6783687045444374E-16i        1.4656486496293288                                327.6                                             2.811032375103357E7
250                                               4                                                 1000                                              4                                                 1.4680712350616125                                1.4680712350616125                                327.6                                             2.8156787588620603E7
250                                               4                                                 1000                                              4                                                 1.468430913172316                                 1.468430913172316                                 327.6                                             2.8163686014202066E7
250                                               4                                                 1000                                              4                                                 1.4696996098504758                                1.4696996098504758                                327.6                                             2.8188018908974595E7
250                                               4                                                 1000                                              4                                                 1.4700982326427814                                1.4700982326427814                                327.6                                             2.819566427183089E7
250                                               4                                                 1000                                              5                                                 1.4641734467965097-1.9785666242597416E-16i        1.4641734467965097                                331.99999999999994                                2.770985869901904E7
250                                               4                                                 1000                                              5                                                 1.4666587745988802                                1.4666587745988802                                331.99999999999994                                2.7756894166282233E7
250                                               4                                                 1000                                              5                                                 1.4670325294489406                                1.4670325294489406                                331.99999999999994                                2.7763967572855685E7
250                                               4                                                 1000                                              5                                                 1.4683315501336995                                1.4683315501336995                                331.99999999999994                                2.7788551873097252E7
250                                               4                                                 1000                                              5                                                 1.4687458258626247                                1.4687458258626247                                331.99999999999994                                2.7796392147715032E7
250                                               4                                                 1000                                              6                                                 1.462953997453314-4.1359047371094167E-16i         1.462953997453314                                 336.4                                             2.7324646438401613E7
250                                               4                                                 1000                                              6                                                 1.4655023909955223                                1.4655023909955223                                336.4                                             2.737224462169922E7
250                                               4                                                 1000                                              6                                                 1.4658905174981165                                1.4658905174981165                                336.4                                             2.737949394018444E7
250                                               4                                                 1000                                              6                                                 1.4672199002252106                                1.4672199002252106                                336.4                                             2.7404323779716235E7
250                                               4                                                 1000                                              6                                                 1.4676501580475851                                1.4676501580475851                                336.4                                             2.741236001523301E7
250                                               4                                                 1000                                              7                                                 1.4619370160033895-6.679562181961183E-16i         1.4619370160033895                                340.8                                             2.6953113788070608E7
250                                               4                                                 1000                                              7                                                 1.4645488538006302                                1.4645488538006302                                340.8                                             2.700126713570077E7
250                                               4                                                 1000                                              7                                                 1.4649516562017493                                1.4649516562017493                                340.8                                             2.700869343302591E7
250                                               4                                                 1000                                              7                                                 1.4663114669221726                                1.4663114669221726                                340.8                                             2.7033763687542077E7
250                                               4                                                 1000                                              7                                                 1.4667580465817833                                1.4667580465817833                                340.8                                             2.704199708764698E7
250                                               4                                                 1000                                              8                                                 1.461079417804545-6.387830068750445E-16i          1.461079417804545                                 345.19999999999993                                2.6593953448934015E7
250                                               4                                                 1000                                              8                                                 1.4637551245670692                                1.4637551245670692                                345.19999999999993                                2.6642655538785156E7
250                                               4                                                 1000                                              8                                                 1.464172915359712                                 1.464172915359712                                 345.19999999999993                                2.6650259991189003E7
250                                               4                                                 1000                                              8                                                 1.4655632431393022                                1.4655632431393022                                345.19999999999993                                2.667556615305715E7
250                                               4                                                 1000                                              8                                                 1.4660264937544532                                1.4660264937544532                                345.19999999999993                                2.6683998046042833E7
250                                               4                                                 1000                                              9                                                 1.4603463859210424-5.353917003265856E-16i         1.4603463859210424                                349.6                                             2.6246072526921917E7
250                                               4                                                 1000                                              9                                                 1.4630864249407816                                1.4630864249407816                                349.6                                             2.62953178727741E7
250                                               4                                                 1000                                              9                                                 1.4635195239629488                                1.4635195239629488                                349.6                                             2.630310174409171E7
250                                               4                                                 1000                                              9                                                 1.464940476889884                                 1.464940476889884                                 349.6                                             2.6328639817755073E7
250                                               4                                                 1000                                              9                                                 1.4654207559444676                                1.4654207559444676                                349.6                                             2.6337271632111784E7
250                                               4                                                 1000                                              10                                                1.4597098108109274-3.594612391126187E-16i         1.4597098108109274                                354                                               2.590855151421783E7
250                                               4                                                 1000                                              10                                                1.4625146774983466                                1.4625146774983466                                354                                               2.5958335404497463E7
250                                               4                                                 1000                                              10                                                1.4629634111789884                                1.4629634111789884                                354                                               2.596630002842132E7
250                                               4                                                 1000                                              10                                                1.4644151128849898                                1.4644151128849898                                354                                               2.5992066443194076E7
250                                               4                                                 1000                                              10                                                1.4649127853837902                                1.4649127853837902                                354                                               2.600089968763546E7
250                                               4                                                 1000                                              11                                                1.459147028884458-4.1444876388485926E-16i         1.459147028884458                                 358.3999999999999                                 2.558061153153341E7
250                                               4                                                 1000                                              11                                                1.462017245290194                                 1.462017245290194                                 358.3999999999999                                 2.563092989523025E7
250                                               4                                                 1000                                              11                                                1.4624819460146783                                1.4624819460146783                                358.3999999999999                                 2.563907666075568E7
250                                               4                                                 1000                                              11                                                1.4639645327249386                                1.4639645327249386                                358.3999999999999                                 2.566506819824041E7
250                                               4                                                 1000                                              11                                                1.4644799704819185                                1.4644799704819185                                358.3999999999999                                 2.5674104445286788E7
250                                               4                                                 1000                                              12                                                1.4586398010777277-3.068959080324488E-16i         1.4586398010777277                                362.8                                             2.526158811080191E7
250                                               4                                                 1000                                              12                                                1.4615759112538758                                1.4615759112538758                                362.8                                             2.531243740605834E7
250                                               4                                                 1000                                              12                                                1.4620569168273303                                1.4620569168273303                                362.8                                             2.5320767745506525E7
250                                               4                                                 1000                                              12                                                1.4635705348630461                                1.4635705348630461                                362.8                                             2.534698147925154E7
250                                               4                                                 1000                                              12                                                1.4641041158987598                                1.4641041158987598                                362.8                                             2.5356222351698577E7
250                                               4                                                 1000                                              13                                                1.458173484564942-1.6870189204416315E-16i         1.458173484564942                                 367.2                                             2.4950910167585243E7
250                                               4                                                 1000                                              13                                                1.46117605064055                                  1.46117605064055                                  367.2                                             2.5002287289181367E7
250                                               4                                                 1000                                              13                                                1.4616737038314616                                1.4616737038314616                                367.2                                             2.5010802668313194E7
250                                               4                                                 1000                                              13                                                1.4632185074986925                                1.4632185074986925                                367.2                                             2.5037235913695607E7
250                                               4                                                 1000                                              13                                                1.4637706155273627                                1.4637706155273627                                367.2                                             2.504668307342795E7
250                                               4                                                 1000                                              14                                                1.4577363601859346                                1.4577363601859346                                371.6                                             2.464808310027371E7
250                                               4                                                 1000                                              14                                                1.4608059590490834                                1.4608059590490834                                371.6                                             2.4699985302846026E7
250                                               4                                                 1000                                              14                                                1.4613206071986686                                1.4613206071986686                                371.6                                             2.470868721267337E7
