% Model:              HY_Ge-backup.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 31 2024, 11:39
% Table:              Table 1 - All_Compacted
% height_substrate (nm)                           ratio                                             height_waveguide (nm)                             daddy                                             Effective mode index                              real(ewfd.neff) (1)                               Wavelength in free space (nm)                     Propagation constant (rad/m)
250                                               1                                                 1000                                              1                                                 1.4486332209702162                                1.4486332209702162                                314.4                                             2.8950480182863552E7
250                                               1                                                 1000                                              1                                                 1.4546319252422795                                1.4546319252422795                                314.4                                             2.9070362404696707E7
250                                               1                                                 1000                                              1                                                 1.4556025206599086                                1.4556025206599086                                314.4                                             2.908975944943991E7
250                                               1                                                 1000                                              1                                                 1.4693544876583542                                1.4693544876583542                                314.4                                             2.936458819304504E7
250                                               1                                                 1000                                              1                                                 1.4696173951309026                                1.4696173951309026                                314.4                                             2.9369842316355035E7
250                                               1                                                 1000                                              2                                                 1.4452924729050214                                1.4452924729050214                                318.8                                             2.8485070358638894E7
250                                               1                                                 1000                                              2                                                 1.451429795958348                                 1.451429795958348                                 318.8                                             2.8606030013701867E7
250                                               1                                                 1000                                              2                                                 1.4524423978579273                                1.4524423978579273                                318.8                                             2.862598724512426E7
250                                               1                                                 1000                                              2                                                 1.466572998218383                                 1.466572998218383                                 318.8                                             2.8904485302108083E7
250                                               1                                                 1000                                              2                                                 1.4668460665363863                                1.4668460665363863                                318.8                                             2.890986716799119E7
250                                               1                                                 1000                                              3                                                 1.442453714423188-3.646378893834685E-16i          1.442453714423188                                 323.19999999999993                                2.8042091536975224E7
250                                               1                                                 1000                                              3                                                 1.4487291831838482                                1.4487291831838482                                323.19999999999993                                2.8164090092398014E7
250                                               1                                                 1000                                              3                                                 1.4497846492962994                                1.4497846492962994                                323.19999999999993                                2.818460893265166E7
250                                               1                                                 1000                                              3                                                 1.4642950214248465                                1.4642950214248465                                323.19999999999993                                2.8466698527205482E7
250                                               1                                                 1000                                              3                                                 1.464578432328326                                 1.464578432328326                                 323.19999999999993                                2.847220819064805E7
250                                               1                                                 1000                                              4                                                 1.4400154169120716-7.977567361157017E-16i         1.4400154169120716                                327.6                                             2.7618692642411515E7
250                                               1                                                 1000                                              4                                                 1.4464287139494023                                1.4464287139494023                                327.6                                             2.7741696103081647E7
250                                               1                                                 1000                                              4                                                 1.4475279528991323                                1.4475279528991323                                327.6                                             2.776277889312445E7
250                                               1                                                 1000                                              4                                                 1.462419719064159                                 1.462419719064159                                 327.6                                             2.804839466347259E7
250                                               1                                                 1000                                              4                                                 1.4627136621762171                                1.4627136621762171                                327.6                                             2.805403232843849E7
250                                               1                                                 1000                                              5                                                 1.4378954911928672-1.0744892089607925E-15i        1.4378954911928672                                331.99999999999994                                2.721254163711686E7
250                                               1                                                 1000                                              5                                                 1.4444464220916917                                1.4444464220916917                                331.99999999999994                                2.733651968763446E7
250                                               1                                                 1000                                              5                                                 1.4455903871618128                                1.4455903871618128                                331.99999999999994                                2.7358169520527568E7
250                                               1                                                 1000                                              5                                                 1.4608655713082592                                1.4608655713082592                                331.99999999999994                                2.7647256305447493E7
250                                               1                                                 1000                                              5                                                 1.461170242564163                                 1.461170242564163                                 331.99999999999994                                2.765302228725055E7
250                                               1                                                 1000                                              6                                                 1.436027545926746-1.2131278545471726E-15i         1.436027545926746                                 336.4                                             2.682172169224759E7
250                                               1                                                 1000                                              6                                                 1.4427160124048775                                1.4427160124048775                                336.4                                             2.6946647002303947E7
250                                               1                                                 1000                                              6                                                 1.443905696357487                                 1.443905696357487                                 336.4                                             2.6968867587117333E7
250                                               1                                                 1000                                              6                                                 1.4595666550189097                                1.4595666550189097                                336.4                                             2.726137860185514E7
250                                               1                                                 1000                                              6                                                 1.459882255429644                                 1.459882255429644                                 336.4                                             2.7267273298239402E7
250                                               1                                                 1000                                              7                                                 1.4343578842950362-1.0356118074586406E-15i        1.4343578842950362                                340.8                                             2.6444649013614338E7
250                                               1                                                 1000                                              7                                                 1.441183862065643                                 1.441183862065643                                 340.8                                             2.6570496675690077E7
250                                               1                                                 1000                                              7                                                 1.4424202928208334                                1.4424202928208334                                340.8                                             2.659329222602563E7
250                                               1                                                 1000                                              7                                                 1.4584696571217162                                1.4584696571217162                                340.8                                             2.6889187560429618E7
250                                               1                                                 1000                                              7                                                 1.4587963917933782                                1.4587963917933782                                340.8                                             2.6895211429233413E7
250                                               1                                                 1000                                              8                                                 1.432843088488194-8.751028718319784E-16i          1.432843088488194                                 345.19999999999993                                2.608000765087729E7
250                                               1                                                 1000                                              8                                                 1.4398066090329686                                1.4398066090329686                                345.19999999999993                                2.6206754724959478E7
250                                               1                                                 1000                                              8                                                 1.441090846047426                                 1.441090846047426                                 345.19999999999993                                2.6230129867312245E7
