% Model:              HY_Ge-backup.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 31 2024, 16:19
% Table:              Table 2 - All_Compacted
% height_substrate (nm)                           ratio                                             height_waveguide (nm)                             daddy                                             Effective mode index                              real(ewfd.neff) (1)                               Wavelength in free space (nm)                     Propagation constant (rad/m)
1000                                              2                                                 1499.9999999999998                                1                                                 1.4759366035178527-9.749389601760509E-14i         1.4759366035178527                                314.4                                             2.949612971231525E7
1000                                              2                                                 1499.9999999999998                                1                                                 1.4771063580295887                                1.4771063580295887                                314.4                                             2.9519506889036454E7
1000                                              2                                                 1499.9999999999998                                1                                                 1.4771112807003777-8.994701135593108E-16i         1.4771112807003777                                314.4                                             2.9519605267066903E7
1000                                              2                                                 1499.9999999999998                                1                                                 1.4794806570049113                                1.4794806570049113                                314.4                                             2.9566956508745734E7
1000                                              2                                                 1499.9999999999998                                1                                                 1.4795121041646877                                1.4795121041646877                                314.4                                             2.956758497036234E7
1000                                              2                                                 1499.9999999999998                                2                                                 1.4733345068608428-1.139294023712558E-13i         1.4733345068608428                                318.8                                             2.9037746945008557E7
1000                                              2                                                 1499.9999999999998                                2                                                 1.474536592955015                                 1.474536592955015                                 318.8                                             2.9061438694333736E7
1000                                              2                                                 1499.9999999999998                                2                                                 1.4745418825052719-1.0164103997366473E-15i        1.4745418825052719                                318.8                                             2.9061542945351478E7
1000                                              2                                                 1499.9999999999998                                2                                                 1.4769791156128231                                1.4769791156128231                                318.8                                             2.9109578037106615E7
1000                                              2                                                 1499.9999999999998                                2                                                 1.477011930894603                                 1.477011930894603                                 318.8                                             2.911022478897716E7
1000                                              2                                                 1499.9999999999998                                3                                                 1.4712367000774802-1.34024726636936E-13i          1.4712367000774802                                323.19999999999993                                2.860164856841028E7
1000                                              2                                                 1499.9999999999998                                3                                                 1.4724711767083396                                1.4724711767083396                                323.19999999999993                                2.862564747134677E7
1000                                              2                                                 1499.9999999999998                                3                                                 1.4724768445005494-1.1627846811371859E-15i        1.4724768445005494                                323.19999999999993                                2.862575765633667E7
1000                                              2                                                 1499.9999999999998                                3                                                 1.4749821841202524                                1.4749821841202524                                323.19999999999993                                2.8674462832970373E7
1000                                              2                                                 1499.9999999999998                                3                                                 1.4750163952110278                                1.4750163952110278                                323.19999999999993                                2.8675127915343214E7
1000                                              2                                                 1499.9999999999998                                4                                                 1.469542542916752-1.585190431249769E-13i          1.469542542916752                                 327.6                                             2.8185006452777352E7
1000                                              2                                                 1499.9999999999998                                4                                                 1.4708095135755723                                1.4708095135755723                                327.6                                             2.82093062434615E7
1000                                              2                                                 1499.9999999999998                                4                                                 1.470815571997934-1.3430905264529307E-15i         1.470815571997934                                 327.6                                             2.8209422440623794E7
1000                                              2                                                 1499.9999999999998                                4                                                 1.473389359753959                                 1.473389359753959                                 327.6                                             2.8258786254459128E7
1000                                              2                                                 1499.9999999999998                                4                                                 1.4734249960473986                                1.4734249960473986                                327.6                                             2.8259469738693994E7
1000                                              2                                                 1499.9999999999998                                5                                                 1.468170676716776-1.7019759034604467E-13i         1.468170676716776                                 331.99999999999994                                2.7785507302345656E7
1000                                              2                                                 1499.9999999999998                                5                                                 1.469470282115556-1.929508106907236E-16i          1.469470282115556                                 331.99999999999994                                2.7810102668450315E7
1000                                              2                                                 1499.9999999999998                                5                                                 1.4694767445542076-1.5314180949175726E-15i        1.4694767445542076                                331.99999999999994                                2.7810224971762314E7
1000                                              2                                                 1499.9999999999998                                5                                                 1.4721193992260786                                1.4721193992260786                                331.99999999999994                                2.7860237890455835E7
1000                                              2                                                 1499.9999999999998                                5                                                 1.4721564916252328                                1.4721564916252328                                331.99999999999994                                2.7860939873640694E7
1000                                              2                                                 1499.9999999999998                                6                                                 1.467055309233899-1.8793482239430132E-13i         1.467055309233899                                 336.4                                             2.7401249595119614E7
1000                                              2                                                 1499.9999999999998                                6                                                 1.4683877210773006-2.0566512259366263E-16i        1.4683877210773006                                336.4                                             2.7426136011640344E7
1000                                              2                                                 1499.9999999999998                                6                                                 1.46839460188533-1.7292149132613382E-15i          1.46839460188533                                  336.4                                             2.742626452945221E7
1000                                              2                                                 1499.9999999999998                                6                                                 1.471106606872636                                 1.471106606872636                                 336.4                                             2.747691860165565E7
1000                                              2                                                 1499.9999999999998                                6                                                 1.471145187625042                                 1.471145187625042                                 336.4                                             2.7477639202180795E7
1000                                              2                                                 1499.9999999999998                                7                                                 1.466143233359949-2.114096092131846E-13i          1.466143233359949                                 340.8                                             2.7030662036584508E7
1000                                              2                                                 1499.9999999999998                                7                                                 1.4675086490597704-1.8899847887497735E-16i        1.4675086490597704                                340.8                                             2.705583562773272E7
1000                                              2                                                 1499.9999999999998                                7                                                 1.4675159635256583-1.9143970737591382E-15i        1.4675159635256583                                340.8                                             2.705597048144339E7
1000                                              2                                                 1499.9999999999998                                7                                                 1.470297856228518                                 1.470297856228518                                 340.8                                             2.7107259059368152E7
1000                                              2                                                 1499.9999999999998                                7                                                 1.4703379587879615                                1.4703379587879615                                340.8                                             2.7107998413277414E7
1000                                              2                                                 1499.9999999999998                                8                                                 1.4653914299428774-2.380820580319108E-13i         1.4653914299428774                                345.19999999999993                                2.667243888147153E7
1000                                              2                                                 1499.9999999999998                                8                                                 1.4667900681421393-2.14386043703223E-16i          1.4667900681421393                                345.19999999999993                                2.6697896306105547E7
1000                                              2                                                 1499.9999999999998                                8                                                 1.4667978324593147-2.1451958698757084E-15i        1.4667978324593147                                345.19999999999993                                2.6698037628943313E7
1000                                              2                                                 1499.9999999999998                                8                                                 1.469650195297129                                 1.469650195297129                                 345.19999999999993                                2.674995513842564E7
1000                                              2                                                 1499.9999999999998                                8                                                 1.4696918542073545                                1.4696918542073545                                345.19999999999993                                2.675071339639969E7
1000                                              2                                                 1499.9999999999998                                9                                                 1.4647651365991519-2.698483881458898E-13i         1.4647651365991519                                349.6                                             2.6325488514727373E7
1000                                              2                                                 1499.9999999999998                                9                                                 1.4661972333875315-2.43742907027546E-16i          1.4661972333875315                                349.6                                             2.6351226871418465E7
1000                                              2                                                 1499.9999999999998                                9                                                 1.4662054646260454-2.4124657366660055E-15i        1.4662054646260454                                349.6                                             2.635137480733634E7
1000                                              2                                                 1499.9999999999998                                9                                                 1.4691289174503763                                1.4691289174503763                                349.6                                             2.6403916557428073E7
1000                                              2                                                 1499.9999999999998                                9                                                 1.469172168246942                                 1.469172168246942                                 349.6                                             2.640469388228364E7
1000                                              2                                                 1499.9999999999998                                10                                                1.4642362891379306-3.0991036920920873E-13i        1.4642362891379306                                354                                               2.5988892480651427E7
1000                                              2                                                 1499.9999999999998                                10                                                1.4657020948549708-1.8535025046418368E-16i        1.4657020948549708                                354                                               2.6014909229082182E7
1000                                              2                                                 1499.9999999999998                                10                                                1.4657108109358277-2.617780259987552E-15i         1.4657108109358277                                354                                               2.601506393176912E7
1000                                              2                                                 1499.9999999999998                                10                                                1.4687060046251859                                1.4687060046251859                                354                                               2.606822595713955E7
1000                                              2                                                 1499.9999999999998                                10                                                1.4687508837523218                                1.4687508837523218                                354                                               2.606902252175034E7
1000                                              2                                                 1499.9999999999998                                11                                                1.4637822615811718-3.5744836692443074E-13i        1.4637822615811718                                358.3999999999999                                 2.566187276472356E7
1000                                              2                                                 1499.9999999999998                                11                                                1.465282038117671-3.0286388398925766E-16i         1.465282038117671                                 358.3999999999999                                 2.5688165660644833E7
1000                                              2                                                 1499.9999999999998                                11                                                1.4652912577900645-3.005815969893066E-15i         1.4652912577900645                                358.3999999999999                                 2.5688327292648517E7
1000                                              2                                                 1499.9999999999998                                11                                                1.46835886884411                                  1.46835886884411                                  358.3999999999999                                 2.574210622318122E7
1000                                              2                                                 1499.9999999999998                                11                                                1.4684054135840097                                1.4684054135840097                                358.3999999999999                                 2.5742922208744455E7
1000                                              2                                                 1499.9999999999998                                12                                                1.4633848459671843-4.0703513737498256E-13i        1.4633848459671843                                362.8                                             2.534376560895886E7
1000                                              2                                                 1499.9999999999998                                12                                                1.4649188644879834-2.8787493103206384E-16i        1.4649188644879834                                362.8                                             2.537033265038892E7
1000                                              2                                                 1499.9999999999998                                12                                                1.4649286073094565-3.315516668850866E-15i         1.4649286073094565                                362.8                                             2.537050138234242E7
1000                                              2                                                 1499.9999999999998                                12                                                1.468069333287379                                 1.468069333287379                                 362.8                                             2.542489433525962E7
1000                                              2                                                 1499.9999999999998                                12                                                1.4681175816998906                                1.4681175816998906                                362.8                                             2.5425729929847788E7
1000                                              2                                                 1499.9999999999998                                13                                                1.4630294250969185-4.5282748241408956E-13i        1.4630294250969185                                367.2                                             2.5034000511275474E7
1000                                              2                                                 1499.9999999999998                                13                                                1.4645979641195694-3.201230149896335E-16i         1.4645979641195694                                367.2                                             2.5060839894012015E7
1000                                              2                                                 1499.9999999999998                                13                                                1.4646082504390137-3.7001855353064645E-15i        1.4646082504390137                                367.2                                             2.5061015903955363E7
1000                                              2                                                 1499.9999999999998                                13                                                1.4678228061100376                                1.4678228061100376                                367.2                                             2.511602039459068E7
1000                                              2                                                 1499.9999999999998                                13                                                1.467872796981069                                 1.467872796981069                                 367.2                                             2.511687579193915E7
1000                                              2                                                 1499.9999999999998                                14                                                1.4627043008302438-4.977939338138328E-13i         1.4627043008302438                                371.6                                             2.4732083346945573E7
1000                                              2                                                 1499.9999999999998                                14                                                1.4643076446039478-3.1534915923323054E-16i        1.4643076446039478                                371.6                                             2.475919342778867E7
1000                                              2                                                 1499.9999999999998                                14                                                1.4643184955472797-4.11808927709676E-15i          1.4643184955472797                                371.6                                             2.475937690057584E7
1000                                              2                                                 1499.9999999999998                                14                                                1.4676076096413495                                1.4676076096413495                                371.6                                             2.4814990768577714E7
1000                                              2                                                 1499.9999999999998                                14                                                1.4676593824385507                                1.4676593824385507                                371.6                                             2.481586616706718E7
