% Model:              HY_Ge-backup.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 31 2024, 12:24
% Table:              Table 4 - All_Compacted
% height_substrate (nm)                           ratio                                             height_waveguide (nm)                             daddy                                             Effective mode index                              real(ewfd.neff) (1)                               Wavelength in free space (nm)                     Propagation constant (rad/m)
500                                               6                                                 1499.9999999999998                                1                                                 1.4787621001203877-1.666318147163261E-15i         1.4787621001203877                                314.4                                             2.9552596374969617E7
500                                               6                                                 1499.9999999999998                                1                                                 1.4791804197703693                                1.4791804197703693                                314.4                                             2.9560956361860424E7
500                                               6                                                 1499.9999999999998                                1                                                 1.4792706322566531                                1.4792706322566531                                314.4                                             2.956275923008034E7
500                                               6                                                 1499.9999999999998                                1                                                 1.4794824914381777                                1.4794824914381777                                314.4                                             2.956699316931872E7
500                                               6                                                 1499.9999999999998                                1                                                 1.4795756999935976                                1.4795756999935976                                314.4                                             2.9568855913039833E7
500                                               6                                                 1499.9999999999998                                2                                                 1.4762403705678422                                1.4762403705678422                                318.8                                             2.9095018212726515E7
500                                               6                                                 1499.9999999999998                                2                                                 1.476669938949586                                 1.476669938949586                                 318.8                                             2.9103484516818743E7
500                                               6                                                 1499.9999999999998                                2                                                 1.4767640089517755                                1.4767640089517755                                318.8                                             2.9105338529540207E7
500                                               6                                                 1499.9999999999998                                2                                                 1.476980939528767                                 1.476980939528767                                 318.8                                             2.9109613984414835E7
500                                               6                                                 1499.9999999999998                                2                                                 1.477078136738755                                 1.477078136738755                                 318.8                                             2.9111529630844243E7
500                                               6                                                 1499.9999999999998                                3                                                 1.4742232056570568                                1.4742232056570568                                323.19999999999993                                2.8659707875271067E7
500                                               6                                                 1499.9999999999998                                3                                                 1.4746640126415245                                1.4746640126415245                                323.19999999999993                                2.8668277404875364E7
500                                               6                                                 1499.9999999999998                                3                                                 1.4747620168582556                                1.4747620168582556                                323.19999999999993                                2.8670182660613626E7
500                                               6                                                 1499.9999999999998                                3                                                 1.4749839792965473                                1.4749839792965473                                323.19999999999993                                2.867449773218238E7
500                                               6                                                 1499.9999999999998                                3                                                 1.4750852445071045                                1.4750852445071045                                323.19999999999993                                2.8676466383429598E7
500                                               6                                                 1499.9999999999998                                4                                                 1.4726100739213668-1.4831261994057807E-15i        1.4726100739213668                                327.6                                             2.8243839986774646E7
500                                               6                                                 1499.9999999999998                                4                                                 1.4730621265862276                                1.4730621265862276                                327.6                                             2.825251010479029E7
500                                               6                                                 1499.9999999999998                                4                                                 1.473164146279056                                 1.473164146279056                                 327.6                                             2.8254466785605375E7
500                                               6                                                 1499.9999999999998                                4                                                 1.4733911093682164                                1.4733911093682164                                327.6                                             2.8258819811084878E7
500                                               6                                                 1499.9999999999998                                4                                                 1.4734965266550593                                1.4734965266550593                                327.6                                             2.8260841655858424E7
500                                               6                                                 1499.9999999999998                                5                                                 1.4713197079110567+1.3002164732221589E-15i        1.4713197079110567                                331.99999999999994                                2.784510352683889E7
500                                               6                                                 1499.9999999999998                                5                                                 1.4717830278331296                                1.4717830278331296                                331.99999999999994                                2.785387197541387E7
500                                               6                                                 1499.9999999999998                                5                                                 1.4718891482641083                                1.4718891482641083                                331.99999999999994                                2.7855880331837714E7
500                                               6                                                 1499.9999999999998                                5                                                 1.472121087736983                                 1.472121087736983                                 331.99999999999994                                2.7860269845958564E7
500                                               6                                                 1499.9999999999998                                5                                                 1.47223074532429                                  1.47223074532429                                  331.99999999999994                                2.7862345143974792E7
500                                               6                                                 1499.9999999999998                                6                                                 1.4702863916765392+1.801025859217992E-15i         1.4702863916765392                                336.4                                             2.7461598851153746E7
500                                               6                                                 1499.9999999999998                                6                                                 1.4707610125919417                                1.4707610125919417                                336.4                                             2.747046368813989E7
500                                               6                                                 1499.9999999999998                                6                                                 1.4708713225572558                                1.4708713225572558                                336.4                                             2.747252402688334E7
500                                               6                                                 1499.9999999999998                                6                                                 1.4711082198887029                                1.4711082198887029                                336.4                                             2.747694872911954E7
500                                               6                                                 1499.9999999999998                                6                                                 1.471222209666916                                 1.471222209666916                                 336.4                                             2.7479077798381247E7
500                                               6                                                 1499.9999999999998                                7                                                 1.4694569817704197+1.9818002987802435E-15i        1.4694569817704197                                340.8                                             2.7091756213005755E7
500                                               6                                                 1499.9999999999998                                7                                                 1.469942947563972                                 1.469942947563972                                 340.8                                             2.710071575858627E7
500                                               6                                                 1499.9999999999998                                7                                                 1.4700575390056418                                1.4700575390056418                                340.8                                             2.7102828432478957E7
500                                               6                                                 1499.9999999999998                                7                                                 1.4702993803750857                                1.4702993803750857                                340.8                                             2.7107287159413107E7
500                                               6                                                 1499.9999999999998                                7                                                 1.4704177974992687                                1.4704177974992687                                340.8                                             2.7109470365794517E7
500                                               6                                                 1499.9999999999998                                8                                                 1.4687885120211845+2.021311031539369E-15i         1.4687885120211845                                345.19999999999993                                2.6734271141615514E7
