% Model:              HY_Ge-backup.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 31 2024, 16:08
% Table:              Table 2 - All_Compacted
% height_substrate (nm)                           ratio                                             height_waveguide (nm)                             daddy                                             Effective mode index                              real(ewfd.neff) (1)                               Wavelength in free space (nm)                     Propagation constant (rad/m)
1000                                              2                                                 1000                                              1                                                 1.474310737516025-3.565489198357074E-8i           1.474310737516025                                 314.4                                             2.946363729064182E7
1000                                              2                                                 1000                                              1                                                 1.4742890672883742-7.217296184654254E-10i         1.4742890672883742                                314.4                                             2.9463204217944685E7
1000                                              2                                                 1000                                              1                                                 1.4746478675937928-1.4778324066224801E-9i         1.4746478675937928                                314.4                                             2.9470374729418024E7
1000                                              2                                                 1000                                              1                                                 1.478023319357299                                 1.478023319357299                                 314.4                                             2.9537832073328823E7
1000                                              2                                                 1000                                              1                                                 1.4780903412546318                                1.4780903412546318                                314.4                                             2.953917148490828E7
1000                                              2                                                 1000                                              2                                                 1.4716748504743842-3.847366623578952E-8i          1.4716748504743842                                318.8                                             2.900503700579161E7
1000                                              2                                                 1000                                              2                                                 1.4716416522951024-6.085909467327348E-10i         1.4716416522951024                                318.8                                             2.9004382707446914E7
1000                                              2                                                 1000                                              2                                                 1.4720170358929547-1.6554116589558281E-9i         1.4720170358929547                                318.8                                             2.9011781091093656E7
1000                                              2                                                 1000                                              2                                                 1.475480754883089                                 1.475480754883089                                 318.8                                             2.908004705178064E7
1000                                              2                                                 1000                                              2                                                 1.4755507086080966                                1.4755507086080966                                318.8                                             2.908142576011549E7
1000                                              2                                                 1000                                              3                                                 1.4695433376109464-4.13044052196436E-8i           1.4695433376109464                                323.19999999999993                                2.8568728673084E7
1000                                              2                                                 1000                                              3                                                 1.4694981951680623-5.853241668709257E-10i         1.4694981951680623                                323.19999999999993                                2.8567851079229236E7
1000                                              2                                                 1000                                              3                                                 1.4698905358293728-1.8469103562617447E-9i         1.4698905358293728                                323.19999999999993                                2.8575478396922786E7
1000                                              2                                                 1000                                              3                                                 1.473442636844343                                 1.473442636844343                                 323.19999999999993                                2.864453318933268E7
1000                                              2                                                 1000                                              3                                                 1.4735155822799633                                1.4735155822799633                                323.19999999999993                                2.864595128861893E7
1000                                              2                                                 1000                                              4                                                 1.467815526338943-4.4215746212835956E-8i          1.467815526338943                                 327.6                                             2.8151883237920985E7
1000                                              2                                                 1000                                              4                                                 1.4677580282577303-5.891118067668192E-10i         1.4677580282577303                                327.6                                             2.8150780456788305E7
1000                                              2                                                 1000                                              4                                                 1.4681677082901843-2.053429590491431E-9i          1.4681677082901843                                327.6                                             2.8158637891344346E7
1000                                              2                                                 1000                                              4                                                 1.4718084105215847                                1.4718084105215847                                327.6                                             2.822846452983077E7
1000                                              2                                                 1000                                              4                                                 1.4718844112608647                                1.4718844112608647                                327.6                                             2.8229922181626797E7
1000                                              2                                                 1000                                              5                                                 1.4664100418601305-4.723066132189584E-8i          1.4664100418601305                                331.99999999999994                                2.7752186835289683E7
