% Model:              HY_Ge-backup.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 31 2024, 15:36
% Table:              Table 1 - All_Compacted
% height_substrate (nm)                           ratio                                             height_waveguide (nm)                             daddy                                             Effective mode index                              real(ewfd.neff) (1)                               Wavelength in free space (nm)                     Propagation constant (rad/m)
749.9999999999999                                 1                                                 1499.9999999999998                                1                                                 1.4698581365381718-7.940257106498062E-10i         1.4698581365381718                                314.4                                             2.9374653457808547E7
749.9999999999999                                 1                                                 1499.9999999999998                                1                                                 1.4725242279184643                                1.4725242279184643                                314.4                                             2.9427934457135048E7
749.9999999999999                                 1                                                 1499.9999999999998                                1                                                 1.4727315410420116-2.1706805774605062E-16i        1.4727315410420116                                314.4                                             2.9432077544831797E7
749.9999999999999                                 1                                                 1499.9999999999998                                1                                                 1.4768602189709699                                1.4768602189709699                                314.4                                             2.951458787721509E7
749.9999999999999                                 1                                                 1499.9999999999998                                1                                                 1.4769312459416584                                1.4769312459416584                                314.4                                             2.9516007328928333E7
749.9999999999999                                 1                                                 1499.9999999999998                                2                                                 1.4671046054541612-9.314935800450279E-10i         1.4671046054541612                                318.8                                             2.8914962675925624E7
749.9999999999999                                 1                                                 1499.9999999999998                                2                                                 1.4698235092808867                                1.4698235092808867                                318.8                                             2.8968549177104153E7
749.9999999999999                                 1                                                 1499.9999999999998                                2                                                 1.4700400620723355-2.5609346466432184E-16i        1.4700400620723355                                318.8                                             2.8972817186255533E7
749.9999999999999                                 1                                                 1499.9999999999998                                2                                                 1.4742855796584062                                1.4742855796584062                                318.8                                             2.905649150783073E7
749.9999999999999                                 1                                                 1499.9999999999998                                2                                                 1.4743593719347912                                1.4743593719347912                                318.8                                             2.905794586964618E7
749.9999999999999                                 1                                                 1499.9999999999998                                3                                                 1.464855236766064-1.085534356051404E-9i           1.464855236766064                                 323.19999999999993                                2.84775894207723E7
749.9999999999999                                 1                                                 1499.9999999999998                                3                                                 1.4676265539090623                                1.4676265539090623                                323.19999999999993                                2.8531465346373852E7
749.9999999999999                                 1                                                 1499.9999999999998                                3                                                 1.467852538341965-3.3143327513541537E-16i         1.467852538341965                                 323.19999999999993                                2.85358586077243E7
749.9999999999999                                 1                                                 1499.9999999999998                                3                                                 1.472215276813654                                 1.472215276813654                                 323.19999999999993                                2.862067263700767E7
749.9999999999999                                 1                                                 1499.9999999999998                                3                                                 1.4722918833555376                                1.4722918833555376                                323.19999999999993                                2.862216191020815E7
749.9999999999999                                 1                                                 1499.9999999999998                                4                                                 1.4630092401934751-1.2585108539564513E-9i         1.4630092401934751                                327.6                                             2.805970134997439E7
749.9999999999999                                 1                                                 1499.9999999999998                                4                                                 1.4658325972461632                                1.4658325972461632                                327.6                                             2.8113851763742317E7
749.9999999999999                                 1                                                 1499.9999999999998                                4                                                 1.4660682176184796-4.1992256234947006E-16i        1.4660682176184796                                327.6                                             2.811837083108484E7
749.9999999999999                                 1                                                 1499.9999999999998                                4                                                 1.470548716745288                                 1.470548716745288                                 327.6                                             2.8204304305695318E7
749.9999999999999                                 1                                                 1499.9999999999998                                4                                                 1.4706281887652801                                1.4706281887652801                                327.6                                             2.8205828534719575E7
749.9999999999999                                 1                                                 1499.9999999999998                                5                                                 1.4614851398431672-1.4521943040554815E-9i         1.4614851398431672                                331.99999999999994                                2.765898179916835E7
749.9999999999999                                 1                                                 1499.9999999999998                                5                                                 1.4643601766640333                                1.4643601766640333                                331.99999999999994                                2.771339260974204E7
749.9999999999999                                 1                                                 1499.9999999999998                                5                                                 1.4646056482849747-4.778766590522434E-16i         1.4646056482849747                                331.99999999999994                                2.7718038223242126E7
749.9999999999999                                 1                                                 1499.9999999999998                                5                                                 1.4692045808243845                                1.4692045808243845                                331.99999999999994                                2.780507420324312E7
749.9999999999999                                 1                                                 1499.9999999999998                                5                                                 1.4692869713565506                                1.4692869713565506                                331.99999999999994                                2.7806633465234555E7
749.9999999999999                                 1                                                 1499.9999999999998                                6                                                 1.460217052856361-1.6687460967606394E-9i          1.460217052856361                                 336.4                                             2.7273526551130094E7
749.9999999999999                                 1                                                 1499.9999999999998                                6                                                 1.4631434130174896                                1.4631434130174896                                336.4                                             2.7328184289441388E7
749.9999999999999                                 1                                                 1499.9999999999998                                6                                                 1.4633989610983988-5.465342325323673E-16i         1.4633989610983988                                336.4                                             2.7332957345170423E7
749.9999999999999                                 1                                                 1499.9999999999998                                6                                                 1.468117111099432                                 1.468117111099432                                 336.4                                             2.7421081634003837E7
749.9999999999999                                 1                                                 1499.9999999999998                                6                                                 1.468202474657113                                 1.468202474657113                                 336.4                                             2.7422676030708324E7
749.9999999999999                                 1                                                 1499.9999999999998                                7                                                 1.459151703129204-1.910502468967463E-9i           1.459151703129204                                 340.8                                             2.6901762153895196E7
749.9999999999999                                 1                                                 1499.9999999999998                                7                                                 1.4621290266025309                                1.4621290266025309                                340.8                                             2.695665380619076E7
749.9999999999999                                 1                                                 1499.9999999999998                                7                                                 1.462394885318632-6.129117639251775E-16i          1.462394885318632                                 340.8                                             2.6961555330776416E7
749.9999999999999                                 1                                                 1499.9999999999998                                7                                                 1.4672331297471064                                1.4672331297471064                                340.8                                             2.7050755994818475E7
749.9999999999999                                 1                                                 1499.9999999999998                                7                                                 1.4673215220494373                                1.4673215220494373                                340.8                                             2.7052385646271743E7
749.9999999999999                                 1                                                 1499.9999999999998                                8                                                 1.4582460200949638-2.1800207881938822E-9i         1.4582460200949638                                345.19999999999993                                2.6542381134744454E7
749.9999999999999                                 1                                                 1499.9999999999998                                8                                                 1.4612739376607387                                1.4612739376607387                                345.19999999999993                                2.6597494017596792E7
749.9999999999999                                 1                                                 1499.9999999999998                                8                                                 1.4615503493558524-7.499800969414752E-16i         1.4615503493558524                                345.19999999999993                                2.6602525147091206E7
749.9999999999999                                 1                                                 1499.9999999999998                                8                                                 1.4665096425603323                                1.4665096425603323                                345.19999999999993                                2.669279211753264E7
749.9999999999999                                 1                                                 1499.9999999999998                                8                                                 1.4666011203118323                                1.4666011203118323                                345.19999999999993                                2.669445715711595E7
749.9999999999999                                 1                                                 1499.9999999999998                                9                                                 1.4574652042668204-2.48007180187024E-9i           1.4574652042668204                                349.6                                             2.61942904953512E7
