% Model:              HY_Ge-backup.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 29 2024, 18:43
% Table:              Table 1 - Global Evaluation 1
% daddy                                           Effective mode index                              real(ewfd.neff) (1)                               Wavelength in free space (nm)                     Propagation constant (rad/m)
7                                                 1.4688493381588998                                1.4688493381588998                                340.8                                             2.708055334501308E7
7                                                 1.468855600861105                                 1.468855600861105                                 340.8                                             2.708066880780204E7
7                                                 1.4706061657663225                                1.4706061657663225                                340.8                                             2.7112943231780116E7
7                                                 1.4706572220244143                                1.4706572220244143                                340.8                                             2.7113884534393616E7
8                                                 1.4653515442608747-1.2814065557746833E-14i        1.4653515442608747                                345.19999999999993                                2.6671712899052277E7
8                                                 1.4681641027938077                                1.4681641027938077                                345.19999999999993                                2.6722905907307513E7
8                                                 1.4681706033479756                                1.4681706033479756                                345.19999999999993                                2.6723024227662195E7
8                                                 1.4699661641987782                                1.4699661641987782                                345.19999999999993                                2.6755706271566916E7
8                                                 1.4700191969783087                                1.4700191969783087                                345.19999999999993                                2.6756671551929444E7
9                                                 1.4647236180032643-1.2007532425907213E-14i        1.4647236180032643                                349.6                                             2.6324742321845062E7
9                                                 1.467604894332965                                 1.467604894332965                                 349.6                                             2.6376526054970633E7
9                                                 1.4676116373529096                                1.4676116373529096                                349.6                                             2.6376647243883222E7
9                                                 1.4694526090342994                                1.4694526090342994                                349.6                                             2.6409734103778653E7
9                                                 1.469507662519973                                 1.469507662519973                                 349.6                                             2.641072355244082E7
10                                                1.4641930986350642-1.0548108458777331E-14i        1.4641930986350642                                354                                               2.59881258876203E7
10                                                1.4671436760552286                                1.4671436760552286                                354                                               2.6040496013874743E7
10                                                1.4671506662440867                                1.4671506662440867                                354                                               2.604062008351296E7
10                                                1.4690374853650408                                1.4690374853650408                                354                                               2.607410944559794E7
10                                                1.469094604844406                                 1.469094604844406                                 354                                               2.607512326557958E7
11                                                1.463737358160902-1.0029978899391387E-14i         1.463737358160902                                 358.3999999999999                                 2.5661085553477798E7
11                                                1.4667578443224583                                1.4667578443224583                                358.3999999999999                                 2.571403832767096E7
11                                                1.4667650864601793                                1.4667650864601793                                358.3999999999999                                 2.571416529110099E7
11                                                1.468698207794814                                 1.468698207794814                                 358.3999999999999                                 2.574805524524935E7
11                                                1.468757439565819                                 1.468757439565819                                 358.3999999999999                                 2.5749093649806537E7
12                                                1.463338186742866-6.791826640491337E-15i          1.463338186742866                                 362.8                                             2.5342957536873188E7
12                                                1.466429209194123                                 1.466429209194123                                 362.8                                             2.5396489694673352E7
12                                                1.4664367081270515                                1.4664367081270515                                362.8                                             2.5396619565635856E7
12                                                1.4684166016022764                                1.4684166016022764                                362.8                                             2.5430908533643886E7
12                                                1.4684779928946596                                1.4684779928946596                                362.8                                             2.543197174441095E7
13                                                1.462980965429402-8.173546228204137E-16i          1.462980965429402                                 367.2                                             2.5033171314459216E7
13                                                1.4661431678561123                                1.4661431678561123                                367.2                                             2.5087279985008873E7
13                                                1.4661509284882712                                1.4661509284882712                                367.2                                             2.508741277773751E7
13                                                1.4681780766346721                                1.4681780766346721                                367.2                                             2.5122099453796722E7
13                                                1.4682416755428809                                1.4682416755428809                                367.2                                             2.5123187699236833E7
14                                                1.462653994435757-6.70174798616057E-16i           1.462653994435757                                 371.6                                             2.4731232743073948E7
14                                                1.465888033490967                                 1.465888033490967                                 371.6                                             2.4785915376751393E7
14                                                1.465896060776715                                 1.465896060776715                                 371.6                                             2.4786051105825316E7
14                                                1.4679709565715948                                1.4679709565715948                                371.6                                             2.482113440715017E7
14                                                1.4680368119972889                                1.4680368119972889                                371.6                                             2.482224792125975E7
15                                                1.4623479470579084+1.958218996558532E-15i         1.4623479470579084                                376                                               2.4436710465261918E7
15                                                1.4656544896892971                                1.4656544896892971                                376                                               2.449196477398294E7
15                                                1.4656627886271196                                1.4656627886271196                                376                                               2.4492103454206854E7
15                                                1.4677859336694001                                1.4677859336694001                                376                                               2.452758248009693E7
15                                                1.4678540952720505                                1.4678540952720505                                376                                               2.4528721501321092E7
16                                                1.4620554252340943+1.7245226927570114E-15i        1.4620554252340943                                380.3999999999999                                 2.414922493720574E7
16                                                1.4654351464305675                                1.4654351464305675                                380.3999999999999                                 2.4205048845102806E7
16                                                1.4654437220577987                                1.4654437220577987                                380.3999999999999                                 2.4205190491409376E7
16                                                1.4676156250236518                                1.4676156250236518                                380.3999999999999                                 2.4241064489315968E7
16                                                1.467686143177959                                 1.467686143177959                                 380.3999999999999                                 2.4242229259639397E7
17                                                1.4617705974829054+1.8259455588924293E-16i        1.4617705974829054                                384.8                                             2.3868439554500297E7
17                                                1.4652241783744029                                1.4652241783744029                                384.8                                             2.3924831157189E7
17                                                1.4652330357627124                                1.4652330357627124                                384.8                                             2.3924975784559287E7
17                                                1.467454211098586                                 1.467454211098586                                 384.8                                             2.396124412196841E7
17                                                1.467527136857642                                 1.467527136857642                                 384.8                                             2.396243488615192E7
18                                                1.4614889037032295-1.2755045901194857E-15i        1.4614889037032295                                389.2                                             2.359405345928605E7
18                                                1.4650170299587717                                1.4650170299587717                                389.2                                             2.365101099024879E7
18                                                1.4650261742102864                                1.4650261742102864                                389.2                                             2.3651158613647457E7
18                                                1.4672971410267608                                1.4672971410267608                                389.2                                             2.3687820754794333E7
18                                                1.4673725260900732                                1.4673725260900732                                389.2                                             2.3689037759733144E7
19                                                1.4612068143237458-1.8837781898613924E-15i        1.4612068143237458                                393.59999999999997                                2.332579569743305E7
19                                                1.464810174800997                                 1.464810174800997                                 393.59999999999997                                2.338331750029671E7
19                                                1.464819611044955                                 1.464819611044955                                 393.59999999999997                                2.338346813461935E7
19                                                1.4671408921805782                                1.4671408921805782                                393.59999999999997                                2.342052362121788E7
19                                                1.4672187888662673                                1.4672187888662673                                393.59999999999997                                2.342176711540233E7
20                                                1.460921633691367-2.3311106574421552E-15i         1.460921633691367                                 398                                               2.3063420461684406E7
20                                                1.4646009192986025                                1.4646009192986025                                398                                               2.312150496738365E7
20                                                1.4646106526884508                                1.4646106526884508                                398                                               2.312165862741401E7
20                                                1.4669827739174603                                1.4669827739174603                                398                                               2.315910706272296E7
20                                                1.4670632351379915                                1.4670632351379915                                398                                               2.316037729578487E7
21                                                1.4606313395149053+1.891613904296702E-16i         1.4606313395149053                                402.4                                             2.280670320985609E7
21                                                1.4643872422523443                                1.4643872422523443                                402.4                                             2.2865348917845834E7
21                                                1.4643972779631997                                1.4643972779631997                                402.4                                             2.2865505618221067E7
21                                                1.4668207673250673                                1.4668207673250673                                402.4                                             2.2903346653883573E7
21                                                1.4669038465659812                                1.4669038465659812                                402.4                                             2.290464387621419E7
22                                                1.4603344517278598-1.1779470985095898E-15i        1.4603344517278598                                406.79999999999995                                2.2555437489342783E7
22                                                1.4641676638806589                                1.4641676638806589                                406.79999999999995                                2.2614642952169158E7
22                                                1.464178007107088                                 1.464178007107088                                 406.79999999999995                                2.261480270735187E7
22                                                1.4666533943393614                                1.4666533943393614                                406.79999999999995                                2.265303603254214E7
22                                                1.4667391456406058                                1.4667391456406058                                406.79999999999995                                2.2654360494970974E7
23                                                1.4600299253818307-1.8315927219665898E-15i        1.4600299253818307                                411.19999999999993                                2.230943233268878E7
23                                                1.463941138841464                                 1.463941138841464                                 411.19999999999993                                2.2369196143347364E7
23                                                1.4639517947955232                                1.4639517947955232                                411.19999999999993                                2.2369358967603147E7
23                                                1.4664796108542522                                1.4664796108542522                                411.19999999999993                                2.2407984300092105E7
23                                                1.4665680887937507                                1.4665680887937507                                411.19999999999993                                2.240933625361707E7
24                                                1.4597170631882366-1.813585413560051E-15i         1.4597170631882366                                415.59999999999997                                2.206851011564885E7
24                                                1.4637069688823157                                1.4637069688823157                                415.59999999999997                                2.212883089725152E7
24                                                1.4637179427918106                                1.4637179427918106                                415.59999999999997                                2.2128996804630972E7
24                                                1.4662987194462318                                1.4662987194462318                                415.59999999999997                                2.2168013883447558E7
24                                                1.4663899791253276                                1.4663899791253276                                415.59999999999997                                2.216939357900779E7
25                                                1.4593954441376413-7.502757176297313E-16i         1.4593954441376413                                419.99999999999994                                2.1832504790405843E7
25                                                1.463464731551735                                 1.463464731551735                                 419.99999999999994                                2.189338118776519E7
25                                                1.46347602865867                                  1.46347602865867                                  419.99999999999994                                2.189355019208973E7
25                                                1.4661102981489655                                1.4661102981489655                                419.99999999999994                                2.193295877151015E7
25                                                1.4662043951795227                                1.4662043951795227                                419.99999999999994                                2.1934366459795497E7
26                                                1.459064865285429                                 1.459064865285429                                 424.3999999999999                                 2.160126042361774E7
26                                                1.4632142220627644                                1.4632142220627644                                424.3999999999999                                 2.1662691096420757E7
26                                                1.4632258476219524                                1.4632258476219524                                424.3999999999999                                 2.166286321127155E7
26                                                1.465914142370601                                 1.465914142370601                                 424.3999999999999                                 2.1702663055913582E7
26                                                1.466011132863532                                 1.466011132863532                                 424.3999999999999                                 2.1704098987205096E7
27                                                1.4587252943260594+2.348625556676414E-16i         1.4587252943260594                                428.79999999999995                                2.1374629982557632E7
27                                                1.462955405933216                                 1.462955405933216                                 428.79999999999995                                2.143661359985664E7
27                                                1.4629673652110224                                1.4629673652110224                                428.79999999999995                                2.143678883856606E7
27                                                1.465710217579645                                 1.465710217579645                                 428.79999999999995                                2.147697971940163E7
27                                                1.4658101581346472                                1.4658101581346472                                428.79999999999995                                2.1478444143437967E7
28                                                1.458376831011385+3.928987561673549E-16i          1.458376831011385                                 433.2                                             2.1152474323503826E7
28                                                1.462688380459934                                 1.462688380459934                                 433.2                                             2.1215009559298612E7
28                                                1.4627006787331391                                1.4627006787331391                                433.2                                             2.1215187934943825E7
28                                                1.4654986208180314                                1.4654986208180314                                433.2                                             2.1255769626075253E7
28                                                1.4656015685143775                                1.4656015685143775                                433.2                                             2.1257262791941114E7
29                                                1.4580196758213386-8.208749618201978E-16i         1.4580196758213386                                437.6000000000001                                 2.093466134529108E7
29                                                1.4624133434369546                                1.4624133434369546                                437.6000000000001                                 2.099774687501473E7
29                                                1.4624259859917097                                1.4624259859917097                                437.6000000000001                                 2.0997928400413E7
29                                                1.4652795494523079                                1.4652795494523079                                437.6000000000001                                 2.103890067648415E7
29                                                1.4653855618405622                                1.4653855618405622                                437.6000000000001                                 2.1040422832517646E7
30                                                1.4576541045830196-8.564834441696819E-16i         1.4576541045830196                                441.99999999999994                                2.0721065277977474E7
30                                                1.4621305678148848                                1.4621305678148848                                441.99999999999994                                2.0784699775729932E7
30                                                1.4621435599457613                                1.4621435599457613                                441.99999999999994                                2.0784884463435434E7
30                                                1.4650532758611015                                1.4650532758611015                                441.99999999999994                                2.0826247097569667E7
30                                                1.4651624109556323                                1.4651624109556323                                441.99999999999994                                2.0827798491285626E7
31                                                1.457280447968685-1.004556720870091E-15i          1.457280447968685                                 446.40000000000003                                2.051156608225118E7
31                                                1.461840381232943                                 1.461840381232943                                 446.40000000000003                                2.057574821864837E7
31                                                1.4618537282420485                                1.4618537282420485                                446.40000000000003                                2.057593608095013E7
31                                                1.4648201269910193                                1.4648201269910193                                446.40000000000003                                2.0617688843124792E7
31                                                1.464932443263179                                 1.464932443263179                                 446.40000000000003                                2.0619269721151207E7
32                                                1.4568990749939812-5.417065163460441E-16i         1.4568990749939812                                450.8                                             2.0306048939764224E7
32                                                1.4615431495461966                                1.4615431495461966                                450.8                                             2.0370777380296446E7
32                                                1.461556856742354                                 1.461556856742354                                 450.8                                             2.0370968429217253E7
32                                                1.4645804679042402                                1.4645804679042402                                450.8                                             2.0413111085000277E7
32                                                1.4646960242761564                                1.4646960242761564                                450.8                                             2.0414721693026397E7
33                                                1.456510379795411-3.2287606066243776E-16i         1.456510379795411                                 455.19999999999993                                2.010440381828885E7
33                                                1.4612392636276073                                1.4612392636276073                                455.19999999999993                                2.016967722209776E7
33                                                1.461253336325593                                 1.461253336325593                                 455.19999999999993                                2.0169871469393928E7
33                                                1.46433468859788                                  1.46433468859788                                  455.19999999999993                                2.0212403778979775E7
33                                                1.4644535444367761                                1.4644535444367761                                455.19999999999993                                2.0214044361714013E7
34                                                1.4561147710942641-1.9111714313687665E-16i        1.4561147710942641                                459.6                                             1.9906525098578427E7
34                                                1.4609291288526929                                1.4609291288526929                                459.6                                             1.997234211757596E7
34                                                1.4609435723725177                                1.4609435723725177                                459.6                                             1.9972539574737724E7
34                                                1.464083193503338                                 1.464083193503338                                 459.6                                             2.0015461292229634E7
34                                                1.4642054086162837                                1.4642054086162837                                459.6                                             2.001713209336535E7
35                                                1.4557126638587456                                1.4557126638587456                                464                                               1.9712311252225272E7
35                                                1.4606131567793004                                1.4606131567793004                                464                                               1.9778670530493304E7
35                                                1.4606279764455312                                1.4606279764455312                                464                                               1.9778871208745714E7
35                                                1.4638263931786077                                1.4638263931786077                                464                                               1.9822182081641197E7
35                                                1.4639520278076692                                1.4639520278076692                                464                                               1.9823883343829542E7
36                                                1.4553044727631756                                1.4553044727631756                                468.4                                             1.9521664561781213E7
36                                                1.4602917586217605                                1.4602917586217605                                468.4                                             1.958856473520001E7
36                                                1.460306959762882                                 1.460306959762882                                 468.4                                             1.9588768645504337E7
36                                                1.463564697793096                                 1.463564697793096                                 468.4                                             1.963246841434738E7
36                                                1.4636938126108452                                1.4636938126108452                                468.4                                             1.9634200379176203E7
37                                                1.4548906071142202                                1.4548906071142202                                472.8                                             1.933449087600181E7
37                                                1.459965340189677                                 1.459965340189677                                 472.8                                             1.9401930572062656E7
37                                                1.4599809281374803                                1.4599809281374803                                472.8                                             1.9402137725118082E7
37                                                1.4632985120754405                                1.4632985120754405                                472.8                                             1.9446226123287134E7
37                                                1.4634311681807446                                1.4634311681807446                                472.8                                             1.9447989031264618E7
38                                                1.4544714669718903                                1.4544714669718903                                477.2                                             1.915069939436236E7
38                                                1.4596342980195567                                1.4596342980195567                                477.2                                             1.9218677232128806E7
38                                                1.4596502781085554                                1.4596502781085554                                477.2                                             1.9218887638374414E7
38                                                1.4630282314528114                                1.4630282314528114                                477.2                                             1.92633643919808E7
38                                                1.4631644903668874                                1.4631644903668874                                477.2                                             1.926515848252333E7
39                                                1.4540474402414187                                1.4540474402414187                                481.6                                             1.897020247605267E7
39                                                1.4592990164756907                                1.4592990164756907                                481.6                                             1.9038717066241026E7
39                                                1.459315394042565                                 1.459315394042565                                 481.6                                             1.9038930735858034E7
39                                                1.46275423915833                                  1.46275423915833                                  481.6                                             1.908379556373395E7
39                                                1.4628941628210317                                1.4628941628210317                                481.6                                             1.9085621075157568E7
40                                                1.4536189005519786                                1.4536189005519786                                485.99999999999994                                1.8792915469520032E7
40                                                1.45895986563642                                  1.45895986563642                                  485.99999999999994                                1.886196541467378E7
40                                                1.4589766460194777                                1.4589766460194777                                485.99999999999994                                1.886218235758793E7
40                                                1.4624769041228474                                1.4624769041228474                                485.99999999999994                                1.8907434971346013E7
40                                                1.4626205548891582                                1.4626205548891582                                485.99999999999994                                1.890929214086093E7
41                                                1.4531862057706817                                1.4531862057706817                                490.3999999999999                                 1.861875655932789E7
41                                                1.4586171998144015                                1.4586171998144015                                490.3999999999999                                 1.8688340454064596E7
41                                                1.458634388353063                                 1.458634388353063                                 490.3999999999999                                 1.868856067994871E7
41                                                1.4621965794998548                                1.4621965794998548                                490.3999999999999                                 1.8734200784098156E7
41                                                1.4623440201365372                                1.4623440201365372                                490.3999999999999                                 1.8736089847805504E7
42                                                1.4527496970267633                                1.4527496970267633                                494.79999999999995                                1.8447646627664015E7
42                                                1.4582713565861276                                1.4582713565861276                                494.79999999999995                                1.8517763058978982E7
42                                                1.4582889586204213                                1.4582889586204213                                494.79999999999995                                1.851798657725556E7
42                                                1.4619136016989547                                1.4619136016989547                                494.79999999999995                                1.85640138693631E7
42                                                1.4620648953813633                                1.4620648953813633                                494.79999999999995                                1.8565935062253922E7
43                                                1.4523096981437935                                1.4523096981437935                                499.20000000000005                                1.8279509128308296E7
43                                                1.4579226562285688                                1.4579226562285688                                499.20000000000005                                1.8350156675920624E7
43                                                1.4579406770986494                                1.4579406770986494                                499.20000000000005                                1.8350383495764602E7
43                                                1.46162828982583                                  1.46162828982583                                  499.20000000000005                                1.8396797666649997E7
43                                                1.4617835001348696                                1.4617835001348696                                499.20000000000005                                1.839875122260609E7
44                                                1.4518665153959533                                1.4518665153959533                                503.59999999999997                                1.811426997125075E7
44                                                1.4575714014790426                                1.4575714014790426                                503.59999999999997                                1.8185447207979105E7
44                                                1.4575898465247192                                1.4575898465247192                                503.59999999999997                                1.8185677338320617E7
44                                                1.4613409454448674                                1.4613409454448674                                503.59999999999997                                1.823247807227783E7
44                                                1.4615001363640487                                1.4615001363640487                                503.59999999999997                                1.823446422407377E7
45                                                1.4514204375189657                                1.4514204375189657                                508                                               1.7951857416455373E7
45                                                1.4572178775491833                                1.4572178775491833                                508                                               1.8023562908615056E7
45                                                1.457236752109459                                 1.457236752109459                                 508                                               1.8023796358142227E7
45                                                1.4610518525954614                                1.4610518525954614                                508                                               1.8070983333179757E7
45                                                1.4612150885080666                                1.4612150885080666                                508                                               1.8073002312486224E7
46                                                1.4509717359194214                                1.4509717359194214                                512.4                                             1.779220197553038E7
46                                                1.4568623523367703                                1.4568623523367703                                512.4                                             1.7864434283344034E7
46                                                1.4568816617493987                                1.4568816617493987                                512.4                                             1.7864671060505856E7
46                                                1.4607612780057984                                1.4607612780057984                                512.4                                             1.791224394860052E7
46                                                1.4609286236921497                                1.4609286236921497                                512.4                                             1.79142959859887E7
47                                                1.450520665036572                                 1.450520665036572                                 516.8                                             1.763523632027506E7
47                                                1.4565050767894865                                1.4565050767894865                                516.8                                             1.7707993998289816E7
47                                                1.4565248263905353                                1.4565248263905353                                516.8                                             1.770823411129897E7
47                                                1.460469471458196                                 1.460469471458196                                 516.8                                             1.7756192578658037E7
47                                                1.460640992092993                                 1.460640992092993                                 516.8                                             1.7758277903604697E7
48                                                1.4500674628187287                                1.4500674628187287                                521.2                                             1.7480895197240625E7
48                                                1.4561462853829166                                1.4561462853829166                                521.2                                             1.7554176794746876E7
48                                                1.4561664805063392                                1.4561664805063392                                521.2                                             1.7554420251582574E7
48                                                1.4601766662684252                                1.4601766662684252                                521.2                                             1.7602763958910663E7
48                                                1.4603524274181463                                1.4603524274181463                                521.2                                             1.7604882799803793E7
49                                                1.4496123512837151+9.208087861561864E-15i         1.4496123512837151                                525.6                                             1.732911534758731E7
49                                                1.4557861966823031                                1.4557861966823031                                525.6                                             1.740291940903557E7
49                                                1.4558068426595268                                1.4558068426595268                                525.6                                             1.7403166217446424E7
49                                                1.459883079848554                                 1.459883079848554                                 525.6                                             1.745189482021407E7
49                                                1.4600631474689367                                1.4600631474689367                                525.6                                             1.7454047404359214E7
50                                                1.449155537138766+9.632379712074696E-15i          1.449155537138766                                 530                                               1.717983543163818E7
50                                                1.4554250139634783                                1.4554250139634783                                530                                               1.725416049705089E7
50                                                1.4554461161229957                                1.4554461161229957                                530                                               1.7254410664557736E7
50                                                1.459588914328752                                 1.459588914328752                                 530                                               1.730352381326909E7
50                                                1.4597733547623222                                1.4597733547623222                                530                                               1.7305710366895992E7
51                                                1.4486972124401838+3.910752096592679E-15i         1.4486972124401838                                534.4                                             1.7032995957627594E7
51                                                1.4550629258730974                                1.4550629258730974                                534.4                                             1.710784056300072E7
51                                                1.4550844895400679                                1.4550844895400679                                534.4                                             1.7108094096899442E7
51                                                1.4592943572181971                                1.4592943572181971                                534.4                                             1.7157591437356763E7
51                                                1.4594832371918391                                1.4594832371918391                                534.4                                             1.715981218562624E7
52                                                1.448237555276012-3.66734981788405E-15i           1.448237555276012                                 538.8                                             1.6888539214209206E7
52                                                1.4547001071120478                                1.4547001071120478                                538.8                                             1.6963901891906064E7
52                                                1.4547221376079065                                1.4547221376079065                                538.8                                             1.6964158799270373E7
52                                                1.4589995820890482                                1.4589995820890482                                538.8                                             1.7014039972834192E7
52                                                1.459192968711624                                 1.459192968711624                                 538.8                                             1.7016295139845278E7
53                                                1.4477767304597167-2.8752952006967362E-15i        1.4477767304597167                                543.1999999999999                                 1.6746409206371486E7
53                                                1.454336719129483                                 1.454336719129483                                 543.1999999999999                                 1.682228848550466E7
53                                                1.4543592217715613                                1.4543592217715613                                543.1999999999999                                 1.68225487731889E7
53                                                1.4587047492709058                                1.4587047492709058                                543.1999999999999                                 1.687281341703247E7
53                                                1.458902710030919                                 1.458902710030919                                 543.1999999999999                                 1.6875103225829806E7
54                                                1.4473148902248245-1.2415912246908741E-15i        1.4473148902248245                                547.6                                             1.6606551594453711E7
54                                                1.4539729108175408                                1.4539729108175408                                547.6                                             1.6682946001252567E7
54                                                1.4539958909186894                                1.4539958909186894                                547.6                                             1.6683209675894449E7
54                                                1.4584100065458117                                1.4584100065458117                                547.6                                             1.6733857423251145E7
54                                                1.458612609309095                                 1.458612609309095                                 547.6                                             1.6736182095832327E7
55                                                1.4468521749120433-1.179038061756265E-15i         1.4468521749120433                                552                                               1.6468913635993075E7
55                                                1.4536088191986898                                1.4536088191986898                                552                                               1.6545821694159191E7
55                                                1.4536322820669112                                1.4536322820669112                                552                                               1.6546088762182513E7
55                                                1.4581154898358302                                1.4581154898358302                                552                                               1.6597119242585963E7
55                                                1.4583228028432629                                1.4583228028432629                                552                                               1.6599478999908948E7
56                                                1.4463887136433018-1.3098731617963822E-15i        1.4463887136433018                                556.4                                             1.6333444130183276E7
56                                                1.453244570099778                                 1.453244570099778                                 556.4                                             1.6410864361231916E7
56                                                1.4532685210378686                                1.4532685210378686                                556.4                                             1.6411134828849284E7
56                                                1.4578213238772468                                1.4578213238772468                                556.4                                             1.646254766836558E7
56                                                1.4580334157425132                                1.4580334157425132                                556.4                                             1.646494273035626E7
57                                                1.4459246249781594+5.819767914562714E-16i         1.4459246249781594                                560.8                                             1.6200093364750221E7
57                                                1.452880278808319                                 1.452880278808319                                 560.8                                             1.6278024288337037E7
57                                                1.4529047231135153                                1.4529047231135153                                560.8                                             1.6278298161552537E7
57                                                1.4575276228769156                                1.4575276228769156                                560.8                                             1.6330092983003967E7
57                                                1.457744562584275                                 1.457744562584275                                 560.8                                             1.633252356856357E7
58                                                1.445460017548934+6.0998449115666675E-15i         1.445460017548934                                 565.2                                             1.6068813065072551E7
58                                                1.4525160507074868                                1.4525160507074868                                565.2                                             1.6147253199306082E7
58                                                1.4525409936711176                                1.4525409936711176                                565.2                                             1.6147530483917905E7
58                                                1.457234491147276                                 1.457234491147276                                 565.2                                             1.6199706907098165E7
58                                                1.457456348049353                                 1.457456348049353                                 565.2                                             1.6202173234110598E7
59                                                1.4449949906721864+9.443816477375377E-15i         1.4449949906721864                                569.5999999999999                                 1.5939556345399551E7
59                                                1.4521519818874267                                1.4521519818874267                                569.5999999999999                                 1.6018504207139738E7
59                                                1.4521774287945768                                1.4521774287945768                                569.5999999999999                                 1.6018784908742826E7
59                                                1.4569420237176518                                1.4569420237176518                                569.5999999999999                                 1.6071342550623668E7
59                                                1.4571688675332577                                1.4571688675332577                                569.5999999999999                                 1.6073844835962921E7
60                                                1.4445296349351073+6.652098604337652E-15i         1.4445296349351073                                574                                               1.5812277662037905E7
60                                                1.4517881597313624                                1.4517881597313624                                574                                               1.5891731767180117E7
60                                                1.4518141158605395                                1.4518141158605395                                574                                               1.589201589116875E7
60                                                1.4566503069202972                                1.4566503069202972                                574                                               1.5944954366097989E7
60                                                1.456882207732263                                 1.456882207732263                                 574                                               1.5947492825635387E7
61                                                1.4440640327557235+3.581463140628656E-15i         1.4440640327557235                                578.4000000000001                                 1.5686932768390838E7
61                                                1.4514246634754882                                1.4514246634754882                                578.4000000000001                                 1.5766891632135652E7
61                                                1.451451134098296                                 1.451451134098296                                 578.4000000000001                                 1.5767179183706015E7
61                                                1.4563594189501785                                1.4563594189501785                                578.4000000000001                                 1.5820498103596747E7
61                                                1.4565964472031985                                1.4565964472031985                                578.4000000000001                                 1.5823072952208024E7
62                                                1.443598258916279+7.598323329498817E-16i          1.443598258916279                                 582.7999999999998                                 1.5563478671744674E7
62                                                1.4510615647420293                                1.4510615647420293                                582.7999999999998                                 1.5643940808854047E7
62                                                1.45108855512285                                  1.45108855512285                                  582.7999999999998                                 1.5644231793006772E7
62                                                1.4560694303979347                                1.4560694303979347                                582.7999999999998                                 1.5697930767518278E7
62                                                1.4563116568964325                                1.4563116568964325                                582.7999999999998                                 1.5700542219090639E7
63                                                1.4431323810696062-8.281136140159286E-15i         1.4431323810696062                                587.2                                             1.5441873591709195E7
63                                                1.450698928045508                                 1.450698928045508                                 587.2                                             1.552283751675189E7
63                                                1.450726443441191                                 1.450726443441191                                 587.2                                             1.5523131938294595E7
63                                                1.4557804047560101                                1.4557804047560101                                587.2                                             1.557721057500496E7
63                                                1.4560279006620223                                1.4560279006620223                                587.2                                             1.5579858842444064E7
