% Model:              HY_Ge-backup.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 29 2024, 17:38
% Table:              Table 1 - Global Evaluation 1
% daddy                                           Effective mode index                              real(ewfd.neff) (1)                               Wavelength in free space (nm)                     Propagation constant (rad/m)
9                                                 1.4627570105177623                                1.4627570105177623                                349.6                                             2.6289397472709205E7
9                                                 1.4629390625025052                                1.4629390625025052                                349.6                                             2.6292669401644215E7
9                                                 1.4676812955803913                                1.4676812955803913                                349.6                                             2.6377899176238593E7
9                                                 1.46773147478877                                  1.46773147478877                                  349.6                                             2.6378801021961737E7
10                                                1.460083357818549-4.789112240853624E-15i          1.460083357818549                                 354                                               2.5915181641533732E7
10                                                1.4621754623121401                                1.4621754623121401                                354                                               2.595231463649197E7
10                                                1.4623644721330138                                1.4623644721330138                                354                                               2.5955669392789785E7
10                                                1.4672229523311084                                1.4672229523311084                                354                                               2.604190309729795E7
10                                                1.4672749393492484                                1.4672749393492484                                354                                               2.6042825820655413E7
11                                                1.4595297848013602                                1.4595297848013602                                358.3999999999999                                 2.5587321705510296E7
11                                                1.4616680977546033                                1.4616680977546033                                358.3999999999999                                 2.562480891681043E7
11                                                1.4618642270568023                                1.4618642270568023                                358.3999999999999                                 2.562824730059917E7
11                                                1.466840050693363                                 1.466840050693363                                 358.3999999999999                                 2.5715479504740786E7
11                                                1.466893884034897                                 1.466893884034897                                 358.3999999999999                                 2.5716423268302627E7
12                                                1.459031875620668-1.1806287201098438E-15i         1.459031875620668                                 362.8                                             2.526837828998471E7
12                                                1.4612166911131501                                1.4612166911131501                                362.8                                             2.530621621887463E7
12                                                1.4614201050731237                                1.4614201050731237                                362.8                                             2.530973906232717E7
12                                                1.4665144038852946                                1.4665144038852946                                362.8                                             2.539796514680075E7
12                                                1.466570122695775                                 1.466570122695775                                 362.8                                             2.5398930118166085E7
13                                                1.458574989947538-1.7156874998671151E-15i         1.458574989947538                                 367.2                                             2.495778035473307E7
13                                                1.4608066099996453                                1.4608066099996453                                367.2                                             2.4995965764108364E7
13                                                1.4610174770962108                                1.4610174770962108                                367.2                                             2.499957392598992E7
13                                                1.46623141193325                                  1.46623141193325                                  367.2                                             2.5088789935686752E7
13                                                1.4662890559369666                                1.4662890559369666                                367.2                                             2.508977628633272E7
14                                                1.4581474108260895-1.8503860692859878E-15i        1.4581474108260895                                371.6                                             2.4655033335318726E7
14                                                1.4604261432658525                                1.4604261432658525                                371.6                                             2.469356320126198E7
14                                                1.4606446350838889                                1.4606446350838889                                371.6                                             2.469725756235139E7
14                                                1.4659793905824978                                1.4659793905824978                                371.6                                             2.4787460084865533E7
14                                                1.4660390000367887                                1.4660390000367887                                371.6                                             2.4788467989191066E7
15                                                1.4577397979202273                                1.4577397979202273                                376                                               2.4359705531870507E7
15                                                1.460065954594112                                 1.460065954594112                                 376                                               2.4398577003773563E7
15                                                1.4602922456558582                                1.4602922456558582                                376                                               2.440235846301375E7
15                                                1.4657490257445127                                1.4657490257445127                                376                                               2.4493544528113604E7
15                                                1.4658106414003504                                1.4658106414003504                                376                                               2.449457416264406E7
16                                                1.4573447425141104                                1.4573447425141104                                380.3999999999999                                 2.407141712318632E7
16                                                1.4597186377867153                                1.4597186377867153                                380.3999999999999                                 2.4110627490950815E7
16                                                1.4599529054064566                                1.4599529054064566                                380.3999999999999                                 2.4114496962208193E7
16                                                1.4655329295093578                                1.4655329295093578                                380.3999999999999                                 2.4206663958677847E7
16                                                1.465596592577188                                 1.465596592577188                                 380.3999999999999                                 2.4207715501402352E7
17                                                1.456956404978558                                 1.456956404978558                                 384.8                                             2.3789831281087484E7
17                                                1.4593783544749699                                1.4593783544749699                                384.8                                             2.3829377948162813E7
17                                                1.4596207786334663                                1.4596207786334663                                384.8                                             2.3833336357494336E7
17                                                1.4653252784647544                                1.4653252784647544                                384.8                                             2.392648196436741E7
17                                                1.4653910305847275                                1.4653910305847275                                384.8                                             2.3927555594185837E7
18                                                1.456570219174273                                 1.456570219174273                                 389.2                                             2.351464696811701E7
18                                                1.4590405387264251                                1.4590405387264251                                389.2                                             2.3554527429355755E7
18                                                1.4592913019621394                                1.4592913019621394                                389.2                                             2.355857571270165E7
18                                                1.4651215188184832                                1.4651215188184832                                389.2                                             2.365269784242788E7
18                                                1.4651894020343847                                1.4651894020343847                                389.2                                             2.365379373868882E7
19                                                1.4561826512667104                                1.4561826512667104                                393.59999999999997                                2.3245593086912625E7
19                                                1.4587016560313169                                1.4587016560313169                                393.59999999999997                                2.3285804910402693E7
19                                                1.4589609433460522                                1.4589609433460522                                393.59999999999997                                2.328994401163817E7
19                                                1.4649181258203658                                1.4649181258203658                                393.59999999999997                                2.3385040763149336E7
19                                                1.464988182556718                                 1.464988182556718                                 393.59999999999997                                2.338615910526447E7
20                                                1.4557910028326897                                1.4557910028326897                                398                                               2.2982423716890927E7
20                                                1.4583590065535408                                1.4583590065535408                                398                                               2.3022964529070914E7
20                                                1.4586270053303512                                1.4586270053303512                                398                                               2.3027195398359347E7
20                                                1.4647124073813427                                1.4647124073813427                                398                                               2.312326501834696E7
20                                                1.4647846804231874                                1.4647846804231874                                398                                               2.3124405985469133E7
21                                                1.455393250066676                                 1.455393250066676                                 402.4                                             2.2724914227105577E7
21                                                1.4580105644584347                                1.4580105644584347                                402.4                                             2.2765781700591084E7
21                                                1.4582874643899433                                1.4582874643899433                                402.4                                             2.2770105292989727E7
21                                                1.464502343712365                                 1.464502343712365                                 402.4                                             2.2867146143995028E7
21                                                1.4645768761873017                                1.4645768761873017                                402.4                                             2.2868309914749082E7
22                                                1.4549879124427079                                1.4549879124427079                                406.79999999999995                                2.2472858096322317E7
22                                                1.4576548466771024                                1.4576548466771024                                406.79999999999995                                2.2514049939972177E7
22                                                1.457940839702877                                 1.457940839702877                                 406.79999999999995                                2.2518467214253157E7
22                                                1.46428645635246                                  1.46428645635246                                  406.79999999999995                                2.2616477748416513E7
22                                                1.4643632917146585                                1.4643632917146585                                406.79999999999995                                2.261766450067521E7
23                                                1.4545739454382813                                1.4545739454382813                                411.19999999999993                                2.2226064304922298E7
23                                                1.4572908057166007                                1.4572908057166007                                411.19999999999993                                2.2267578255754974E7
23                                                1.4575860859682994                                1.4575860859682994                                411.19999999999993                                2.227209017340812E7
23                                                1.464063701202302                                 1.464063701202302                                 411.19999999999993                                2.2371068910917476E7
23                                                1.4641428832182024                                1.4641428832182024                                411.19999999999993                                2.2372278821615186E7
24                                                1.4541506529330894                                1.4541506529330894                                415.59999999999997                                2.1984355189929713E7
24                                                1.4569177421313992                                1.4569177421313992                                415.59999999999997                                2.2026189006567042E7
24                                                1.457222505884479                                 1.457222505884479                                 415.59999999999997                                2.2030796530954704E7
24                                                1.463833381184649                                 1.463833381184649                                 415.59999999999997                                2.2130742042392682E7
24                                                1.463914953920076                                 1.463914953920076                                 415.59999999999997                                2.213197528737031E7
25                                                1.4537176157071885                                1.4537176157071885                                419.99999999999994                                2.1747564675713208E7
25                                                1.4565352330829333                                1.4565352330829333                                419.99999999999994                                2.1789716133085907E7
25                                                1.456849678714111                                 1.456849678714111                                 419.99999999999994                                2.17944202287281E7
25                                                1.463595074964464                                 1.463595074964464                                 419.99999999999994                                2.189533112065982E7
25                                                1.4636790827729924                                1.4636790827729924                                419.99999999999994                                2.189658787453657E7
26                                                1.453274633124003                                 1.453274633124003                                 424.3999999999999                                 2.1515536809947073E7
26                                                1.456143074074416                                 1.456143074074416                                 424.3999999999999                                 2.155800369504167E7
26                                                1.4564674020241188                                1.4564674020241188                                424.3999999999999                                 2.1562805327012174E7
26                                                1.463348578820054                                 1.463348578820054                                 424.3999999999999                                 2.166468023026459E7
26                                                1.4634350663324602                                1.4634350663324602                                424.3999999999999                                 2.166596066633246E7
27                                                1.452821675618028                                 1.452821675618028                                 428.79999999999995                                2.1288124548029896E7
27                                                1.4557412314822356                                1.4557412314822356                                428.79999999999995                                2.1330904656494167E7
27                                                1.4560756442212675                                1.4560756442212675                                428.79999999999995                                2.133580478990932E7
27                                                1.4630938592899474                                1.4630938592899474                                428.79999999999995                                2.143864235008226E7
27                                                1.4631828714045718                                1.4631828714045718                                428.79999999999995                                2.1439946640219316E7
28                                                1.4523588460397923                                1.4523588460397923                                433.2                                             2.1065188740049675E7
28                                                1.4553298039378102                                1.4553298039378102                                433.2                                             2.110827987350553E7
28                                                1.4556745059376808                                1.4556745059376808                                433.2                                             2.111327947309219E7
28                                                1.4628310146528793                                1.4628310146528793                                433.2                                             2.121707834292146E7
28                                                1.4629225965267874                                1.4629225965267874                                433.2                                             2.1218406657521047E7
29                                                1.451886348264173                                 1.451886348264173                                 437.6000000000001                                 2.0846597283153735E7
29                                                1.4549089909670707                                1.4549089909670707                                437.6000000000001                                 2.088999724709272E7
29                                                1.4552641886735562                                1.4552641886735562                                437.6000000000001                                 2.0895097276824288E7
29                                                1.4625602436508434                                1.4625602436508434                                437.6000000000001                                 2.0999856110082205E7
29                                                1.4626544406916937                                1.4626544406916937                                437.6000000000001                                 2.100120861799594E7
30                                                1.4514044617568476                                1.4514044617568476                                441.99999999999994                                2.0632224409243256E7
30                                                1.4544790675832016                                1.4544790675832016                                441.99999999999994                                2.0675931011400532E7
30                                                1.4548449693926697                                1.4548449693926697                                441.99999999999994                                2.06811324341904E7
30                                                1.4622818201527448                                1.4622818201527448                                441.99999999999994                                2.0786849880858704E7
30                                                1.4623786780112695                                1.4623786780112695                                441.99999999999994                                2.078822674935094E7
31                                                1.4509135210278679                                1.4509135210278679                                446.40000000000003                                2.0421950083580866E7
31                                                1.454040363762383                                 1.454040363762383                                 446.40000000000003                                2.046596113270131E7
31                                                1.4544171800004382                                1.4544171800004382                                446.40000000000003                                2.0471264910144087E7
31                                                1.4619960726902061                                1.4619960726902061                                446.40000000000003                                2.0577939612637457E7
31                                                1.4620956372531893                                1.4620956372531893                                446.40000000000003                                2.057934100734904E7
32                                                1.450413899092005                                 1.450413899092005                                 450.8                                             2.0215659494463045E7
32                                                1.4535932479228533                                1.4535932479228533                                450.8                                             2.0259972799388476E7
32                                                1.4539811908250964                                1.4539811908250964                                450.8                                             2.0265379891543306E7
32                                                1.4617033679879785                                1.4617033679879785                                450.8                                             2.037301048180342E7
32                                                1.461805685371711                                 1.461805685371711                                 450.8                                             2.0374436566723865E7
33                                                1.449905994214163                                 1.449905994214163                                 455.19999999999993                                2.0013242617834E7
33                                                1.4531381136861075                                1.4531381136861075                                455.19999999999993                                2.0057855986852393E7
33                                                1.4535373973807162                                1.4535373973807162                                455.19999999999993                                2.0063367352061886E7
33                                                1.4614040977687581                                1.4614040977687581                                455.19999999999993                                2.017195244936885E7
33                                                1.4615092143129014                                1.4615092143129014                                455.19999999999993                                2.017340338681547E7
34                                                1.4493902193465062                                1.4493902193465062                                459.6                                             1.981459384370706E7
34                                                1.4526753693272774                                1.4526753693272774                                459.6                                             1.985950508411407E7
34                                                1.4530862098190744                                1.4530862098190744                                459.6                                             1.986512167885222E7
34                                                1.4610986682403335                                1.4610986682403335                                459.6                                             1.997465988822307E7
34                                                1.4612066305021092                                1.4612066305021092                                459.6                                             1.997613583882559E7
35                                                1.448866993767671                                 1.448866993767671                                 464                                               1.9619611653660532E7
35                                                1.45220542942552                                  1.45220542942552                                  464                                               1.966481857149321E7
35                                                1.4526280445814082                                1.4526280445814082                                464                                               1.9670541350239042E7
35                                                1.46078749177745                                  1.46078749177745                                  464                                               1.97810312613099E7
35                                                1.4608983465261405                                1.4608983465261405                                464                                               1.9782532383999992E7
36                                                1.448336736522567                                 1.448336736522567                                 468.4                                             1.9428198340664014E7
36                                                1.4517287083132075                                1.4517287083132075                                468.4                                             1.9473698740572896E7
36                                                1.4521633178488167                                1.4521633178488167                                468.4                                             1.9479528655706327E7
36                                                1.4604709803977687                                1.4604709803977687                                468.4                                             1.9590968842009876E7
36                                                1.4605847746094989                                1.4605847746094989                                468.4                                             1.9592495294014968E7
37                                                1.447799861332486                                 1.447799861332486                                 472.8                                             1.9240259764088236E7
37                                                1.451245614993887                                 1.451245614993887                                 472.8                                             1.928605144931978E7
37                                                1.4516924404611857                                1.4516924404611857                                472.8                                             1.9291989451035105E7
37                                                1.4601495407022962                                1.4601495407022962                                472.8                                             1.9404378469597477E7
37                                                1.4602663215550353                                1.4602663215550353                                472.8                                             1.940593040643777E7
38                                                1.4472567727024617                                1.4472567727024617                                477.2                                             1.905570513403238E7
38                                                1.4507565492562065                                1.4507565492562065                                477.2                                             1.9101785906498645E7
38                                                1.4512158140319824                                1.4512158140319824                                477.2                                             1.9107832942733474E7
38                                                1.45982357000842                                  1.45982357000842                                  477.2                                             1.9221169333929908E7
38                                                1.4599433848771828                                1.4599433848771828                                477.2                                             1.922274690941816E7
39                                                1.446707863001538                                 1.446707863001538                                 481.6                                             1.8874446820167024E7
39                                                1.4502618987596838                                1.4502618987596838                                481.6                                             1.892081448058391E7
39                                                1.4507338280348157                                1.4507338280348157                                481.6                                             1.8926971496961687E7
39                                                1.4594934534519746                                1.4594934534519746                                481.6                                             1.9041253784581058E7
39                                                1.4596163499042176                                1.4596163499042176                                481.6                                             1.904285715082491E7
40                                                1.4461535103318777                                1.4461535103318777                                485.99999999999994                                1.8696400181159332E7
40                                                1.4497620369083668                                1.4497620369083668                                485.99999999999994                                1.8743052529237445E7
40                                                1.450246857677759                                 1.450246857677759                                 485.99999999999994                                1.8749320469021108E7
40                                                1.45915956187458                                  1.45915956187458                                  485.99999999999994                                1.886454716049581E7
40                                                1.4592855876657544                                1.4592855876657544                                485.99999999999994                                1.886617646790205E7
41                                                1.4455940770348734                                1.4455940770348734                                490.3999999999999                                 1.8521483411442395E7
41                                                1.4492573213607027                                1.4492573213607027                                490.3999999999999                                 1.8568418246117476E7
41                                                1.4497552624137302                                1.4497552624137302                                490.3999999999999                                 1.8574798050171766E7
41                                                1.4588222503448758                                1.4588222503448758                                490.3999999999999                                 1.8690967636936344E7
41                                                1.458951453414103                                 1.458951453414103                                 490.3999999999999                                 1.8692623034216546E7
42                                                1.4450299087085439                                1.4450299087085439                                494.79999999999995                                1.834961740265275E7
42                                                1.4487480930500516                                1.4487480930500516                                494.79999999999995                                1.839683252234545E7
42                                                1.449259384961534                                 1.449259384961534                                 494.79999999999995                                1.8403325129107587E7
42                                                1.4584818571888243                                1.4584818571888243                                494.79999999999995                                1.8520436087059047E7
42                                                1.4586142856547095                                1.4586142856547095                                494.79999999999995                                1.85221177212367E7
43                                                1.4444613336341379                                1.4444613336341379                                499.20000000000005                                1.818072561754616E7
43                                                1.4482346756138398                                1.4482346756138398                                499.20000000000005                                1.822821882044245E7
43                                                1.4487595507354607                                1.4487595507354607                                499.20000000000005                                1.8234825165899724E7
43                                                1.4581387034270485                                1.4581387034270485                                499.20000000000005                                1.8352875955934938E7
43                                                1.4582744055836099                                1.4582744055836099                                499.20000000000005                                1.8354583972353727E7
44                                                1.4438886625280527-3.23541234635617E-14i          1.4438886625280527                                503.59999999999997                                1.8014733974581897E7
44                                                1.4477173751475139-1.884911779877934E-16i         1.4477173751475139                                503.59999999999997                                1.806250305892664E7
44                                                1.4482560675995388                                1.4482560675995388                                503.59999999999997                                1.8069224076598704E7
44                                                1.4577930925353786                                1.4577930925353786                                503.59999999999997                                1.8188213145206872E7
44                                                1.457932116848051                                 1.457932116848051                                 503.59999999999997                                1.8189947687539525E7
45                                                1.4433121885489428-3.028727773580701E-14i         1.4433121885489428                                508                                               1.7851570741661277E7
45                                                1.4471964802133475-1.7247555390496096E-16i        1.4471964802133475                                508                                               1.789961350606007E7
45                                                1.4477492258766762                                1.4477492258766762                                508                                               1.7906450126986124E7
45                                                1.457445310459345                                 1.457445310459345                                 508                                               1.8026375906881783E7
45                                                1.4575877055610809                                1.4575877055610809                                508                                               1.8028137117139738E7
46                                                1.442732187503977-2.1957966631625224E-14i         1.442732187503977                                 512.4                                             1.769116643778308E7
46                                                1.4466722620479833                                1.4466722620479833                                512.4                                             1.7739480681506917E7
46                                                1.447239298556498                                 1.447239298556498                                 512.4                                             1.7746433834237076E7
46                                                1.4570956258264667                                1.4570956258264667                                512.4                                             1.786729474502049E7
46                                                1.4572414405139213                                1.4572414405139213                                512.4                                             1.7869082763564177E7
47                                                1.4421489182083198-4.509750283664368E-15i         1.4421489182083198                                516.8                                             1.7533453741585623E7
47                                                1.4461449749229607                                1.4461449749229607                                516.8                                             1.7582037264875267E7
47                                                1.446726541656056                                 1.446726541656056                                 516.8                                             1.7589107875464525E7
47                                                1.4567442903104626                                1.4567442903104626                                516.8                                             1.771090232429654E7
47                                                1.456893573540233                                 1.456893573540233                                 516.8                                             1.7712717289845888E7
48                                                1.441562622959647+1.2775772951853474E-14i         1.441562622959647                                 521.2                                             1.737836740590813E7
48                                                1.4456148566200044                                1.4456148566200044                                521.2                                             1.7427218010275006E7
48                                                1.4462111946953013                                1.4462111946953013                                521.2                                             1.7434407002279643E7
48                                                1.4563915391096256                                1.4563915391096256                                521.2                                             1.7557133384563047E7
48                                                1.456544339994553                                 1.456544339994553                                 521.2                                             1.755897543420829E7
49                                                1.4409735280970366+1.9472061923452897E-14i        1.4409735280970366                                525.6                                             1.7225844177652262E7
49                                                1.445082128990502                                 1.445082128990502                                 525.6                                             1.7274959666173737E7
49                                                1.4456934812567517                                1.4456934812567517                                525.6                                             1.7282267960650165E7
49                                                1.4560375915088803                                1.4560375915088803                                525.6                                             1.7405924660711087E7
49                                                1.4561939593144109                                1.4561939593144109                                525.6                                             1.7407793929923844E7
50                                                1.4403818446198233+1.836631061116398E-14i         1.4403818446198233                                530                                               1.707582272234623E7
50                                                1.4445469985747674                                1.4445469985747674                                530                                               1.712520089995349E7
50                                                1.4451736096048815                                1.4451736096048815                                530                                               1.713262941545864E7
50                                                1.4556826515010055                                1.4556826515010055                                530                                               1.7257214807221394E7
50                                                1.455842635641602                                 1.455842635641602                                 530                                               1.725911142986588E7
51                                                1.4397877688464427+1.4549556669323133E-14i        1.4397877688464427                                534.4                                             1.6928243552905776E7
51                                                1.4440096572611443                                1.4440096572611443                                534.4                                             1.6977882226662897E7
51                                                1.4446517733452893                                1.4446517733452893                                534.4                                             1.6985431879255343E7
51                                                1.4553269084471518                                1.4553269084471518                                534.4                                             1.711094432690538E7
51                                                1.4554905584827376                                1.4554905584827376                                534.4                                             1.7112868435249526E7
52                                                1.4391914830966341+1.1128685322439848E-14i        1.4391914830966341                                538.8                                             1.678304896215807E7
52                                                1.4434702829683619-2.006871521341637E-16i         1.4434702829683619                                538.8                                             1.6832945941531494E7
52                                                1.4441281521071772                                1.4441281521071772                                538.8                                             1.684061764477398E7
52                                                1.4549705377604514                                1.4549705377604514                                538.8                                             1.696705550340692E7
52                                                1.4551379033928988                                1.4551379033928988                                538.8                                             1.696900722813357E7
53                                                1.43859315638471+9.840857237963785E-15i           1.43859315638471                                  543.1999999999999                                 1.6640182958773037E7
53                                                1.4429290403388546-2.0166831623227051E-16i        1.4429290403388546                                543.1999999999999                                 1.6690336055890705E7
53                                                1.4436029122367493                                1.4436029122367493                                543.1999999999999                                 1.6698130720853468E7
53                                                1.4546137016002272                                1.4546137016002272                                543.1999999999999                                 1.682549233710725E7
53                                                1.4547848326698953                                1.4547848326698953                                543.1999999999999                                 1.6827471807325475E7
54                                                1.4379929451141187+1.0883929410122666E-14i        1.4379929451141187                                547.6                                             1.6499591206298266E7
54                                                1.4423860814332716-2.564816367480527E-16i         1.4423860814332716                                547.6                                             1.6549998236197716E7
54                                                1.4430762074917294-2.3767605258128597E-16i        1.4430762074917294                                547.6                                             1.6557916771461783E7
54                                                1.4542565495669313                                1.4542565495669313                                547.6                                             1.6686200484128239E7
54                                                1.4544314960492124                                1.4544314960492124                                547.6                                             1.6688207827384286E7
55                                                1.4373909937646154+1.3636386409750205E-14i        1.4373909937646154                                552                                               1.6361220965025533E7
55                                                1.4418415464175538-2.44667313496674E-16i          1.4418415464175538                                552                                               1.641187974589106E7
55                                                1.442548179728489-2.523599709996096E-16i          1.442548179728489                                 552                                               1.6419923057551987E7
55                                                1.4538992193896254                                1.4538992193896254                                552                                               1.6549127198168049E7
55                                                1.4540780313915351                                1.4540780313915351                                552                                               1.6551162540456356E7
56                                                1.4367874355663406+1.7226032830861363E-14i        1.4367874355663406                                556.4                                             1.6225021036467768E7
56                                                1.4412955642368557-3.353161975039318E-16i         1.4412955642368557                                556.4                                             1.6275929389856437E7
56                                                1.4420189595760275-1.7395651235361873E-16i        1.4420189595760275                                556.4                                             1.6284098381528556E7
56                                                1.453541837600143                                 1.453541837600143                                 556.4                                             1.6414221274946142E7
56                                                1.4537245653569386                                1.4537245653569386                                556.4                                             1.6416284740720246E7
57                                                1.4361823931565871+2.0629337192294822E-14i        1.4361823931565871                                560.8                                             1.6090941710255854E7
57                                                1.4407482532721012-3.23089608916656E-16i          1.4407482532721012                                560.8                                             1.6142097461312266E7
57                                                1.4414886670924965-2.0894571688778224E-16i        1.4414886670924965                                560.8                                             1.6150393034132415E7
57                                                1.4531845201895235                                1.4531845201895235                                560.8                                             1.628143299906496E7
57                                                1.4533712140613442                                1.4533712140613442                                560.8                                             1.6283524711248206E7
58                                                1.4355759792152742+2.3625463103657953E-14i        1.4355759792152742                                565.2                                             1.5958934713279115E7
58                                                1.440199721975221-3.2367692969177087E-16i         1.440199721975221                                 565.2                                             1.6010335690939192E7
58                                                1.4409574124004436-1.8991562984812153E-16i        1.4409574124004436                                565.2                                             1.6018758743570384E7
58                                                1.4528273732431143                                1.4528273732431143                                565.2                                             1.61507140931165E7
58                                                1.453018083711637                                 1.453018083711637                                 565.2                                             1.6152834173112515E7
59                                                1.4349682970767705+2.581802471523949E-14i         1.4349682970767705                                569.5999999999999                                 1.5828953160922183E7
59                                                1.43965006948071-2.913686442913176E-16i           1.43965006948071                                  569.5999999999999                                 1.5880597198106155E7
59                                                1.4404252962983908-1.7716047127401699E-16i        1.4404252962983908                                569.5999999999999                                 1.5889148626741309E7
59                                                1.4524704935519568                                1.4524704935519568                                569.5999999999999                                 1.6022017668886123E7
59                                                1.4526652712170869                                1.4526652712170869                                569.5999999999999                                 1.602416623658927E7
60                                                1.4343594413167318+2.7574126209929826E-14i        1.4343594413167318                                574                                               1.5700951510271095E7
60                                                1.439099386192181-3.7003268012017254E-16i         1.439099386192181                                 574                                               1.575283644406598E7
60                                                1.439892410847367-2.1065245097573812E-16i         1.439892410847367                                 574                                               1.5761517142431304E7
60                                                1.4521139691989764                                1.4521139691989764                                574                                               1.5895298180524806E7
60                                                1.4523128647755523                                1.4523128647755523                                574                                               1.5897475354330389E7
61                                                1.4337494983129173+2.8691476884054664E-14i        1.4337494983129173                                578.4000000000001                                 1.5574885515172584E7
61                                                1.4385477543428702-2.4142188967462943E-16i        1.4385477543428702                                578.4000000000001                                 1.5627009187004337E7
61                                                1.4393588399313573                                1.4393588399313573                                578.4000000000001                                 1.5635820046361957E7
61                                                1.451757880118977                                 1.451757880118977                                 578.4000000000001                                 1.5770511379574236E7
61                                                1.4519609444334873                                1.4519609444334873                                578.4000000000001                                 1.5772717276388453E7
62                                                1.4331385467789948+2.9515830831907565E-14i        1.4331385467789948                                582.7999999999998                                 1.5450712183037894E7
62                                                1.4379952485291283-3.277025987259856E-16i         1.4379952485291283                                582.7999999999998                                 1.5503072438833693E7
62                                                1.4388246597908034-2.0931326317971625E-16i        1.4388246597908034                                582.7999999999998                                 1.5512014347984288E7
62                                                1.4514022986317436                                1.4514022986317436                                582.7999999999998                                 1.5647614271739276E7
62                                                1.451609582619068                                 1.451609582619068                                 582.7999999999998                                 1.5649849006989054E7
63                                                1.43252665827166+2.9903478635103966E-14i          1.43252665827166                                  587.2                                             1.5328389733303072E7
63                                                1.4374419362172284-1.892607581691356E-16i         1.4374419362172284                                587.2                                             1.5380984423644181E7
63                                                1.4382899395293838                                1.4382899395293838                                587.2                                             1.5390058268929219E7
