% Model:              HY_Ge-backup.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 31 2024, 12:04
% Table:              Table 4 - All_Compacted
% height_substrate (nm)                           ratio                                             height_waveguide (nm)                             daddy                                             Effective mode index                              real(ewfd.neff) (1)                               Wavelength in free space (nm)                     Propagation constant (rad/m)
500                                               6                                                 500                                               1                                                 1.4671963016173666+3.2475251479695898E-15i        1.4671963016173666                                314.4                                             2.9321457522488758E7
500                                               6                                                 500                                               1                                                 1.4706188254190138                                1.4706188254190138                                314.4                                             2.9389855586305495E7
500                                               6                                                 500                                               1                                                 1.4712595207500012                                1.4712595207500012                                314.4                                             2.9402659681375593E7
500                                               6                                                 500                                               1                                                 1.4730664340221722                                1.4730664340221722                                314.4                                             2.9438770275914565E7
500                                               6                                                 500                                               1                                                 1.473740483600572                                 1.473740483600572                                 314.4                                             2.945224094514902E7
500                                               6                                                 500                                               2                                                 1.4643538032736547                                1.4643538032736547                                318.8                                             2.886074749448423E7
500                                               6                                                 500                                               2                                                 1.4678668205470975                                1.4678668205470975                                318.8                                             2.8929985068249486E7
500                                               6                                                 500                                               2                                                 1.4685338860490134                                1.4685338860490134                                318.8                                             2.8943132170384254E7
500                                               6                                                 500                                               2                                                 1.4703849444523212                                1.4703849444523212                                318.8                                             2.8979614425598793E7
500                                               6                                                 500                                               2                                                 1.4710866827554627                                1.4710866827554627                                318.8                                             2.899344488919912E7
500                                               6                                                 500                                               3                                                 1.4620148079462147                                1.4620148079462147                                323.19999999999993                                2.842236992625817E7
500                                               6                                                 500                                               3                                                 1.4656182797437542                                1.4656182797437542                                323.19999999999993                                2.8492423394863173E7
500                                               6                                                 500                                               3                                                 1.466312226054385                                 1.466312226054385                                 323.19999999999993                                2.850591409184005E7
500                                               6                                                 500                                               3                                                 1.4682072002480013                                1.4682072002480013                                323.19999999999993                                2.85427534297448E7
500                                               6                                                 500                                               3                                                 1.4689371606461399                                1.4689371606461399                                323.19999999999993                                2.8556944260340117E7
500                                               6                                                 500                                               4                                                 1.460078375799859                                 1.460078375799859                                 327.6                                             2.800348900536113E7
500                                               6                                                 500                                               4                                                 1.4637723925271744                                1.4637723925271744                                327.6                                             2.8074338186147284E7
500                                               6                                                 500                                               4                                                 1.4644937574704653                                1.4644937574704653                                327.6                                             2.808817356347573E7
500                                               6                                                 500                                               4                                                 1.4664324871867542                                1.4664324871867542                                327.6                                             2.8125357318261992E7
500                                               6                                                 500                                               4                                                 1.4671912313999456                                1.4671912313999456                                327.6                                             2.813990960914182E7
500                                               6                                                 500                                               5                                                 1.4584629001285552-2.925526952181037E-16i         1.4584629001285552                                331.99999999999994                                2.760178513600683E7
500                                               6                                                 500                                               5                                                 1.4622476601802676                                1.4622476601802676                                331.99999999999994                                2.7673412692477066E7
500                                               6                                                 500                                               5                                                 1.4629970048661132                                1.4629970048661132                                331.99999999999994                                2.7687594233200315E7
500                                               6                                                 500                                               5                                                 1.4649793875796968                                1.4649793875796968                                331.99999999999994                                2.7725111335426807E7
500                                               6                                                 500                                               5                                                 1.465767501568003                                 1.465767501568003                                 331.99999999999994                                2.7740026595160868E7
500                                               6                                                 500                                               6                                                 1.4571023838220905-4.483839122293523E-16i         1.4571023838220905                                336.4                                             2.721535163224527E7
500                                               6                                                 500                                               6                                                 1.4609781753280613                                1.4609781753280613                                336.4                                             2.728774258421913E7
500                                               6                                                 500                                               6                                                 1.4617560809877612                                1.4617560809877612                                336.4                                             2.730227208900926E7
500                                               6                                                 500                                               6                                                 1.4637820621356195                                1.4637820621356195                                336.4                                             2.734011279941605E7
500                                               6                                                 500                                               6                                                 1.464600152765067                                 1.464600152765067                                 336.4                                             2.7355392867855072E7
500                                               6                                                 500                                               7                                                 1.4559434510442966-4.730603971426419E-16i         1.4559434510442966                                340.8                                             2.6842612968561806E7
500                                               6                                                 500                                               7                                                 1.4599106363346954                                1.4599106363346954                                340.8                                             2.691575428407675E7
500                                               6                                                 500                                               7                                                 1.4607177017379835                                1.4607177017379835                                340.8                                             2.693063380721018E7
500                                               6                                                 500                                               7                                                 1.462787266329937                                 1.462787266329937                                 340.8                                             2.6968789493349917E7
500                                               6                                                 500                                               7                                                 1.4636359586514678                                1.4636359586514678                                340.8                                             2.6984436474350378E7
500                                               6                                                 500                                               8                                                 1.4549429441501045-5.553112205212815E-16i         1.4549429441501045                                345.19999999999993                                2.6482259934729278E7
500                                               6                                                 500                                               8                                                 1.4590019465728568                                1.4590019465728568                                345.19999999999993                                2.6556140190767642E7
500                                               6                                                 500                                               8                                                 1.4598387859059612                                1.4598387859059612                                345.19999999999993                                2.6571371988572486E7
500                                               6                                                 500                                               8                                                 1.4619519513622936                                1.4619519513622936                                345.19999999999993                                2.6609834938013006E7
500                                               6                                                 500                                               8                                                 1.4628318863764411                                1.4628318863764411                                345.19999999999993                                2.6625851145290423E7
500                                               6                                                 500                                               9                                                 1.4540659875568325-6.261377658469901E-16i         1.4540659875568325                                349.6                                             2.6133198079767343E7
500                                               6                                                 500                                               9                                                 1.4582172803149858                                1.4582172803149858                                349.6                                             2.620780718063642E7
500                                               6                                                 500                                               9                                                 1.4590845214264863                                1.4590845214264863                                349.6                                             2.622339366979421E7
500                                               6                                                 500                                               9                                                 1.461241331485712                                 1.461241331485712                                 349.6                                             2.6262156934309382E7
500                                               6                                                 500                                               9                                                 1.462153164294625                                 1.462153164294625                                 349.6                                             2.6278544847660545E7
500                                               6                                                 500                                               10                                                1.4532844250396881-7.731180109422571E-16i         1.4532844250396881                                354                                               2.5794506628707066E7
500                                               6                                                 500                                               10                                                1.457528521754286                                 1.457528521754286                                 354                                               2.5869835572547205E7
500                                               6                                                 500                                               10                                                1.458426804694954                                 1.458426804694954                                 354                                               2.5885779296203975E7
500                                               6                                                 500                                               10                                                1.4606273242476313                                1.4606273242476313                                354                                               2.592483656208404E7
500                                               6                                                 500                                               10                                                1.4615717225165499                                1.4615717225165499                                354                                               2.5941598791822445E7
500                                               6                                                 500                                               11                                                1.4525755563049543-6.821518326852235E-16i         1.4525755563049543                                358.3999999999999                                 2.5465405672275398E7
