% Model:              HY_Ge-backup.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 31 2024, 15:08
% Table:              Table 1 - All_Compacted
% height_substrate (nm)                           ratio                                             height_waveguide (nm)                             daddy                                             Effective mode index                              real(ewfd.neff) (1)                               Wavelength in free space (nm)                     Propagation constant (rad/m)
749.9999999999999                                 1                                                 500                                               1                                                 1.468785478801005-2.407549106764955E-7i           1.468785478801005                                 314.4                                             2.935321672964761E7
749.9999999999999                                 1                                                 500                                               1                                                 1.4694096913498147-4.780280974687969E-8i          1.4694096913498147                                314.4                                             2.936569142148997E7
749.9999999999999                                 1                                                 500                                               1                                                 1.4691611538598184-9.56247606556454E-11i          1.4691611538598184                                314.4                                             2.9360724477770414E7
749.9999999999999                                 1                                                 500                                               1                                                 1.4692834721448813-9.538640751620668E-8i          1.4692834721448813                                314.4                                             2.9363168970300652E7
749.9999999999999                                 1                                                 500                                               1                                                 1.4702418355412392-9.08081295011368E-11i          1.4702418355412392                                314.4                                             2.9382321561938487E7
749.9999999999999                                 1                                                 500                                               2                                                 1.466010814586281-2.5683612255122885E-7i          1.466010814586281                                 318.8                                             2.8893405302305195E7
749.9999999999999                                 1                                                 500                                               2                                                 1.4663802031670392-1.0535037312405226E-10i        1.4663802031670392                                318.8                                             2.8900685530985434E7
749.9999999999999                                 1                                                 500                                               2                                                 1.4665246814845896-1.0205246939019875E-7i         1.4665246814845896                                318.8                                             2.8903533034254063E7
749.9999999999999                                 1                                                 500                                               2                                                 1.466654296444237-5.133357812457001E-8i           1.466654296444237                                 318.8                                             2.890608759764819E7
749.9999999999999                                 1                                                 500                                               2                                                 1.4675043596729322-1.010182367199767E-10i         1.4675043596729322                                318.8                                             2.8922841376784675E7
749.9999999999999                                 1                                                 500                                               3                                                 1.4637401994116142-2.7343845497574865E-7i         1.4637401994116142                                323.19999999999993                                2.8455912482893474E7
749.9999999999999                                 1                                                 500                                               3                                                 1.4641026080467938-1.170640567628095E-10i         1.4641026080467938                                323.19999999999993                                2.8462957905578364E7
749.9999999999999                                 1                                                 500                                               3                                                 1.4642700049864015-1.0895188599161368E-7i         1.4642700049864015                                323.19999999999993                                2.8466212193918124E7
749.9999999999999                                 1                                                 500                                               3                                                 1.4644030471979594-5.499349779258685E-8i          1.4644030471979594                                323.19999999999993                                2.8468798607497625E7
749.9999999999999                                 1                                                 500                                               3                                                 1.4652710387822998-1.1196728520826405E-10i        1.4652710387822998                                323.19999999999993                                2.8485672840076473E7
749.9999999999999                                 1                                                 500                                               4                                                 1.461872831527603-2.9060171382973197E-7i          1.461872831527603                                 327.6                                             2.8037905665504433E7
749.9999999999999                                 1                                                 500                                               4                                                 1.4622275719134255-1.312217185680178E-10i         1.4622275719134255                                327.6                                             2.8044709388276298E7
749.9999999999999                                 1                                                 500                                               4                                                 1.4624186666322143-1.1610199181654079E-7i         1.4624186666322143                                327.6                                             2.80483744784148E7
749.9999999999999                                 1                                                 500                                               4                                                 1.4625551711007287-5.8791965977588677E-8i         1.4625551711007287                                327.6                                             2.8050992557996407E7
749.9999999999999                                 1                                                 500                                               4                                                 1.4634411160733736-1.2371180975584764E-10i        1.4634411160733736                                327.6                                             2.806798448850645E7
749.9999999999999                                 1                                                 500                                               5                                                 1.4603272251882244-3.0836467431301807E-7i         1.4603272251882244                                331.99999999999994                                2.7637067966798153E7
749.9999999999999                                 1                                                 500                                               5                                                 1.4606736138042464-1.4841827963664058E-10i        1.4606736138042464                                331.99999999999994                                2.7643623460360695E7
749.9999999999999                                 1                                                 500                                               5                                                 1.4608892027429883-1.2351999324296416E-7i         1.4608892027429883                                331.99999999999994                                2.764770353642182E7
749.9999999999999                                 1                                                 500                                               5                                                 1.4610292075056097-6.27383790329713E-8i           1.4610292075056097                                331.99999999999994                                2.765035316252856E7
749.9999999999999                                 1                                                 500                                               5                                                 1.4619331436591485-1.3631238476872673E-10i        1.4619331436591485                                331.99999999999994                                2.7667460386500075E7
749.9999999999999                                 1                                                 500                                               6                                                 1.4590374887833133-3.2676540843799393E-7i         1.4590374887833133                                336.4                                             2.72514949826026E7
749.9999999999999                                 1                                                 500                                               6                                                 1.4593748463314147-1.694407432872608E-10i         1.4593748463314147                                336.4                                             2.7257796052725952E7
749.9999999999999                                 1                                                 500                                               6                                                 1.459615740575842-1.3122288943502432E-7i          1.459615740575842                                 336.4                                             2.726229540818722E7
749.9999999999999                                 1                                                 500                                               6                                                 1.45975928631627-6.68420683989857E-8i             1.45975928631627                                  336.4                                             2.726497651546179E7
749.9999999999999                                 1                                                 500                                               6                                                 1.4606812618458973-1.498335597210251E-10i         1.4606812618458973                                336.4                                             2.7282196917070985E7
749.9999999999999                                 1                                                 500                                               7                                                 1.4579503382013188-3.458405866231871E-7i          1.4579503382013188                                340.8                                             2.687961309737099E7
749.9999999999999                                 1                                                 500                                               7                                                 1.4582779889801414-1.9532648453150294E-10i        1.4582779889801414                                340.8                                             2.688565385605463E7
749.9999999999999                                 1                                                 500                                               7                                                 1.4585450121198724-1.3922743669464193E-7i         1.4585450121198724                                340.8                                             2.6890576848625742E7
749.9999999999999                                 1                                                 500                                               7                                                 1.4586921418531664-7.111226523038888E-8i          1.4586921418531664                                340.8                                             2.689328941722457E7
749.9999999999999                                 1                                                 500                                               7                                                 1.4596322134653288-1.6434345866308787E-10i        1.4596322134653288                                340.8                                             2.6910621119516928E7
749.9999999999999                                 1                                                 500                                               8                                                 1.4570226953588992-3.656258521068741E-7i          1.4570226953588992                                345.19999999999993                                2.652011469208063E7
749.9999999999999                                 1                                                 500                                               8                                                 1.4576339530217621-1.475501408943652E-7i          1.4576339530217621                                345.19999999999993                                2.6531240547139153E7
749.9999999999999                                 1                                                 500                                               8                                                 1.4573399666535432-2.2747358178449454E-10i        1.4573399666535432                                345.19999999999993                                2.6525889530831784E7
749.9999999999999                                 1                                                 500                                               8                                                 1.4577847118346483-7.555808452028679E-8i          1.4577847118346483                                345.19999999999993                                2.6533984595685083E7
749.9999999999999                                 1                                                 500                                               8                                                 1.4587429432217458-1.7991361321979865E-10i        1.4587429432217458                                345.19999999999993                                2.6551425920633774E7
749.9999999999999                                 1                                                 500                                               9                                                 1.4562197535629753-3.861555243927278E-7i          1.4562197535629753                                349.6                                             2.6171906635044515E7
749.9999999999999                                 1                                                 500                                               9                                                 1.4568477683049237-1.5620726860173926E-7i         1.4568477683049237                                349.6                                             2.6183193628749613E7
749.9999999999999                                 1                                                 500                                               9                                                 1.4565259751020978-2.6774514890555913E-10i        1.4565259751020978                                349.6                                             2.617741020104954E7
749.9999999999999                                 1                                                 500                                               9                                                 1.4570022031403285-8.018852115752294E-8i          1.4570022031403285                                349.6                                             2.6185969208522875E7
749.9999999999999                                 1                                                 500                                               9                                                 1.4579786637448386-1.9661953713873587E-10i        1.4579786637448386                                349.6                                             2.6203518644802332E7
749.9999999999999                                 1                                                 500                                               10                                                1.4555134161508245-4.0746246949842747E-7i         1.4555134161508245                                354                                               2.5834069239439625E7
749.9999999999999                                 1                                                 500                                               10                                                1.4561583713313055-1.6521487058763982E-7i         1.4561583713313055                                354                                               2.584551662055202E7
749.9999999999999                                 1                                                 500                                               10                                                1.455807919670003-3.186941903066068E-10i          1.455807919670003                                 354                                               2.5839296415102378E7
749.9999999999999                                 1                                                 500                                               10                                                1.456316530808406-8.501245603153281E-8i           1.456316530808406                                 354                                               2.5848323810672667E7
749.9999999999999                                 1                                                 500                                               10                                                1.4573112948170353-2.1454001618852441E-10i        1.4573112948170353                                354                                               2.5865979987517666E7
749.9999999999999                                 1                                                 500                                               11                                                1.4548810342506908-4.2957822106056256E-7i         1.4548810342506908                                358.3999999999999                                 2.5505823487997156E7
749.9999999999999                                 1                                                 500                                               11                                                1.4555431218556794-1.7458881149570026E-7i         1.4555431218556794                                358.3999999999999                                 2.5517430684179436E7
749.9999999999999                                 1                                                 500                                               11                                                1.4551631531957574-3.8384020601004814E-10i        1.4551631531957574                                358.3999999999999                                 2.551076937418722E7
