% Model:              HY_Ge-backup.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 31 2024, 15:22
% Table:              Table 4 - All_Compacted
% height_substrate (nm)                           ratio                                             height_waveguide (nm)                             daddy                                             Effective mode index                              real(ewfd.neff) (1)                               Wavelength in free space (nm)                     Propagation constant (rad/m)
749.9999999999999                                 6                                                 1000                                              1                                                 1.477147604723778                                 1.477147604723778                                 314.4                                             2.952033119127214E7
749.9999999999999                                 6                                                 1000                                              1                                                 1.4781141706551963                                1.4781141706551963                                314.4                                             2.9539647707998313E7
749.9999999999999                                 6                                                 1000                                              1                                                 1.4782438072552087                                1.4782438072552087                                314.4                                             2.954223845475553E7
749.9999999999999                                 6                                                 1000                                              1                                                 1.4787672722801304                                1.4787672722801304                                314.4                                             2.9552699738958493E7
749.9999999999999                                 6                                                 1000                                              1                                                 1.4789037137288938                                1.4789037137288938                                314.4                                             2.9555426478481904E7
749.9999999999999                                 6                                                 1000                                              2                                                 1.4745796265262872                                1.4745796265262872                                318.8                                             2.906228683706502E7
749.9999999999999                                 6                                                 1000                                              2                                                 1.4755729785903262                                1.4755729785903262                                318.8                                             2.9081864676129095E7
749.9999999999999                                 6                                                 1000                                              2                                                 1.4757081246713641                                1.4757081246713641                                318.8                                             2.908452825163317E7
749.9999999999999                                 6                                                 1000                                              2                                                 1.4762452407296176                                1.4762452407296176                                318.8                                             2.9095114198074415E7
749.9999999999999                                 6                                                 1000                                              2                                                 1.476387483474744                                 1.476387483474744                                 318.8                                             2.9097917640753936E7
749.9999999999999                                 6                                                 1000                                              3                                                 1.4725160392615444                                1.4725160392615444                                323.19999999999993                                2.862651962399262E7
749.9999999999999                                 6                                                 1000                                              3                                                 1.4735362076019927                                1.4735362076019927                                323.19999999999993                                2.864635225619421E7
749.9999999999999                                 6                                                 1000                                              3                                                 1.4736769723352539                                1.4736769723352539                                323.19999999999993                                2.864908879983219E7
749.9999999999999                                 6                                                 1000                                              3                                                 1.474227708506587                                 1.474227708506587                                 323.19999999999993                                2.8659795413136188E7
749.9999999999999                                 6                                                 1000                                              3                                                 1.4743758674719758                                1.4743758674719758                                323.19999999999993                                2.86626757047032E7
749.9999999999999                                 6                                                 1000                                              4                                                 1.4708562486522563                                1.4708562486522563                                327.6                                             2.821020259616953E7
749.9999999999999                                 6                                                 1000                                              4                                                 1.4719033027773978                                1.4719033027773978                                327.6                                             2.8230284510378662E7
749.9999999999999                                 6                                                 1000                                              4                                                 1.472049801718276                                 1.472049801718276                                 327.6                                             2.823309427836658E7
749.9999999999999                                 6                                                 1000                                              4                                                 1.4726141479342094                                1.4726141479342094                                327.6                                             2.8243918124069013E7
749.9999999999999                                 6                                                 1000                                              4                                                 1.472768344776825                                 1.472768344776825                                 327.6                                             2.824687553351936E7
749.9999999999999                                 6                                                 1000                                              5                                                 1.4695189344609048-6.947835213438819E-16i         1.4695189344609048                                331.99999999999994                                2.7811023426587224E7
749.9999999999999                                 6                                                 1000                                              5                                                 1.4705929770608837                                1.4705929770608837                                331.99999999999994                                2.783134995876636E7
749.9999999999999                                 6                                                 1000                                              5                                                 1.4707453313459138                                1.4707453313459138                                331.99999999999994                                2.7834233302757885E7
749.9999999999999                                 6                                                 1000                                              5                                                 1.4713232950282817                                1.4713232950282817                                331.99999999999994                                2.7845171413954083E7
749.9999999999999                                 6                                                 1000                                              5                                                 1.4714836572925816                                1.4714836572925816                                331.99999999999994                                2.7848206311010934E7
749.9999999999999                                 6                                                 1000                                              6                                                 1.4684383364630944+2.6988615356619495E-16i        1.4684383364630944                                336.4                                             2.7427081391688906E7
749.9999999999999                                 6                                                 1000                                              6                                                 1.4695394980969805                                1.4695394980969805                                336.4                                             2.7447648581340697E7
749.9999999999999                                 6                                                 1000                                              6                                                 1.4696978337798936                                1.4696978337798936                                336.4                                             2.7450605931032974E7
749.9999999999999                                 6                                                 1000                                              6                                                 1.4702894369399582                                1.4702894369399582                                336.4                                             2.746165572973392E7
749.9999999999999                                 6                                                 1000                                              6                                                 1.4704560973584895                                1.4704560973584895                                336.4                                             2.7464768566514555E7
749.9999999999999                                 6                                                 1000                                              7                                                 1.467561274148948+3.0454740811858115E-16i         1.467561274148948                                 340.8                                             2.7056805854220722E7
749.9999999999999                                 6                                                 1000                                              7                                                 1.4686897086999535                                1.4686897086999535                                340.8                                             2.707761032426471E7
749.9999999999999                                 6                                                 1000                                              7                                                 1.4688541562003334                                1.4688541562003334                                340.8                                             2.708064217320306E7
749.9999999999999                                 6                                                 1000                                              7                                                 1.4694594329494863                                1.4694594329494863                                340.8                                             2.709180140435639E7
749.9999999999999                                 6                                                 1000                                              7                                                 1.4696325288618637                                1.4696325288618637                                340.8                                             2.7094992700405046E7
749.9999999999999                                 6                                                 1000                                              8                                                 1.4668447503842146+1.649273113825976E-16i         1.4668447503842146                                345.19999999999993                                2.6698891609292023E7
749.9999999999999                                 6                                                 1000                                              8                                                 1.4680006311853395                                1.4680006311853395                                345.19999999999993                                2.6719930465799782E7
749.9999999999999                                 6                                                 1000                                              8                                                 1.468171324828618                                 1.468171324828618                                 345.19999999999993                                2.6723037359749597E7
749.9999999999999                                 6                                                 1000                                              8                                                 1.468790319251528                                 1.468790319251528                                 345.19999999999993                                2.6734304036062617E7
749.9999999999999                                 6                                                 1000                                              8                                                 1.4689699921194843                                1.4689699921194843                                345.19999999999993                                2.6737574366085913E7
749.9999999999999                                 6                                                 1000                                              9                                                 1.4662540209369852-1.0221568134295773E-15i        1.4662540209369852                                349.6                                             2.6352247485538483E7
749.9999999999999                                 6                                                 1000                                              9                                                 1.467437537476602                                 1.467437537476602                                 349.6                                             2.637351823420131E7
749.9999999999999                                 6                                                 1000                                              9                                                 1.467614615108507                                 1.467614615108507                                 349.6                                             2.63767007615898E7
749.9999999999999                                 6                                                 1000                                              9                                                 1.4682473794519282                                1.4682473794519282                                349.6                                             2.6388073117497955E7
749.9999999999999                                 6                                                 1000                                              9                                                 1.4684337744527183                                1.4684337744527183                                349.6                                             2.6391423101280265E7
749.9999999999999                                 6                                                 1000                                              10                                                1.4657610365067266-7.692228197959038E-16i         1.4657610365067266                                354                                               2.6015955391003914E7
749.9999999999999                                 6                                                 1000                                              10                                                1.4669723916326713                                1.4669723916326713                                354                                               2.6037455867639825E7
749.9999999999999                                 6                                                 1000                                              10                                                1.4671559942944619                                1.4671559942944619                                354                                               2.6040714651670676E7
749.9999999999999                                 6                                                 1000                                              10                                                1.4678025874288818                                1.4678025874288818                                354                                               2.6052191105009407E7
749.9999999999999                                 6                                                 1000                                              10                                                1.467995853112682                                 1.467995853112682                                 354                                               2.6055621399090864E7
749.9999999999999                                 6                                                 1000                                              11                                                1.4653431832552883-3.733312367667862E-16i         1.4653431832552883                                358.3999999999999                                 2.568923760883201E7
749.9999999999999                                 6                                                 1000                                              11                                                1.4665825908054502                                1.4665825908054502                                358.3999999999999                                 2.5710965921635535E7
749.9999999999999                                 6                                                 1000                                              11                                                1.4667728624589207                                1.4667728624589207                                358.3999999999999                                 2.571430161376014E7
749.9999999999999                                 6                                                 1000                                              11                                                1.4674333485746895                                1.4674333485746895                                358.3999999999999                                 2.5725880733900193E7
749.9999999999999                                 6                                                 1000                                              11                                                1.46763363657442                                  1.46763363657442                                  358.3999999999999                                 2.5729392024684545E7
749.9999999999999                                 6                                                 1000                                              12                                                1.4649822630415112                                1.4649822630415112                                362.8                                             2.5371430624093503E7
749.9999999999999                                 6                                                 1000                                              12                                                1.4662499458378506                                1.4662499458378506                                362.8                                             2.5393385105681494E7
749.9999999999999                                 6                                                 1000                                              12                                                1.4664470331315655                                1.4664470331315655                                362.8                                             2.539679838018012E7
749.9999999999999                                 6                                                 1000                                              12                                                1.4671214806353896                                1.4671214806353896                                362.8                                             2.5408478861565158E7
749.9999999999999                                 6                                                 1000                                              12                                                1.4673289454199805                                1.4673289454199805                                362.8                                             2.541207185959795E7
749.9999999999999                                 6                                                 1000                                              13                                                1.4646636665307522                                1.4646636665307522                                367.2                                             2.5061964132641073E7
749.9999999999999                                 6                                                 1000                                              13                                                1.465959854682281                                 1.465959854682281                                 367.2                                             2.5084143300258245E7
749.9999999999999                                 6                                                 1000                                              13                                                1.4661639067520016                                1.4661639067520016                                367.2                                             2.5087634849730927E7
749.9999999999999                                 6                                                 1000                                              13                                                1.4668523873341823                                1.4668523873341823                                367.2                                             2.5099415489922203E7
749.9999999999999                                 6                                                 1000                                              13                                                1.467067185997871                                 1.467067185997871                                 367.2                                             2.5103090925128333E7
749.9999999999999                                 6                                                 1000                                              14                                                1.4643757017969865                                1.4643757017969865                                371.6                                             2.476034417040263E7
749.9999999999999                                 6                                                 1000                                              14                                                1.4657006312650238                                1.4657006312650238                                371.6                                             2.478274669291776E7
749.9999999999999                                 6                                                 1000                                              14                                                1.4659117995624547                                1.4659117995624547                                371.6                                             2.478631722452099E7
749.9999999999999                                 6                                                 1000                                              14                                                1.466614387409409                                 1.466614387409409                                 371.6                                             2.479819690599835E7
749.9999999999999                                 6                                                 1000                                              14                                                1.4668366794909076                                1.4668366794909076                                371.6                                             2.4801955523706567E7
749.9999999999999                                 6                                                 1000                                              15                                                1.4641090485088477                                1.4641090485088477                                376                                               2.4466139525796477E7
749.9999999999999                                 6                                                 1000                                              15                                                1.465462959894471                                 1.465462959894471                                 376                                               2.4488764196342677E7
749.9999999999999                                 6                                                 1000                                              15                                                1.4656813980398484                                1.4656813980398484                                376                                               2.4492414428644706E7
749.9999999999999                                 6                                                 1000                                              15                                                1.4663981691697883                                1.4663981691697883                                376                                               2.4504392103730474E7
749.9999999999999                                 6                                                 1000                                              15                                                1.4666281164965882                                1.4666281164965882                                376                                               2.450823466135062E7
749.9999999999999                                 6                                                 1000                                              16                                                1.4638563137209704                                1.4638563137209704                                380.3999999999999                                 2.417897077337979E7
