% Model:              HY_Ge-backup.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 31 2024, 15:22
% Table:              Table 1 - All_Compacted
% height_substrate (nm)                           ratio                                             height_waveguide (nm)                             daddy                                             Effective mode index                              real(ewfd.neff) (1)                               Wavelength in free space (nm)                     Propagation constant (rad/m)
749.9999999999999                                 1                                                 1000                                              1                                                 1.4688845073691366-1.999242768784526E-7i          1.4688845073691366                                314.4                                             2.9355195784495812E7
749.9999999999999                                 1                                                 1000                                              1                                                 1.469390427192218-4.9954931292500224E-8i          1.469390427192218                                 314.4                                             2.9365306433347583E7
749.9999999999999                                 1                                                 1000                                              1                                                 1.4694377742072955-3.554784085751009E-8i          1.4694377742072955                                314.4                                             2.9366252648581278E7
749.9999999999999                                 1                                                 1000                                              1                                                 1.4735048847887748                                1.4735048847887748                                314.4                                             2.9447532576851714E7
749.9999999999999                                 1                                                 1000                                              1                                                 1.4735498591543552                                1.4735498591543552                                314.4                                             2.9448431375430003E7
749.9999999999999                                 1                                                 1000                                              2                                                 1.4661126608693746-2.1336125651335348E-7i         1.4661126608693746                                318.8                                             2.8895412576676354E7
749.9999999999999                                 1                                                 1000                                              2                                                 1.4666829507764543-3.832022172019174E-8i          1.4666829507764543                                318.8                                             2.890665234193669E7
749.9999999999999                                 1                                                 1000                                              2                                                 1.4666344231427344-5.3752123301421035E-8i         1.4666344231427344                                318.8                                             2.890569591748506E7
749.9999999999999                                 1                                                 1000                                              2                                                 1.4708417674699659                                1.4708417674699659                                318.8                                             2.8988617887557536E7
749.9999999999999                                 1                                                 1000                                              2                                                 1.470889380502451                                 1.470889380502451                                 318.8                                             2.8989556286259357E7
749.9999999999999                                 1                                                 1000                                              3                                                 1.4638448751084607-2.2723920514410203E-7i         1.4638448751084607                                323.19999999999993                                2.845794743586515E7
749.9999999999999                                 1                                                 1000                                              3                                                 1.4644322822169407-4.120096350840103E-8i          1.4644322822169407                                323.19999999999993                                2.8469366952304922E7
749.9999999999999                                 1                                                 1000                                              3                                                 1.4643825650234985-5.7693441989050333E-8i         1.4643825650234985                                323.19999999999993                                2.8468400422789607E7
749.9999999999999                                 1                                                 1000                                              3                                                 1.468682704180036                                 1.468682704180036                                 323.19999999999993                                2.855199748704451E7
749.9999999999999                                 1                                                 1000                                              3                                                 1.4687330221672346                                1.4687330221672346                                323.19999999999993                                2.8552975696320042E7
749.9999999999999                                 1                                                 1000                                              4                                                 1.4619803524073-2.4159238234491943E-7i            1.4619803524073                                   327.6                                             2.803996785601581E7
749.9999999999999                                 1                                                 1000                                              4                                                 1.4625849958986297-4.419768944184823E-8i          1.4625849958986297                                327.6                                             2.8051564580987737E7
749.9999999999999                                 1                                                 1000                                              4                                                 1.462534078972013-6.178923843810324E-8i           1.462534078972013                                 327.6                                             2.8050588022730093E7
749.9999999999999                                 1                                                 1000                                              4                                                 1.4669270049655656                                1.4669270049655656                                327.6                                             2.813484189348167E7
749.9999999999999                                 1                                                 1000                                              4                                                 1.4669800999277665                                1.4669800999277665                                327.6                                             2.8135860225247197E7
749.9999999999999                                 1                                                 1000                                              5                                                 1.4604376105537555-2.564534142207786E-7i          1.4604376105537555                                331.99999999999994                                2.763915703820428E7
749.9999999999999                                 1                                                 1000                                              5                                                 1.4610596311163648-4.731809465090445E-8i          1.4610596311163648                                331.99999999999994                                2.7650928937179428E7
749.9999999999999                                 1                                                 1000                                              5                                                 1.4610075032385597-6.604991237515101E-8i          1.4610075032385597                                331.99999999999994                                2.764994240369774E7
749.9999999999999                                 1                                                 1000                                              5                                                 1.4654932731763137                                1.4654932731763137                                331.99999999999994                                2.7734836752385344E7
749.9999999999999                                 1                                                 1000                                              5                                                 1.465549222502237                                 1.465549222502237                                 331.99999999999994                                2.7735895607754584E7
749.9999999999999                                 1                                                 1000                                              6                                                 1.459150761011731-2.718551531657879E-7i           1.459150761011731                                 336.4                                             2.72536106496695E7
749.9999999999999                                 1                                                 1000                                              6                                                 1.4597903177656875-5.056987916286583E-8i          1.4597903177656875                                336.4                                             2.72655561122128E7
749.9999999999999                                 1                                                 1000                                              6                                                 1.4597369668154652-7.048583511895246E-8i          1.4597369668154652                                336.4                                             2.726455963805537E7
749.9999999999999                                 1                                                 1000                                              6                                                 1.4643156878226824                                1.4643156878226824                                336.4                                             2.7350079711058404E7
749.9999999999999                                 1                                                 1000                                              6                                                 1.4643745739270586                                1.4643745739270586                                336.4                                             2.7351179569280203E7
749.9999999999999                                 1                                                 1000                                              7                                                 1.458066522371073-2.8782947326929713E-7i          1.458066522371073                                 340.8                                             2.6881755135717016E7
749.9999999999999                                 1                                                 1000                                              7                                                 1.458723790198111-5.396071070357666E-8i           1.458723790198111                                 340.8                                             2.689387290436058E7
749.9999999999999                                 1                                                 1000                                              7                                                 1.4586692032586188-7.510731025858752E-8i          1.4586692032586188                                340.8                                             2.689286650806897E7
749.9999999999999                                 1                                                 1000                                              7                                                 1.463341020361819                                 1.463341020361819                                 340.8                                             2.697899882197935E7
749.9999999999999                                 1                                                 1000                                              7                                                 1.4634029303702938                                1.4634029303702938                                340.8                                             2.698014023059325E7
749.9999999999999                                 1                                                 1000                                              8                                                 1.4571418189446828-3.0440753517383865E-7i         1.4571418189446828                                345.19999999999993                                2.652228292951961E7
749.9999999999999                                 1                                                 1000                                              8                                                 1.4577611496341725-7.992455226955033E-8i          1.4577611496341725                                345.19999999999993                                2.653355572641557E7
749.9999999999999                                 1                                                 1000                                              8                                                 1.4578169861925923-5.749820191279773E-8i          1.4578169861925923                                345.19999999999993                                2.6534572039982975E7
749.9999999999999                                 1                                                 1000                                              8                                                 1.46252623600662                                  1.46252623600662                                  345.19999999999993                                2.6620287825728446E7
749.9999999999999                                 1                                                 1000                                              8                                                 1.4625912614702241                                1.4625912614702241                                345.19999999999993                                2.6621471391885776E7
749.9999999999999                                 1                                                 1000                                              9                                                 1.456341846201723-3.216199920249503E-7i           1.456341846201723                                 349.6                                             2.617410094475245E7
749.9999999999999                                 1                                                 1000                                              9                                                 1.4569780122554115-8.494768012352455E-8i          1.4569780122554115                                349.6                                             2.6185534437891643E7
749.9999999999999                                 1                                                 1000                                              9                                                 1.4570351127107397-6.118990086489157E-8i          1.4570351127107397                                349.6                                             2.6186560675711874E7
749.9999999999999                                 1                                                 1000                                              9                                                 1.461836561350656                                 1.461836561350656                                 349.6                                             2.627285470187749E7
749.9999999999999                                 1                                                 1000                                              9                                                 1.461904797989925                                 1.461904797989925                                 349.6                                             2.627408108474152E7
749.9999999999999                                 1                                                 1000                                              10                                                1.4556385094774844-3.3949666872415263E-7i         1.4556385094774844                                354                                               2.583628953478453E7
749.9999999999999                                 1                                                 1000                                              10                                                1.4562917056596436-9.018672172347775E-8i          1.4562917056596436                                354                                               2.5847883186350767E7
749.9999999999999                                 1                                                 1000                                              10                                                1.4563500848873834-6.504329011727141E-8i          1.4563500848873834                                354                                               2.584891936574619E7
749.9999999999999                                 1                                                 1000                                              10                                                1.4612439248575342                                1.4612439248575342                                354                                               2.593578067477483E7
749.9999999999999                                 1                                                 1000                                              10                                                1.4613154723350443-1.6844384301557186E-16i        1.4613154723350443                                354                                               2.593705057889759E7
749.9999999999999                                 1                                                 1000                                              11                                                1.4550091618075833-3.5806685833221745E-7i         1.4550091618075833                                358.3999999999999                                 2.5508069718976263E7
749.9999999999999                                 1                                                 1000                                              11                                                1.4556795906754567-9.5651623751888E-8i            1.4556795906754567                                358.3999999999999                                 2.551982314758154E7
749.9999999999999                                 1                                                 1000                                              11                                                1.4557392641081208-6.90657908742605E-8i           1.4557392641081208                                358.3999999999999                                 2.5520869295001585E7
749.9999999999999                                 1                                                 1000                                              11                                                1.460725696142982                                 1.460725696142982                                 358.3999999999999                                 2.560828747719101E7
749.9999999999999                                 1                                                 1000                                              11                                                1.460800657862355-1.762376575889885E-16i          1.460800657862355                                 358.3999999999999                                 2.5609601646760665E7
749.9999999999999                                 1                                                 1000                                              12                                                1.4544355819606514-3.7736009384440096E-7i         1.4544355819606514                                362.8                                             2.518877695373306E7
749.9999999999999                                 1                                                 1000                                              12                                                1.45512345265823-1.0135226716966346E-7i           1.45512345265823                                  362.8                                             2.5200689905938864E7
749.9999999999999                                 1                                                 1000                                              12                                                1.4551844362526551-7.326476989818247E-8i          1.4551844362526551                                362.8                                             2.520174605595119E7
749.9999999999999                                 1                                                 1000                                              12                                                1.460263665190969                                 1.460263665190969                                 362.8                                             2.5289711151422564E7
749.9999999999999                                 1                                                 1000                                              12                                                1.4603421481200483-2.0849002093194914E-16i        1.4603421481200483                                362.8                                             2.5291070365278285E7
749.9999999999999                                 1                                                 1000                                              13                                                1.4539031457496676-3.974048434680083E-7i          1.4539031457496676                                367.2                                             2.4877840096504606E7
749.9999999999999                                 1                                                 1000                                              13                                                1.4546086729749519-1.0729848135627472E-7i         1.4546086729749519                                367.2                                             2.488991242301801E7
749.9999999999999                                 1                                                 1000                                              13                                                1.454670983185602-7.764754956547062E-8i           1.454670983185602                                 367.2                                             2.489097861746257E7
749.9999999999999                                 1                                                 1000                                              13                                                1.459843214631558                                 1.459843214631558                                 367.2                                             2.4979481037469555E7
749.9999999999999                                 1                                                 1000                                              13                                                1.4599253291473597-2.3100624736950936E-16i        1.4599253291473597                                367.2                                             2.498088610478761E7
749.9999999999999                                 1                                                 1000                                              14                                                1.4534001531617304-4.1822973468792733E-7i         1.4534001531617304                                371.6                                             2.4574764498919114E7
749.9999999999999                                 1                                                 1000                                              14                                                1.4541235562844694-1.1350006067404931E-7i         1.4541235562844694                                371.6                                             2.4586996134742476E7
749.9999999999999                                 1                                                 1000                                              14                                                1.454187210041339-8.22214175706842E-8i            1.454187210041339                                 371.6                                             2.4588072422013495E7
749.9999999999999                                 1                                                 1000                                              14                                                1.459452647663381                                 1.459452647663381                                 371.6                                             2.467710288569133E7
749.9999999999999                                 1                                                 1000                                              14                                                1.4595385074164546-2.688054164987971E-16i         1.4595385074164546                                371.6                                             2.4678554642254815E7
749.9999999999999                                 1                                                 1000                                              15                                                1.4529172813342932-4.3986294801688954E-7i         1.4529172813342932                                376                                               2.4279118389965266E7
749.9999999999999                                 1                                                 1000                                              15                                                1.4536587836412664-1.19966780960772E-7i           1.4536587836412664                                376                                               2.4291509337838706E7
749.9999999999999                                 1                                                 1000                                              15                                                1.4537237983313676-8.699363758748103E-8i          1.4537237983313676                                376                                               2.4292595772268478E7
749.9999999999999                                 1                                                 1000                                              15                                                1.4590826416804668                                1.4590826416804668                                376                                               2.4382145255764585E7
749.9999999999999                                 1                                                 1000                                              15                                                1.4591723634764404-2.865092099368836E-16i         1.4591723634764404                                376                                               2.438364456073851E7
749.9999999999999                                 1                                                 1000                                              16                                                1.4524471393484832-4.6233278707545103E-7i         1.4524471393484832                                380.3999999999999                                 2.399052188593431E7
749.9999999999999                                 1                                                 1000                                              16                                                1.4532069673995538-1.2670841529237152E-7i         1.4532069673995538                                380.3999999999999                                 2.4003072202565406E7
749.9999999999999                                 1                                                 1000                                              16                                                1.4532733608512092-9.197145918302482E-8i          1.4532733608512092                                380.3999999999999                                 2.4004168843890153E7
749.9999999999999                                 1                                                 1000                                              16                                                1.4587258036028996                                1.4587258036028996                                380.3999999999999                                 2.409422853943605E7
749.9999999999999                                 1                                                 1000                                              16                                                1.4588195072991512-3.197287322685444E-16i         1.4588195072991512                                380.3999999999999                                 2.409577627257884E7
749.9999999999999                                 1                                                 1000                                              17                                                1.4519839055405426-4.856673060608609E-7i          1.4519839055405426                                384.8                                             2.3708638101750433E7
749.9999999999999                                 1                                                 1000                                              17                                                1.4527622886183773-1.3373474845093052E-7i         1.4527622886183773                                384.8                                             2.3721347886360645E7
749.9999999999999                                 1                                                 1000                                              17                                                1.4528300790877153-9.716212792282726E-8i          1.4528300790877153                                384.8                                             2.3722454799252827E7
749.9999999999999                                 1                                                 1000                                              17                                                1.4583763076297152                                1.4583763076297152                                384.8                                             2.381301608221892E7
749.9999999999999                                 1                                                 1000                                              17                                                1.4584741160453005-3.4807938756021315E-16i        1.4584741160453005                                384.8                                             2.3814613141469765E7
749.9999999999999                                 1                                                 1000                                              18                                                1.4515230317870427-5.098948197958649E-7i          1.4515230317870427                                389.2                                             2.3433165946446843E7
749.9999999999999                                 1                                                 1000                                              18                                                1.4523202014275853-1.4105558946148542E-7i         1.4523202014275853                                389.2                                             2.344603533126901E7
749.9999999999999                                 1                                                 1000                                              18                                                1.452389407586781-1.0257289463900295E-7i          1.452389407586781                                 389.2                                             2.3447152584924262E7
749.9999999999999                                 1                                                 1000                                              18                                                1.4580295998895056                                1.4580295998895056                                389.2                                             2.3538206987303883E7
749.9999999999999                                 1                                                 1000                                              18                                                1.458131638726674-4.029014896365323E-16i          1.458131638726674                                 389.2                                             2.3539854286693547E7
749.9999999999999                                 1                                                 1000                                              19                                                1.4510610022296355-5.35042790345101E-7i           1.4510610022296355                                393.59999999999997                                2.31638342709109E7
749.9999999999999                                 1                                                 1000                                              19                                                1.4518771918215614-1.4868079061144104E-7i         1.4518771918215614                                393.59999999999997                                2.3176863413319085E7
749.9999999999999                                 1                                                 1000                                              19                                                1.4519478327484792-1.0821102240425106E-7i         1.4519478327484792                                393.59999999999997                                2.3177991081088636E7
749.9999999999999                                 1                                                 1000                                              19                                                1.4576821574679508                                1.4576821574679508                                393.59999999999997                                2.3269530270173952E7
749.9999999999999                                 1                                                 1000                                              19                                                1.4577885552437637-4.584595377823347E-16i         1.4577885552437637                                393.59999999999997                                2.3271228738013647E7
749.9999999999999                                 1                                                 1000                                              20                                                1.450595136314875-5.611399304131682E-7i           1.450595136314875                                 398                                               2.290039710341656E7
749.9999999999999                                 1                                                 1000                                              20                                                1.451430580757583-1.566202494380606E-7i           1.451430580757583                                 398                                               2.2913586179415017E7
749.9999999999999                                 1                                                 1000                                              20                                                1.451502675926554-1.1408379656432059E-7i          1.451502675926554                                 398                                               2.291472433847632E7
749.9999999999999                                 1                                                 1000                                              20                                                1.4573312916977323                                1.4573312916977323                                398                                               2.300674009971919E7
749.9999999999999                                 1                                                 1000                                              20                                                1.4574421796844756-4.988703768717554E-16i         1.4574421796844756                                398                                               2.3008490677028358E7
749.9999999999999                                 1                                                 1000                                              21                                                1.4501234279515103-5.882144257526133E-7i          1.4501234279515103                                402.4                                             2.2642629761684455E7
749.9999999999999                                 1                                                 1000                                              21                                                1.4509783633635955-1.6488392490665692E-7i         1.4509783633635955                                402.4                                             2.265597896054082E7
749.9999999999999                                 1                                                 1000                                              21                                                1.451051932637102-1.2019853108224337E-7i          1.451051932637102                                 402.4                                             2.2657127691600353E7
749.9999999999999                                 1                                                 1000                                              21                                                1.4569749875230151                                1.4569749875230151                                402.4                                             2.2749611914842866E7
749.9999999999999                                 1                                                 1000                                              21                                                1.4570904996962575-5.612738483255994E-16i         1.4570904996962575                                402.4                                             2.275141555398232E7
