% Model:              HY_Ge-backup.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 29 2024, 15:11
% Table:              Table 1 - Eval_German
% daddy                                           Effective mode index                              real(ewfd.neff) (1)                               Wavelength in free space (nm)                     Propagation constant (rad/m)
55                                                1.411854556552549-1.0340740263592909E-13i         1.411854556552549                                 552                                               1.6070550372473778E7
55                                                1.415036997986998-1.3601426931001303E-11i         1.415036997986998                                 552                                               1.610677477331053E7
55                                                1.4320647190491114                                1.4320647190491114                                552                                               1.630059420590514E7
55                                                1.4354890477875573-5.504210536502039E-15i         1.4354890477875573                                552                                               1.6339571908833321E7
56                                                1.3923175866248472-2.8125603976706466E-6i         1.3923175866248472                                556.4                                             1.5722842205623616E7
56                                                1.4108810788251684-1.1842304759047834E-13i        1.4108810788251684                                556.4                                             1.5932471719360137E7
56                                                1.414137985285416-1.5374004981105107E-11i         1.414137985285416                                 556.4                                             1.596925055979487E7
56                                                1.4313880867055333                                1.4313880867055333                                556.4                                             1.6164048517721253E7
56                                                1.4348859787207144-6.150227444016684E-15i         1.4348859787207144                                556.4                                             1.6203548704126513E7
57                                                1.3912487176179442-3.007101037449509E-6i          1.3912487176179442                                560.8                                             1.5587506243169593E7
57                                                1.4099040919557062-1.3554564448067914E-13i        1.4099040919557062                                560.8                                             1.5796520462033646E7
57                                                1.413236600450322-1.736779072998224E-11i          1.413236600450322                                 560.8                                             1.5833857780880688E7
57                                                1.4307096946674072                                1.4307096946674072                                560.8                                             1.602962577099437E7
57                                                1.4342820536935093-6.8989683504406944E-15i        1.4342820536935093                                560.8                                             1.6069650367543543E7
58                                                1.3901801792994737-3.2105725452711976E-6i         1.3901801792994737                                565.2                                             1.5454281098561099E7
58                                                1.4089237237262464-1.553877941227615E-13i         1.4089237237262464                                565.2                                             1.5662648336612701E7
58                                                1.4123329796790898-1.9608894439660304E-11i        1.4123329796790898                                565.2                                             1.5700548171912277E7
58                                                1.4300296605384013-1.9541420714941178E-16i        1.4300296605384013                                565.2                                             1.5897277692720968E7
58                                                1.4336773916698333-7.663097347606935E-15i         1.4336773916698333                                565.2                                             1.5937828596205674E7
59                                                1.3891121040881487-3.4231520056477883E-6i         1.3891121040881487                                569.5999999999999                                 1.5323119316067372E7
59                                                1.4079400925441945-1.7791053370065598E-13i        1.4079400925441945                                569.5999999999999                                 1.5530808467104545E7
59                                                1.4114272498060392-2.212664389290555E-11i         1.4114272498060392                                569.5999999999999                                 1.5569274856274923E7
59                                                1.429348092574261-2.4520165892982466E-16i         1.429348092574261                                 569.5999999999999                                 1.5766957398363348E7
59                                                1.4330721022016928-8.579695149352312E-15i         1.4330721022016928                                569.5999999999999                                 1.5808036475917552E7
60                                                1.388044614422515-3.645016930042031E-6i           1.388044614422515                                 574                                               1.5193974785800174E7
60                                                1.4069533080321477-2.0406092703331788E-13i        1.4069533080321477                                574                                               1.5400955318667779E7
60                                                1.4105195288922985-2.4953887969368827E-11i        1.4105195288922985                                574                                               1.5439992298651502E7
60                                                1.4286650902706999-2.2274414464254956E-16i        1.4286650902706999                                574                                               1.5638619345068395E7
60                                                1.4324662860173663-9.496265399713584E-15i         1.4324662860173663                                574                                               1.5680228434380533E7
61                                                1.3869778234241155-3.876345870638289E-6i          1.3869778234241155                                578.4000000000001                                 1.506680269972739E7
61                                                1.405963471592265-2.3400875335843686E-13i         1.405963471592265                                 578.4000000000001                                 1.5273044652731191E7
61                                                1.4096099267900049-2.8126479511726727E-11i        1.4096099267900049                                578.4000000000001                                 1.5312656260133902E7
61                                                1.4279807449255018-2.1839298460972087E-16i        1.4279807449255018                                578.4000000000001                                 1.5512219286741478E7
61                                                1.4318600355835942-1.0664356846948473E-14i        1.4318600355835942                                578.4000000000001                                 1.5554360196259469E7
62                                                1.3859118355212807-4.117318669910381E-6i          1.3859118355212807                                582.7999999999998                                 1.4941559509254638E7
62                                                1.4049706769424877-2.6843596459192564E-13i        1.4049706769424877                                582.7999999999998                                 1.5147033483842134E7
62                                                1.4086985456786212-3.168478537990881E-11i         1.4086985456786212                                582.7999999999998                                 1.51872237550672E7
62                                                1.427295140172889-2.1824473499876475E-16i         1.427295140172889                                 582.7999999999998                                 1.5387714230856426E7
62                                                1.4312534356404043-1.1865002840140027E-14i        1.4312534356404043                                582.7999999999998                                 1.5430388739989864E7
63                                                1.3848467470412844-4.368116936940061E-6i          1.3848467470412844                                587.2                                             1.481820288437541E7
63                                                1.4039750106263449-3.0802534983503224E-13i        1.4039750106263449                                587.2                                             1.5022880038172262E7
63                                                1.407785480574734-3.567355392013875E-11i          1.407785480574734                                 587.2                                             1.5063653009550273E7
63                                                1.4266083524913122-2.5752525108574997E-16i        1.4266083524913122                                587.2                                             1.5265062396922832E7
63                                                1.4306465637092634-1.3260699716246487E-14i        1.4306465637092634                                587.2                                             1.5308272256241493E7
64                                                1.3837826467705945-4.628924390644391E-6i          1.3837826467705945                                591.6                                             1.4696691674305404E7
64                                                1.402976552497695-3.5324118707124473E-13i         1.402976552497695                                 591.6                                             1.4900543713608833E7
64                                                1.4068708198164168-4.0142234875095896E-11i        1.4068708198164168                                591.6                                             1.494190342151827E7
64                                                1.4259204516856439-2.5108462775748635E-16i        1.4259204516856439                                591.6                                             1.5144223176535016E7
64                                                1.4300394905752056-1.4789419647551753E-14i        1.4300394905752056                                591.6                                             1.5187970107959282E7
65                                                1.3827196164794808-4.899927188919138E-6i          1.3827196164794808                                595.9999999999999                                 1.4576985869484676E7
65                                                1.401975376177697-4.053887658827492E-13i          1.401975376177697                                 595.9999999999999                                 1.4779985041320939E7
65                                                1.4059546455201635-4.514597720136847E-11i         1.4059546455201635                                595.9999999999999                                 1.4821935522303984E7
65                                                1.4252315013421244-3.6732217287891664E-16i        1.4252315013421244                                595.9999999999999                                 1.5025157094903253E7
65                                                1.4294322807421558-1.6425273548706587E-14i        1.4294322807421558                                595.9999999999999                                 1.5069442791891474E7
66                                                1.3816577314146823-5.181314201159268E-6i          1.3816577314146823                                600.4000000000001                                 1.4459046564916406E7
66                                                1.400971549486235-4.654336682536031E-13i          1.400971549486235                                 600.4000000000001                                 1.4661165648748383E7
66                                                1.4050370340122227-5.0745748622549545E-11i        1.4050370340122227                                600.4000000000001                                 1.4703710939621553E7
66                                                1.4245415592577424-3.313571261011431E-16i         1.4245415592577424                                600.4000000000001                                 1.4907825773809033E7
66                                                1.4288249928626855-1.8347863613880126E-14i        1.4288249928626855                                600.4000000000001                                 1.4952651901541974E7
67                                                1.3805970607631006-5.473277395109712E-6i          1.3805970607631006                                604.8                                             1.4342835924804952E7
67                                                1.3999651348501505-5.345692479022441E-13i         1.3999651348501505                                604.8                                             1.4544048223965198E7
67                                                1.4041180562364106-5.700919072579736E-11i         1.4041180562364106                                604.8                                             1.4587192361921584E7
67                                                1.4238506778459423-3.47140830094806E-16i          1.4238506778459423                                604.8                                             1.4792191895931412E7
67                                                1.4282176801436848-2.0376125649697828E-14i        1.4282176801436848                                604.8                                             1.4837560091489604E7
68                                                1.3795376680858358-5.776011903795494E-6i          1.3795376680858358                                609.2                                             1.4228317148420403E7
68                                                1.3989561896866505-6.134604666086771E-13i         1.3989561896866505                                609.2                                             1.4428596481331415E7
68                                                1.4031977781372647-6.401131858362022E-11i         1.4031977781372647                                609.2                                             1.4472343504036605E7
68                                                1.4231589045178172-3.5472239784962437E-16i        1.4231589045178172                                609.2                                             1.467821917046642E7
68                                                1.4276103907277766-2.2632716129989362E-14i        1.4276103907277766                                609.2                                             1.47241310430034E7
69                                                1.3784796117215508-6.089716357506496E-6i          1.3784796117215508                                613.6                                             1.4115454437117776E7
69                                                1.3979447667633456-7.042223124370272E-13i         1.3979447667633456                                613.6                                             1.4314775128383385E7
69                                                1.4022762610198969-7.183493549271159E-11i         1.4022762610198969                                613.6                                             1.435912907406607E7
69                                                1.4224662820400855-4.631412717367146E-16i         1.4224662820400855                                613.6                                             1.4565872299988002E7
69                                                1.4270031680516422-2.506249904750843E-14i         1.4270031680516422                                613.6                                             1.461232943090091E7
70                                                1.3774229451653814-6.414593107204428E-6i          1.3774229451653814                                618                                               1.4004212962516434E7
70                                                1.3969309145372157-8.084758682441749E-13i         1.3969309145372157                                618                                               1.4202549833924232E7
70                                                1.4013535618885755-8.057176701527704E-11i         1.4013535618885755                                618                                               1.424751474145967E7
70                                                1.4217728488717458-5.336085669571317E-16i         1.4217728488717458                                618                                               1.4455116948507791E7
70                                                1.4263960511827996-2.7946084500170632E-14i        1.4263960511827996                                618                                               1.450212089160315E7
71                                                1.3763677174227236-6.750848322036325E-6i          1.3763677174227236                                622.4000000000001                                 1.389455883577564E7
71                                                1.3959146774730644-9.284616262467316E-13i         1.3959146774730644                                622.4000000000001                                 1.4091887197260743E7
71                                                1.4004297337646772-9.032319199424981E-11i         1.4004297337646772                                622.4000000000001                                 1.4137467106246201E7
71                                                1.4210786394801023-5.899855078440692E-16i         1.4210786394801023                                622.4000000000001                                 1.4345919710681446E7
71                                                1.4257890751356377-3.105754481454092E-14i         1.4257890751356377                                622.4000000000001                                 1.4393471992335165E7
72                                                1.375313973337063-7.098692130031432E-6i           1.375313973337063                                 626.8                                             1.3786459077903975E7
72                                                1.3948960963409238-1.0666970782129838E-12i        1.3948960963409238                                626.8                                             1.3982754718524974E7
72                                                1.399504825983817-1.0120149806827846E-10i         1.399504825983817                                 626.8                                             1.4028953669349782E7
72                                                1.4203836846361424-6.202073011048507E-16i         1.4203836846361424                                626.8                                             1.4238248082104998E7
72                                                1.4251822711671334-3.4422891378323014E-14i        1.4251822711671334                                626.8                                             1.4286350201420175E7
73                                                1.374261753895925-7.458338821209428E-6i           1.374261753895925                                 631.2                                             1.3679881591092717E7
73                                                1.393875208494947-1.2246072837855994E-12i         1.393875208494947                                 631.2                                             1.3875120770052807E7
73                                                1.3985788844743652-1.133304523423718E-10i         1.3985788844743652                                631.2                                             1.3921942803962208E7
73                                                1.4196880116913095-6.892683544058959E-16i         1.4196880116913095                                631.2                                             1.4132070430668306E7
73                                                1.4245756670538714-3.819554890030991E-14i         1.4245756670538714                                631.2                                             1.4180723859629976E7
74                                                1.3732110965174888-7.830006941263985E-6i          1.3732110965174888                                635.6                                             1.3574795131048856E7
74                                                1.392852048135718-1.4063393791817565E-12i         1.392852048135718                                 635.6                                             1.37689545687875E7
74                                                1.3976519520190755-1.2684672333572418E-10i        1.3976519520190755                                635.6                                             1.3816403727937574E7
74                                                1.4189916448373026-7.755283512910737E-16i         1.4189916448373026                                635.6                                             1.4027355968930665E7
74                                                1.4239692873517367-4.2385456584923543E-14i        1.4239692873517367                                635.6                                             1.4076562152554147E7
75                                                1.372162035314879-8.213919397067438E-6i           1.372162035314879                                 639.9999999999999                                 1.347116928025013E7
75                                                1.3918266465542468-1.615361486998695E-12i         1.3918266465542468                                639.9999999999999                                 1.3664226149641685E7
75                                                1.3967240684986812-1.4190118069300399E-10i        1.3967240684986812                                639.9999999999999                                 1.3712306477148449E7
75                                                1.418294605348044-8.796381409634365E-16i          1.418294605348044                                 639.9999999999999                                 1.3924074727460781E7
75                                                1.4233631536381808-4.6927264766585135E-14i        1.4233631536381808                                639.9999999999999                                 1.3973835083937839E7
76                                                1.3711146013418158-8.610303576339674E-6i          1.3711146013418158                                644.4000000000001                                 1.3368974422114044E7
76                                                1.3907990323600772-1.855454143395655E-12i         1.3907990323600772                                644.4000000000001                                 1.356090633979581E7
76                                                1.3957952711195718-1.5866056153264986E-10i        1.3957952711195718                                644.4000000000001                                 1.3609621879778456E7
76                                                1.4175969118057825-1.0790026463581985E-15i        1.4175969118057825                                644.4000000000001                                 1.3822197529114285E7
76                                                1.4227572847386158-5.1937302160523757E-14i        1.4227572847386158                                644.4000000000001                                 1.3872513449957155E7
77                                                1.3700688228228581-9.019391337417891E-6i          1.3700688228228581                                648.8                                             1.3268181716068761E7
77                                                1.3897692316957169-2.1308546346424963E-12i        1.3897692316957169                                648.8                                             1.345896673390997E7
77                                                1.3948655946274713-1.7730824248588355E-10i        1.3948655946274713                                648.8                                             1.3508321531525342E7
77                                                1.416898580313098-1.0800280199139251E-15i         1.416898580313098                                 648.8                                             1.372169596422144E7
77                                                1.4221516969383416-5.753591658751633E-14i         1.4221516969383416                                648.8                                             1.3772568814401206E7
78                                                1.3690247253658199-9.44141913045963E-6i           1.3690247253658199                                653.1999999999999                                 1.316876307346002E7
78                                                1.3887372684360293-2.447421101231213E-12i         1.3887372684360293                                653.1999999999999                                 1.335837967019285E7
78                                                1.393935071506239-1.9804602790025994E-10i         1.393935071506239                                 653.1999999999999                                 1.3408377771663083E7
78                                                1.416199624690192-1.2158774485486017E-15i         1.416199624690192                                 653.1999999999999                                 1.3622542366636032E7
78                                                1.4215464041800252-6.36374069577002E-14i          1.4215464041800252                                653.1999999999999                                 1.3673973484718166E7
79                                                1.36798233215838-9.876628099563117E-6i            1.36798233215838                                  657.6                                             1.3070691134274326E7
79                                                1.3877031643739914-2.8103211547112867E-12i        1.3877031643739914                                657.6                                             1.3259118207301216E7
79                                                1.3930037321631137-2.2109712249359914E-10i        1.3930037321631137                                657.6                                             1.3309763659935527E7
79                                                1.4155000566586944-1.472872831524841E-15i         1.4155000566586944                                657.6                                             1.3524709790617062E7
79                                                1.420941418247792-7.045364893287176E-14i          1.420941418247792                                 657.6                                             1.3576700488895148E7
80                                                1.366941664151691-1.0325264093611605E-5i          1.366941664151691                                 662                                               1.297393924466694E7
80                                                1.386666939394814-3.2274935162292885E-12i         1.386666939394814                                 662                                               1.3161156102050118E7
80                                                1.3920716051020583-2.4670617197965865E-10i        1.3920716051020583                                662                                               1.321245295425854E7
80                                                1.4147998860135564-1.663336207818299E-15i         1.4147998860135564                                662                                               1.3428171988519227E7
80                                                1.4203367489391872-7.771968389117574E-14i         1.4203367489391872                                662                                               1.3480723553144893E7
81                                                1.3659027402310053-1.078757771723855E-5i          1.3659027402310053                                666.4                                             1.2878481435257783E7
81                                                1.3856286116385268-3.705908070029749E-12i         1.3856286116385268                                666.4                                             1.3064467787897417E7
81                                                1.3911387170855534-2.751430371176237E-10i         1.3911387170855534                                666.4                                             1.3116420089196589E7
81                                                1.4140991207834108-1.7234155460233712E-15i        1.4140991207834108                                666.4                                             1.3332903389258547E7
81                                                1.4197324042255508-8.596686822246853E-14i         1.4197324042255508                                666.4                                             1.338601708036724E7
82                                                1.3648655773724323-1.1263824372613032E-5i         1.3648655773724323                                670.8                                             1.2784292400151532E7
82                                                1.3845881976506806-4.25548023869794E-12i          1.3845881976506806                                670.8                                             1.2969028354163716E7
82                                                1.3902050932846393-3.0670366080074687E-10i        1.3902050932846393                                670.8                                             1.3021640155176312E7
82                                                1.4133977673793352-2.0373067332287155E-15i        1.4133977673793352                                670.8                                             1.3238879077516798E7
82                                                1.4191283904010714-9.490857745783867E-14i         1.4191283904010714                                670.8                                             1.3292556129352156E7
83                                                1.3638301907887356-1.17542642979829E-5i           1.3638301907887356                                675.2                                             1.2691347476676114E7
83                                                1.383545712523106-4.886006310337654E-12i          1.383545712523106                                 675.2                                             1.2874813525972288E7
83                                                1.38927075741892-3.417144258144407E-10i           1.38927075741892                                  675.2                                             1.2928088878419448E7
83                                                1.4126958307336026-2.253946862867335E-15i         1.4126958307336026                                675.2                                             1.314607477366592E7
83                                                1.418524712221725-1.0473276644176478E-13i         1.418524712221725                                 675.2                                             1.3200316394701853E7
84                                                1.3627965940660836-1.2259162602602246E-5i         1.3627965940660836                                679.5999999999999                                 1.25996226258246E7
84                                                1.3825011700260883-5.609367352020676E-12i         1.3825011700260883                                679.5999999999999                                 1.2781799644888911E7
84                                                1.3883357318877185-3.805329034430339E-10i         1.3883357318877185                                679.5999999999999                                 1.283574260157347E7
84                                                1.4119933144295103-2.4613333652684765E-15i        1.4119933144295103                                679.5999999999999                                 1.3054466814389793E7
84                                                1.417921373035011-1.155634279843018E-13i          1.417921373035011                                 679.5999999999999                                 1.3109274187447742E7
85                                                1.361764799288849-1.2778789296303811E-5i          1.361764799288849                                 684                                               1.2509094413342185E7
85                                                1.3814545827303062-6.439189967595553E-12i         1.3814545827303062                                684                                               1.2689963650214862E7
85                                                1.3874000378912281-4.2355203619387905E-10i        1.3874000378912281                                684                                               1.2744578264997901E7
85                                                1.411290220821402-2.8454284848603097E-15i         1.411290220821402                                 684                                               1.296403213396384E7
85                                                1.417318374900242-1.2753988767067927E-13i         1.417318374900242                                 684                                               1.3019406416328726E7
86                                                1.3607348171552318-1.3313419316457163E-5i         1.3607348171552318                                688.4000000000001                                 1.241973999145475E7
86                                                1.3804059621203917-7.391453722944033E-12i         1.3804059621203917                                688.4000000000001                                 1.2599283060920892E7
86                                                1.3864636955432397-4.712029991364114E-10i         1.3864636955432397                                688.4000000000001                                 1.2654573388691448E7
86                                                1.4105865511463027-3.1234572731645453E-15i        1.4105865511463027                                688.4000000000001                                 1.2874748246176021E7
86                                                1.416715718700424-1.4059197036054078E-13i         1.416715718700424                                 688.4000000000001                                 1.2930690569710733E7
87                                                1.3597066570861946-1.3863332556625891E-5i         1.3597066570861946                                692.7999999999998                                 1.2331537081233041E7
87                                                1.3793553187018237-8.483739473309633E-12i         1.3793553187018237                                692.7999999999998                                 1.2509735958209174E7
87                                                1.3855267239768925-5.239587022484103E-10i         1.3855267239768925                                692.7999999999998                                 1.2565706054844512E7
87                                                1.4098823056285017-3.63162982236978E-15i          1.4098823056285017                                692.7999999999998                                 1.2786593226872807E7
87                                                1.4161134042467618-1.5482564611812024E-13i        1.4161134042467618                                692.7999999999998                                 1.284310469812835E7
88                                                1.3586803273249555-1.4428813891549264E-5i         1.3586803273249555                                697.2                                             1.2244463955539457E7
88                                                1.378302662099559-9.73655992327279E-12i           1.378302662099559                                 697.2                                             1.2421300968661014E7
88                                                1.3845891414423168-5.823375414319123E-10i         1.3845891414423168                                697.2                                             1.2477954890979292E7
88                                                1.4091774835761894-3.9640030388697E-15i           1.4091774835761894                                697.2                                             1.26995456970944E7
88                                                1.4155114303754714-1.7067524636374053E-13i        1.4155114303754714                                697.2                                             1.275662739741813E7
89                                                1.3576558350286545-1.5010153199622325E-5i         1.3576558350286545                                701.6                                             1.215849942254657E7
89                                                1.3772480011495383-1.1172953009681416E-11i        1.3772480011495383                                701.6                                             1.2333957247955006E7
89                                                1.3836509653971805-6.469077480901645E-10i         1.3836509653971805                                701.6                                             1.2391299053660795E7
89                                                1.4084720834710478-4.5157982137453476E-15i        1.4084720834710478                                701.6                                             1.2613584806781508E7
89                                                1.4149097950376324-1.8798068491877428E-13i        1.4149097950376324                                701.6                                             1.2671237792424358E7
90                                                1.3566331863543974-1.560764538855144E-5i          1.3566331863543974                                705.9999999999999                                 1.2073622809821779E7
90                                                1.376191343984562-1.2820176008573949E-11i         1.376191343984562                                 705.9999999999999                                 1.2247684465143807E7
90                                                1.3827122125913616-7.182910650100334E-10i         1.3827122125913616                                705.9999999999999                                 1.2305718212764617E7
90                                                1.4077661030519633-5.0052631436433484E-15i        1.4077661030519633                                705.9999999999999                                 1.2528690219039034E7
90                                                1.4143084953829272-2.0685738730679425E-13i        1.4143084953829272                                705.9999999999999                                 1.2586915521259598E7
91                                                1.3556123865388652-1.62215904192171E-5i           1.3556123865388652                                710.4                                             1.198981394894658E7
91                                                1.3751326981141998-1.4708471452170672E-11i        1.3751326981141998                                710.4                                             1.21624627874625E7
91                                                1.381772899145616-7.971690333103166E-10i          1.381772899145616                                 710.4                                             1.2221192536276286E7
91                                                1.407059539392765-5.763598422498426E-15i          1.407059539392765                                 710.4                                             1.2444842094931724E7
91                                                1.4137075278374311-2.2753474980027355E-13i        1.4137075278374311                                710.4                                             1.2503640720097583E7
92                                                1.3545934399708455-1.6852293327855583E-5i         1.3545934399708455                                714.8                                             1.1907053160641674E7
92                                                1.374072070498357-1.6873608436435123E-11i         1.374072070498357                                 714.8                                             1.207827286564229E7
92                                                1.3808330406240268-8.842865536603838E-10i         1.3808330406240268                                714.8                                             1.2137702675597368E7
92                                                1.4063523889738747-6.456347165789855E-15i         1.4063523889738747                                714.8                                             1.2362021078787858E7
92                                                1.4131068881755098-2.502235763792751E-13i         1.4131068881755098                                714.8                                             1.2421394008475978E7
93                                                1.3535763502587739-1.7500064250936977E-5i         1.3535763502587739                                719.2                                             1.1825321240394458E7
93                                                1.373009467615988-1.9354855337016162E-11i         1.373009467615988                                 719.2                                             1.1995095819720857E7
93                                                1.379892652101444-9.804583998940167E-10i          1.379892652101444                                 719.2                                             1.2055229751347141E7
93                                                1.405644647748976-7.268377211747772E-15i          1.405644647748976                                 719.2                                             1.2280208283998871E7
93                                                1.4125065715866485-2.7519041797051475E-13i        1.4125065715866485                                719.2                                             1.2340156475094324E7
94                                                1.3525611202944297-1.81652184506629E-5i           1.3525611202944297                                723.5999999999999                                 1.1744599444577558E7
94                                                1.3719448955297702-2.219887541689704E-11i         1.3719448955297702                                723.5999999999999                                 1.1912913225335384E7
94                                                1.378951748226668-1.0865751590979777E-9i          1.378951748226668                                 723.5999999999999                                 1.197375533964539E7
94                                                1.4049363112073725-8.193723934218652E-15i         1.4049363112073725                                723.5999999999999                                 1.219938527929968E7
94                                                1.4119065727377411-3.023671787657141E-13i         1.4119065727377411                                723.5999999999999                                 1.2259909664090741E7
95                                                1.3515477523102044-1.884807633913418E-5i          1.3515477523102044                                728                                               1.1664869477015207E7
95                                                1.370878359945177-2.5458069951553194E-11i         1.370878359945177                                 728                                               1.1831707100464264E7
95                                                1.3780103432802098-1.203610123449487E-9i          1.3780103432802098                                728                                               1.1893261458845757E7
95                                                1.4042273744310838-9.259292055916813E-15i         1.4042273744310838                                728                                               1.2119534075501034E7
95                                                1.4113068858304387-3.321285961012415E-13i         1.4113068858304387                                728                                               1.2180635561773613E7
96                                                1.3505362479320686-1.954896350392627E-5i          1.3505362479320686                                732.4000000000001                                 1.158611347599702E7
96                                                1.3698098662654072-2.919266045100211E-11i         1.3698098662654072                                732.4000000000001                                 1.1751459892611193E7
96                                                1.3770684512278166-1.3326255548505977E-9i         1.3770684512278166                                732.4000000000001                                 1.1813730556711035E7
96                                                1.4035178321477797-1.0558494750527433E-14i        1.4035178321477797                                732.4000000000001                                 1.2040637112664487E7
96                                                1.410707504654281-3.6475682290171414E-13i         1.410707504654281                                 732.4000000000001                                 1.2102316583795402E7
97                                                1.3495266082300599-2.0268210736520695E-5i         1.3495266082300599                                736.7999999999998                                 1.1508314001735905E7
97                                                1.3687394196434421-3.347160149865339E-11i         1.3687394196434421                                736.7999999999998                                 1.1672154466423983E7
97                                                1.3761260857708422-1.4747812609668089E-9i         1.3761260857708422                                736.7999999999998                                 1.1735145498021051E7
97                                                1.402807678780448-1.1837124176384359E-14i         1.402807678780448                                 736.7999999999998                                 1.1962677247709028E7
97                                                1.410108422636322-4.0043744217769136E-13i         1.410108422636322                                 736.7999999999998                                 1.2024935562756136E7
98                                                1.3485188337636094-2.100615405842319E-5i          1.3485188337636094                                741.2                                             1.1431454024228899E7
98                                                1.3676670250295668-3.83737921023639E-11i          1.3676670250295668                                741.2                                             1.159377409171585E7
98                                                1.3751832603921914-1.6313421790080215E-9i         1.3751832603921914                                741.2                                             1.1657489552584369E7
98                                                1.4020969084928283-1.3401801919607427E-14i        1.4020969084928283                                741.2                                             1.1885637742423175E7
98                                                1.409509632886712-4.395296270512956E-13i          1.409509632886712                                 741.2                                             1.1948475736214085E7
99                                                1.3475129246230508-2.1763134751720075E-5i         1.3475129246230508                                745.6                                             1.135551691151575E7
99                                                1.366592687215315-4.398940131673664E-11i          1.366592687215315                                 745.6                                             1.151630243188081E7
99                                                1.3742399883986647-1.8036875467283208E-9i         1.3742399883986647                                745.6                                             1.1580746383644223E7
99                                                1.401385515231278-1.5202235864287616E-14i         1.401385515231278                                 745.6                                             1.180950225187159E7
99                                                1.4089111282408213-4.820727565330797E-13i         1.4089111282408213                                745.6                                             1.1872920735091925E7
100                                               1.3465088804690182-2.2539499387288987E-5i         1.3465088804690182                                749.9999999999999                                 1.1280486418333026E7
100                                               1.3655164108749909-5.042196296301228E-11i         1.3655164108749909                                749.9999999999999                                 1.1439723532696461E7
100                                               1.3732962829606405-1.993321057563511E-9i          1.3732962829606405                                749.9999999999999                                 1.1504900036670182E7
100                                               1.4006734927639646-1.7284337225890644E-14i        1.4006734927639646                                749.9999999999999                                 1.1734254813187273E7
100                                               1.4083129012984357-5.28741430400064E-13i          1.4083129012984357                                749.9999999999999                                 1.179825457246638E7
101                                               1.3455067005685264-2.333559985689907E-5i          1.3455067005685264                                754.4000000000001                                 1.1206346675137654E7
101                                               1.3644382006041211-5.778984905281625E-11i         1.3644382006041211                                754.4000000000001                                 1.1364021811493061E7
101                                               1.3723521571486257-2.2018802073344458E-9i         1.3723521571486257                                754.4000000000001                                 1.1429934928515978E7
101                                               1.399960834716978-1.9637601114397606E-14i         1.399960834716978                                 754.4000000000001                                 1.165987983473036E7
101                                               1.4077149444599484-5.795341164927909E-13i         1.4077149444599484                                754.4000000000001                                 1.1724461632725175E7
102                                               1.3445063838273692-2.4151793405344214E-5i         1.3445063838273692                                758.8                                             1.1133082177481923E7
102                                               1.3633580609545832-6.62280215444478E-11i          1.3633580609545832                                758.8                                             1.1289182046671966E7
102                                               1.371407623966524-2.4311477451836407E-9i          1.371407623966524                                 758.8                                             1.1355835836927425E7
102                                               1.3992475346072968-2.2419297217074154E-14i        1.3992475346072968                                758.8                                             1.1586362085598083E7
102                                               1.4071172499595341-6.351461998873213E-13i         1.4071172499595341                                758.8                                             1.165152666107629E7
103                                               1.3435079288203653-2.4988442662420965E-5i         1.3435079288203653                                763.1999999999999                                 1.1060677775738202E7
103                                               1.3622759964675253-7.589148482193201E-11i         1.3622759964675253                                763.1999999999999                                 1.1215189367568376E7
103                                               1.3704626963825544-2.683063461276197E-9i          1.3704626963825544                                763.1999999999999                                 1.1282587890393846E7
103                                               1.3985335858733863-2.5491570560210687E-14i        1.3985335858733863                                763.1999999999999                                 1.1513686685478041E7
103                                               1.4065198098959075-6.95952435181943E-13i          1.4065198098959075                                763.1999999999999                                 1.1579434753400145E7
104                                               1.3425113338201053-2.584591567803827E-5i          1.3425113338201053                                767.6                                             1.098911866516487E7
104                                               1.3611920117045717-8.695816564253381E-11i         1.3611920117045717                                767.6                                             1.1142029244648758E7
104                                               1.3695173873581834-2.959738436499852E-9i          1.3695173873581834                                767.6                                             1.1210176558332348E7
104                                               1.397818981903821-2.898731466567037E-14i          1.397818981903821                                 767.6                                             1.1441839094834307E7
104                                               1.4059226162608887-7.621856474945874E-13i         1.4059226162608887                                767.6                                             1.1508171346432906E7
105                                               1.3415165968220149-2.6724585957058733E-5i         1.3415165968220149                                772                                               1.0918390376281923E7
105                                               1.36010611127591-9.963075662195649E-11i           1.36010611127591                                  772                                               1.1069687480018085E7
105                                               1.3685717098740733-3.2634669792807428E-9i         1.3685717098740733                                772                                               1.1138587641583446E7
105                                               1.397103716063051-3.317233259456282E-14i          1.397103716063051                                 772                                               1.137080510540591E7
105                                               1.4053256609654041-8.34536108839209E-13i          1.4053256609654041                                772                                               1.1437722208264595E7
106                                               1.3405237155674194-2.762483249586056E-5i          1.3405237155674194                                776.4                                             1.0848478765557697E7
106                                               1.3590182998664304-1.1414185590061928E-10i        1.3590182998664304                                776.4                                             1.0998150198234076E7
106                                               1.367625676953935-3.5967419945100262E-9i          1.367625676953935                                 776.4                                             1.1067807263212904E7
106                                               1.396387781715139-3.7738903401382634E-14i         1.396387781715139                                 776.4                                             1.1300570831011923E7
106                                               1.404728935863414-9.134894322863425E-13i          1.404728935863414                                 776.4                                             1.1368073429143505E7
107                                               1.3395326875659872-2.854703981835235E-5i          1.3395326875659872                                780.8                                             1.0779370006405473E7
107                                               1.3579285822609308-1.3075789543602309E-10i        1.3579285822609308                                780.8                                             1.0927403837424546E7
