% Model:              HY_Ge-backup.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 29 2024, 16:29
% Table:              Table 1 - Global Evaluation 1
% daddy                                           Effective mode index                              real(ewfd.neff) (1)                               Wavelength in free space (nm)                     Propagation constant (rad/m)
53                                                1.3915995545507214-2.352277078814591E-6i          1.3915995545507214                                543.1999999999999                                 1.6096608753002116E7
53                                                1.409815685551758-8.477311424327554E-14i          1.409815685551758                                 543.1999999999999                                 1.630731443536473E7
53                                                1.4128580658680443-1.1299567454127335E-11i        1.4128580658680443                                543.1999999999999                                 1.6342505597555714E7
53                                                1.429465613343158                                 1.429465613343158                                 543.1999999999999                                 1.6534604821200635E7
53                                                1.4327473533564106-4.625073954957664E-15i         1.4327473533564106                                543.1999999999999                                 1.65725646529997E7
54                                                1.3905511271542415-2.524674967772343E-6i          1.3905511271542415                                547.6                                             1.5955241802442553E7
54                                                1.4088685079321062-9.685162087338029E-14i         1.4088685079321062                                547.6                                             1.6165416195739655E7
54                                                1.4119831829158525-1.2786064283696E-11i           1.4119831829158525                                547.6                                             1.6201154106796108E7
54                                                1.4288118114397586                                1.4288118114397586                                547.6                                             1.639424649445387E7
54                                                1.4321652654758201-5.157534090554454E-15i         1.4321652654758201                                547.6                                             1.6432724166345187E7
55                                                1.389505985220258-2.705470740806635E-6i           1.389505985220258                                 552                                               1.5816165924952934E7
55                                                1.4079210052819535-1.1095594904239013E-13i        1.4079210052819535                                552                                               1.602577640227732E7
55                                                1.4111090901536976-1.4458941792291679E-11i        1.4111090901536976                                552                                               1.6062065040002292E7
55                                                1.4281594227158498                                1.4281594227158498                                552                                               1.6256141849852003E7
55                                                1.431585487519528-5.8072480023148826E-15i         1.431585487519528                                 552                                               1.6295139313685184E7
56                                                1.3884640303753768-2.8948365641403613E-6i         1.3884640303753768                                556.4                                             1.5679325656365775E7
56                                                1.4069730633413933-1.2679451155586306E-13i        1.4069730633413933                                556.4                                             1.5888340185449487E7
56                                                1.410235681801017-1.6340297955259593E-11i         1.410235681801017                                 556.4                                             1.5925183529030437E7
56                                                1.4275083240463198                                1.4275083240463198                                556.4                                             1.6120236030777121E7
56                                                1.4310078980552892-6.478041083847048E-15i         1.4310078980552892                                556.4                                             1.6159755211213037E7
57                                                1.3874250407194546-3.092946975490033E-6i          1.3874250407194546                                560.8                                             1.554466588919671E7
57                                                1.4060244436855385-1.4525024967001237E-13i        1.4060244436855385                                560.8                                             1.57530530065983E7
57                                                1.4093627281141605-1.845503201786083E-11i         1.4093627281141605                                560.8                                             1.5790455038825661E7
57                                                1.4268582690696254                                1.4268582690696254                                560.8                                             1.5986474521479968E7
57                                                1.4304322523986557-7.250237313821918E-15i         1.4304322523986557                                560.8                                             1.6026517316667322E7
58                                                1.3863889546481756-3.299973329422743E-6i          1.3863889546481756                                565.2                                             1.5412135013944585E7
58                                                1.4050750714653182-1.6635008606214862E-13i        1.4050750714653182                                565.2                                             1.5619863843798995E7
58                                                1.4084901627116977-2.0830771520952776E-11i        1.4084901627116977                                565.2                                             1.5657828548579479E7
58                                                1.426209173855386                                 1.426209173855386                                 565.2                                             1.5854806309506182E7
58                                                1.4298584681622455-8.11615332450515E-15i          1.4298584681622455                                565.2                                             1.5895374590416363E7
59                                                1.3853557271485093-3.5160869932568545E-6i         1.3853557271485093                                569.5999999999999                                 1.528168319880022E7
59                                                1.4041248897328344-1.904380818241183E-13i         1.4041248897328344                                569.5999999999999                                 1.5488723449112536E7
59                                                1.4076179371011406-2.349774076463793E-11i         1.4076179371011406                                569.5999999999999                                 1.5527254811299726E7
59                                                1.4255609722605809-2.0050859078327186E-16i        1.4255609722605809                                569.5999999999999                                 1.5725182154839057E7
59                                                1.4292864806759102-9.128906754750244E-15i         1.4292864806759102                                569.5999999999999                                 1.5766277765332336E7
60                                                1.3843253092285177-3.7414602478060632E-6i         1.3843253092285177                                574                                               1.5153262096344007E7
60                                                1.403173838482477-2.1841212069371875E-13i         1.403173838482477                                 574                                               1.5359584051170526E7
60                                                1.4067459997503855-2.6490423755964057E-11i        1.4067459997503855                                574                                               1.5398686056733938E7
60                                                1.4249135951200822-1.8198581026627175E-16i        1.4249135951200822                                574                                               1.559755429417934E7
60                                                1.4287162221859657-1.0147890010185896E-14i        1.4287162221859657                                574                                               1.5639179051163737E7
61                                                1.3832975399211223-3.976269705823055E-6i          1.3832975399211223                                578.4000000000001                                 1.5026823613917809E7
61                                                1.402221744735682-2.505305386825295E-13i          1.402221744735682                                 578.4000000000001                                 1.5232398104998201E7
61                                                1.4058741863472348-2.984633594665478E-11i         1.4058741863472348                                578.4000000000001                                 1.527207474308437E7
61                                                1.4242668611451943-1.8756542839862892E-16i        1.4242668611451943                                578.4000000000001                                 1.547187519960282E7
61                                                1.4281475127906604-1.1338875727945916E-14i        1.4281475127906604                                578.4000000000001                                 1.5514030893588081E7
62                                                1.3822723178896184-4.2206924889705015E-6i         1.3822723178896184                                582.7999999999998                                 1.490232175409252E7
62                                                1.4012684967572426-2.865851879138645E-13i         1.4012684967572426                                582.7999999999998                                 1.5107120161699953E7
62                                                1.40500239375053-3.3607464135150575E-11i          1.40500239375053                                  582.7999999999998                                 1.5147375423756827E7
62                                                1.4236206498621053-1.600861924593721E-16i         1.4236206498621053                                582.7999999999998                                 1.5348099434130121E7
62                                                1.4275802333135512-1.2590654046972868E-14i        1.4275802333135512                                582.7999999999998                                 1.5390787829059215E7
63                                                1.3812496014155655-4.474906233357058E-6i          1.3812496014155655                                587.2                                             1.4779712536038725E7
63                                                1.4003140441236752-3.2891836045838934E-13i        1.4003140441236752                                587.2                                             1.4983706790659232E7
63                                                1.4041305800501185-3.782022580623199E-11i         1.4041305800501185                                587.2                                             1.5024544669503495E7
63                                                1.4229749016658033-2.1542940861113673E-16i        1.4229749016658033                                587.2                                             1.5226183573964389E7
63                                                1.4270143253618237-1.3988718966114175E-14i        1.4270143253618237                                587.2                                             1.526940640709843E7
64                                                1.380229348062824-4.7390911067773295E-6i          1.380229348062824                                 591.6                                             1.4658953279726831E7
64                                                1.3993583363630997-3.7718629703417776E-13i        1.3993583363630997                                591.6                                             1.4862115852799013E7
64                                                1.4032587033004753-4.253652877077033E-11i         1.4032587033004753                                591.6                                             1.4903540342713697E7
64                                                1.4223295569081897-2.811479912397817E-16i         1.4223295569081897                                591.6                                             1.5106085486701805E7
64                                                1.4264497304368309-1.5664075850930347E-14i        1.4264497304368309                                591.6                                             1.5149844468747424E7
65                                                1.379211492578811-5.013430209154719E-6i           1.379211492578811                                 595.9999999999999                                 1.454000232494029E7
65                                                1.398401300377185-4.3266924336500234E-13i         1.398401300377185                                 595.9999999999999                                 1.4742306214883817E7
65                                                1.4023866989811618-4.781335758808608E-11i         1.4023866989811618                                595.9999999999999                                 1.4784321312118316E7
65                                                1.4216845334893327-3.135198588654245E-16i         1.4216845334893327                                595.9999999999999                                 1.4987764047423892E7
65                                                1.4258863675316087-1.7386680668240662E-14i        1.4258863675316087                                595.9999999999999                                 1.5032060862721939E7
66                                                1.378195900890353-5.298112856686705E-6i           1.378195900890353                                 600.4000000000001                                 1.4422818512474013E7
66                                                1.3974427934246125-4.960362059614123E-13i         1.3974427934246125                                600.4000000000001                                 1.4624237220635446E7
66                                                1.4015144330650326-5.371413326208283E-11i         1.4015144330650326                                600.4000000000001                                 1.466684692477405E7
66                                                1.421039680199782-3.109341934236796E-16i          1.421039680199782                                 600.4000000000001                                 1.4871178613508405E7
66                                                1.4253240864828616-1.9319509458789054E-14i        1.4253240864828616                                600.4000000000001                                 1.4916014920316923E7
67                                                1.3771825268076472-5.593328124801405E-6i          1.3771825268076472                                604.8                                             1.4307362793886019E7
67                                                1.3964827627313474-5.690517025220221E-13i         1.3964827627313474                                604.8                                             1.4507870331552839E7
67                                                1.4006418613577214-6.030886120713738E-11i         1.4006418613577214                                604.8                                             1.4551078644020338E7
67                                                1.4203949351238008-5.140118729624244E-16i         1.4203949351238008                                604.8                                             1.475629065271522E7
67                                                1.4247628263301493-2.1445148014445295E-14i        1.4247628263301493                                604.8                                             1.4801668083024558E7
68                                                1.3761713344986004-5.8992687484569465E-6i         1.3761713344986004                                609.2                                             1.4193597355685042E7
68                                                1.3955211665603728-6.52825074795052E-13i          1.3955211665603728                                609.2                                             1.4393168236359568E7
68                                                1.3997689506954143-6.767536458097859E-11i         1.3997689506954143                                609.2                                             1.4436979160301397E7
68                                                1.4197502472966226-4.38272276176405E-16i          1.4197502472966226                                609.2                                             1.4643062858960474E7
68                                                1.4242025369983242-2.3833551901578907E-14i        1.4242025369983242                                609.2                                             1.4688983018574785E7
69                                                1.3751622876588019-6.2161309459476E-6i            1.3751622876588019                                613.6                                             1.408148546415458E7
69                                                1.3945579631432345-7.490407815591512E-13i         1.3945579631432345                                613.6                                             1.4280094693663398E7
69                                                1.3988956678949018-7.589945463765712E-11i         1.3988956678949018                                613.6                                             1.432451223401959E7
69                                                1.4191055657179323-4.4826652618071545E-16i        1.4191055657179323                                613.6                                             1.4531458995853465E7
69                                                1.423643168314388-2.653458340253684E-14i          1.423643168314388                                 613.6                                             1.457792346450384E7
70                                                1.374155316181323-6.544116078727367E-6i           1.374155316181323                                 618                                               1.397099108804726E7
70                                                1.393593076592813-8.594424092776526E-13i          1.393593076592813                                 618                                               1.416861414730608E7
70                                                1.3980219457291814-8.507571011774639E-11i         1.3980219457291814                                618                                               1.4213642311521374E7
70                                                1.418460805525276-5.459342168104734E-16i          1.418460805525276                                 618                                               1.442144351470313E7
70                                                1.4230846361862963-2.9375705508501696E-14i        1.4230846361862963                                618                                               1.4468453846211558E7
71                                                1.3731503262289597-6.883430668435747E-6i          1.3731503262289597                                622.4000000000001                                 1.3862078975434853E7
71                                                1.39262640707684-9.860981786008519E-13i           1.39262640707684                                  622.4000000000001                                 1.4058691804844946E7
71                                                1.3971476930867237-9.530935154336728E-11i         1.3971476930867237                                622.4000000000001                                 1.4104334603409952E7
71                                                1.4178158580912297-6.26823145040776E-16i          1.4178158580912297                                622.4000000000001                                 1.4312981632141754E7
71                                                1.4225268326943838-3.262989797793968E-14i         1.4225268326943838                                622.4000000000001                                 1.4360539354521308E7
72                                                1.3721472845841376-7.234283105700742E-6i          1.3721472845841376                                626.8                                             1.3754715471897608E7
72                                                1.3916579169942547-1.1315506045529882E-12i        1.3916579169942547                                626.8                                             1.3950294474598676E7
72                                                1.3962728809868774-1.0671621600750858E-10i        1.3962728809868774                                626.8                                             1.3996555919958614E7
72                                                1.4171706765335315-6.48527129974909E-16i          1.4171706765335315                                626.8                                             1.4206040160435928E7
72                                                1.4219697115887497-3.6294372944427694E-14i        1.4219697115887497                                626.8                                             1.4254146775859646E7
73                                                1.3711461588933407-7.5968859797966024E-6i         1.3711461588933407                                631.2                                             1.3648867870016418E7
73                                                1.3906875699700956-1.2985290984377676E-12i        1.3906875699700956                                631.2                                             1.3843389902587747E7
73                                                1.3953974816835313-1.1942374063954842E-10i        1.3953974816835313                                631.2                                             1.3890274009171985E7
73                                                1.4165252151744885-8.0644704419944715E-16i        1.4165252151744885                                631.2                                             1.4100586849229636E7
73                                                1.4214132277614544-4.012541483678819E-14i         1.4214132277614544                                631.2                                             1.414924383412782E7
74                                                1.3701469164744777-7.971456260210433E-6i          1.3701469164744777                                635.6                                             1.3544504364804676E7
74                                                1.3897153296160405-1.4902650631047448E-12i        1.3897153296160405                                635.6                                             1.3737946727825265E7
74                                                1.3945214674274196-1.335730672441151E-10i         1.3945214674274196                                635.6                                             1.378545751209326E7
74                                                1.4158794283090865-9.043241285951378E-16i         1.4158794283090865                                635.6                                             1.3996590340921149E7
74                                                1.4208573360145544-4.4517939980312627E-14i        1.4208573360145544                                635.6                                             1.4045799146074535E7
75                                                1.3691495041984718-8.35821637013792E-6i           1.3691495041984718                                639.9999999999999                                 1.3441593825175082E7
75                                                1.3887411389035418-1.710056656792784E-12i         1.3887411389035418                                639.9999999999999                                 1.3633934249116527E7
75                                                1.3936447898803648-1.493195264792552E-10i         1.3936447898803648                                639.9999999999999                                 1.3682075730005763E7
75                                                1.4152332497372695-8.684513530685528E-16i         1.4152332497372695                                639.9999999999999                                 1.3894019939033171E7
75                                                1.4203019705930022-4.927404180057303E-14i         1.4203019705930022                                639.9999999999999                                 1.3943781989669006E7
76                                                1.368153863192951-8.757393651022528E-6i           1.368153863192951                                 644.4000000000001                                 1.3340105914300026E7
76                                                1.3877649351630856-1.962257205255741E-12i         1.3877649351630856                                644.4000000000001                                 1.3531322548782941E7
76                                                1.3927673950870278-1.6683440666623275E-10i        1.3927673950870278                                644.4000000000001                                 1.3580098747873364E7
76                                                1.4145866076460258-1.0585901496173288E-15i        1.4145866076460258                                644.4000000000001                                 1.3792845730748791E7
76                                                1.4197470600637494-5.447072518759331E-14i         1.4197470600637494                                644.4000000000001                                 1.3843162426604532E7
77                                                1.367159964306277-9.169218705488171E-6i           1.367159964306277                                 648.8                                             1.3240011406124176E7
77                                                1.3867866864223517-2.252030860327052E-12i         1.3867866864223517                                648.8                                             1.3430082818004288E7
77                                                1.3918892597383525-1.86306702203354E-10i          1.3918892597383525                                648.8                                             1.3479497758953584E7
77                                                1.4139394606614415-1.146958702493226E-15i         1.4139394606614415                                648.8                                             1.3693038909478106E7
77                                                1.4191925633676283-6.026967326472986E-14i         1.4191925633676283                                648.8                                             1.3743911624861304E7
78                                                1.3661677783272754-9.593926838963011E-6i          1.3661677783272754                                653.1999999999999                                 1.3141281861494355E7
78                                                1.3858063609216247-2.5841562939866672E-12i        1.3858063609216247                                653.1999999999999                                 1.333018702623815E7
78                                                1.3910103607457196-2.0794356435860407E-10i        1.3910103607457196                                653.1999999999999                                 1.33802447348011E7
78                                                1.4132917675988506-1.3774964534468593E-15i        1.4132917675988506                                653.1999999999999                                 1.3594571446624253E7
78                                                1.4186384395720255-6.661115937204375E-14i         1.4186384395720255                                653.1999999999999                                 1.3646001530494679E7
79                                                1.3651772757893577-1.0031758114185304E-5i         1.3651772757893577                                657.6                                             1.3043889599962203E7
79                                                1.384823926903696-2.9653389213925447E-12i         1.384823926903696                                 657.6                                             1.323160789317524E7
79                                                1.3901306750308984-2.3197368241717184E-10i        1.3901306750308984                                657.6                                             1.32823123972229E7
79                                                1.412643487252739-1.4704243350000427E-15i         1.412643487252739                                 657.6                                             1.3497416063548269E7
79                                                1.4180846476608298-7.358906723265097E-14i         1.4180846476608298                                657.6                                             1.3549404839597726E7
80                                                1.3641884184124053-1.0482957897610011E-5i         1.3641884184124053                                662                                               1.2947807593343476E7
80                                                1.3838393438147516-3.4023139983550105E-12i        1.3838393438147516                                662                                               1.3134318780292878E7
80                                                1.38925017074541-2.586481966035907E-10i           1.38925017074541                                  662                                               1.3185674110006478E7
80                                                1.4119945696646898-1.5810730110435777E-15i        1.4119945696646898                                662                                               1.3401546123768186E7
80                                                1.4175311378009885-8.132384953227872E-14i         1.4175311378009885                                662                                               1.3454094890484486E7
81                                                1.3632011629466751-1.0947776771825063E-5i         1.3632011629466751                                666.4                                             1.285300948042718E7
81                                                1.3828525662235251-3.90355610780265E-12i          1.3828525662235251                                666.4                                             1.3038293706619503E7
81                                                1.3883688111818722-2.8824388113934606E-10i        1.3883688111818722                                666.4                                             1.3090303894604333E7
81                                                1.411344960009936-1.8638327366023903E-15i         1.411344960009936                                 666.4                                             1.3306935648403944E7
81                                                1.4169778552278982-8.984188530981906E-14i         1.4169778552278982                                666.4                                             1.3360045679121805E7
82                                                1.3622154847565575-1.1426469183253915E-5i         1.3622154847565575                                670.8                                             1.2759469766003158E7
82                                                1.3818635680529499-4.478257104263401E-12i         1.3818635680529499                                670.8                                             1.294350755413991E7
82                                                1.3874865789520094-3.2106417715137183E-10i        1.3874865789520094                                670.8                                             1.2996176635032997E7
82                                                1.4106946226370183-2.195371915729468E-15i         1.4106946226370183                                670.8                                             1.3213559519782593E7
82                                                1.4164247642890708-9.908420487211951E-14i         1.4164247642890708                                670.8                                             1.3267232062770419E7
83                                                1.3612313594325547-1.1919294473143825E-5i         1.3612313594325547                                675.2                                             1.2667163621532463E7
83                                                1.380872323709979-5.137193620205754E-12i          1.380872323709979                                 675.2                                             1.2849935864078008E7
83                                                1.3866034571554067-3.5744210196963016E-10i        1.3866034571554067                                675.2                                             1.2903267874530906E7
83                                                1.4100435223434635-2.491767009361435E-15i         1.4100435223434635                                675.2                                             1.3121393279135365E7
83                                                1.4158718297185569-1.0926088408590099E-13i        1.4158718297185569                                675.2                                             1.3175629557667522E7
84                                                1.360248762343156-1.2426516947599887E-5i          1.360248762343156                                 679.5999999999999                                 1.2576066859422797E7
84                                                1.379878807621205-5.892940296204208E-12i          1.379878807621205                                 679.5999999999999                                 1.2757554811262567E7
84                                                1.3857194289152546-3.977436908371414E-10i         1.3857194289152546                                679.5999999999999                                 1.2811553789925858E7
84                                                1.4093916239128668-2.71725383445219E-15i          1.4093916239128668                                679.5999999999999                                 1.3030413100987786E7
84                                                1.4153190161736309-1.2061235676916229E-13i        1.4153190161736309                                679.5999999999999                                 1.3085214313410863E7
85                                                1.3592676679368576-1.2948405965195077E-5i         1.3592676679368576                                684                                               1.2486155906001642E7
85                                                1.3788829935112528-6.75905967575719E-12i          1.3788829935112528                                684                                               1.2666341177119456E7
85                                                1.384834476657812-4.423706242811955E-10i          1.384834476657812                                 684                                               1.2721011164637567E7
85                                                1.4087388913971295-3.014990174855681E-15i         1.4087388913971295                                684                                               1.2940595766197225E7
85                                                1.4147662875167706-1.3287293777801117E-13i        1.4147662875167706                                684                                               1.2995963085991787E7
86                                                1.3582880495362626-1.348523600274279E-5i          1.3582880495362626                                688.4000000000001                                 1.2397407780017229E7
86                                                1.3778848541865796-7.752010751519805E-12i         1.3778848541865796                                688.4000000000001                                 1.257627232831261E7
86                                                1.3839485818961532-4.917626711616968E-10i         1.3839485818961532                                688.4000000000001                                 1.263161736731832E7
86                                                1.4080852879000607-3.3295731408682854E-15i        1.4080852879000607                                688.4000000000001                                 1.2851918640600517E7
86                                                1.4142136065989765-1.4644848024441606E-13i        1.4142136065989765                                688.4000000000001                                 1.2907853216438318E7
87                                                1.3573098860357768-1.4037286215958302E-5i         1.3573098860357768                                692.7999999999998                                 1.2309800134569274E7
87                                                1.37688436843661-8.889857844845621E-12i           1.37688436843661                                  692.7999999999998                                 1.2487326260747911E7
87                                                1.3830617321139613-5.46402960937089E-10i          1.3830617321139613                                692.7999999999998                                 1.2543350395699756E7
87                                                1.4074307824221874-3.6555967746541416E-15i        1.4074307824221874                                692.7999999999998                                 1.276435971851524E7
87                                                1.4136609421068032-1.6133746927223453E-13i        1.4136609421068032                                692.7999999999998                                 1.2820862674334755E7
88                                                1.35633315677145-1.4604840799114629E-5i           1.35633315677145                                  697.2                                             1.2223311190858979E7
88                                                1.375881515756497-1.0194018421521673E-11i         1.375881515756497                                 697.2                                             1.239948153215892E7
88                                                1.3821739154992754-6.068196319368579E-10i         1.3821739154992754                                697.2                                             1.2456188809282739E7
88                                                1.4067753446229772-4.186906508959192E-15i         1.4067753446229772                                697.2                                             1.267789755570509E7
88                                                1.4131082633233352-1.7753772230937414E-13i        1.4131082633233352                                697.2                                             1.2734969990773436E7
89                                                1.3553578408694875-1.5188189065198557E-5i         1.3553578408694875                                701.6                                             1.213791971454078E7
89                                                1.374876275676124-1.1688160911364533E-11i         1.374876275676124                                 701.6                                             1.2312717238480631E7
89                                                1.3812851202742071-6.735915991958477E-10i         1.3812851202742071                                701.6                                             1.2370111705719333E7
89                                                1.4061189441532105-4.806280505944894E-15i         1.4061189441532105                                701.6                                             1.2592511245795786E7
89                                                1.412555539460322-1.9540595621048227E-13i         1.412555539460322                                 701.6                                             1.2650154234766573E7
90                                                1.354383917293394-1.578762547918653E-5i           1.354383917293394                                 705.9999999999999                                 1.20536049991759E7
90                                                1.3738686278083208-1.3400255110402262E-11i        1.3738686278083208                                705.9999999999999                                 1.2227012997507393E7
90                                                1.3803953347419844-7.473522709073443E-10i         1.3803953347419844                                705.9999999999999                                 1.2285098704461874E7
90                                                1.4054615507006063-5.248599826521318E-15i         1.4054615507006063                                705.9999999999999                                 1.2508180403920518E7
90                                                1.4120027397035761-2.1489421645440958E-13i        1.4120027397035761                                705.9999999999999                                 1.2566394996887863E7
91                                                1.353411371519408-1.6403449144606444E-5i          1.353411371519408                                 710.4                                             1.1970346908925276E7
91                                                1.3728585587469821-1.5361415474093322E-11i        1.3728585587469821                                710.4                                             1.2142348993742652E7
91                                                1.3795045541665036-8.287948668064221E-10i         1.3795045541665036                                710.4                                             1.220112999145031E7
91                                                1.404803140832192-5.960734906108454E-15i          1.404803140832192                                 710.4                                             1.2424885211087503E7
91                                                1.4114498400591942-2.362518100630096E-13i         1.4114498400591942                                710.4                                             1.2483672433672445E7
92                                                1.3524401893587417-1.703596428045876E-5i          1.3524401893587417                                714.8                                             1.188812580668442E7
92                                                1.3718460556995242-1.760782774005481E-11i         1.3718460556995242                                714.8                                             1.2058705904985337E7
92                                                1.3786127744189398-9.186765637976871E-10i         1.3786127744189398                                714.8                                             1.2118186245829837E7
92                                                1.4041436916747077-6.834045533643259E-15i         1.4041436916747077                                714.8                                             1.2342606341213522E7
92                                                1.4108968170314957-2.596160543735107E-13i         1.4108968170314957                                714.8                                             1.2401967194626104E7
93                                                1.3514703525899388-1.76854806389803E-5i           1.3514703525899388                                719.2                                             1.1806922500670072E7
93                                                1.3708311019709225-2.0180611830134157E-11i        1.3708311019709225                                719.2                                             1.1976064847787123E7
93                                                1.3777199874722905-1.0178260394092488E-9i         1.3777199874722905                                719.2                                             1.2036248585502693E7
93                                                1.4034831764314968-7.715803915656845E-15i         1.4034831764314968                                719.2                                             1.2261324906880023E7
93                                                1.4103436431367975-2.8525897317490666E-13i        1.4103436431367975                                719.2                                             1.2321260367952242E7
94                                                1.3505018427888393-1.835231324709906E-5i          1.3505018427888393                                723.5999999999999                                 1.1726718264137356E7
94                                                1.3698136809175914-2.3127221784611785E-11i        1.3698136809175914                                723.5999999999999                                 1.1894407398445267E7
94                                                1.376826185344154-1.1271474047721848E-9i          1.376826185344154                                 723.5999999999999                                 1.1955298588024467E7
94                                                1.4028215683031007-8.578093571056255E-15i         1.4028215683031007                                723.5999999999999                                 1.2181022480039615E7
94                                                1.4097902908256286-3.1335270109869156E-13i        1.4097902908256286                                723.5999999999999                                 1.2241533501271455E7
95                                                1.3495346413303348-1.9036782447119227E-5i         1.3495346413303348                                728                                               1.1647494821341528E7
95                                                1.3687937759505862-2.6501564437222294E-11i        1.3687937759505862                                728                                               1.1813715579136798E7
95                                                1.3759313600987233-1.2476289831287093E-9i         1.3759313600987233                                728                                               1.1875318276730662E7
95                                                1.4021588404883085-9.7219559943216E-15i           1.4021588404883085                                728                                               1.2101681078143E7
95                                                1.409236732483666-3.4391261265583246E-13i         1.409236732483666                                 728                                               1.216276858774607E7
96                                                1.3485687322528928-1.9739213663793095E-5i         1.3485687322528928                                732.4000000000001                                 1.156923435856523E7
96                                                1.3677713735053283-3.0364816472217366E-11i        1.3677713735053283                                732.4000000000001                                 1.1733971870002072E7
96                                                1.3750355068072133-1.3803485600740448E-9i         1.3750355068072133                                732.4000000000001                                 1.1796290132743467E7
96                                                1.4014949691289882-1.097903476588417E-14i         1.4014949691289882                                732.4000000000001                                 1.202328317602043E7
96                                                1.4086829433790329-3.773971722650674E-13i         1.4086829433790329                                732.4000000000001                                 1.208494807798147E7
97                                                1.3476041206459326-2.0459935559150046E-5i         1.3476041206459326                                736.7999999999998                                 1.1491919667124309E7
97                                                1.366746482114156-3.478800621126228E-11i          1.366746482114156                                 736.7999999999998                                 1.1655159358114893E7
97                                                1.374138642566046-1.526481412542906E-9i           1.374138642566046                                 736.7999999999998                                 1.1718197243483553E7
97                                                1.400829952235813-1.2419672160485225E-14i         1.400829952235813                                 736.7999999999998                                 1.1945811853617186E7
97                                                1.4081289206060312-4.141266311691961E-13i         1.4081289206060312                                736.7999999999998                                 1.2008055027913228E7
98                                                1.3466407956338042-2.1199283576723787E-5i         1.3466407956338042                                741.2                                             1.141553381162297E7
98                                                1.365719094070669-3.9852123846223416E-11i         1.365719094070669                                 741.2                                             1.1577261394494658E7
98                                                1.3732407682622518-1.6873091960916924E-9i         1.3732407682622518                                741.2                                             1.1641022960557725E7
98                                                1.400163771643846-1.4043058865939792E-14i         1.400163771643846                                 741.2                                             1.1869250455528554E7
98                                                1.4075746450094675-4.5406069383931817E-13i        1.4075746450094675                                741.2                                             1.1932072758070704E7
99                                                1.345678741373892-2.1957599047522006E-5i          1.345678741373892                                 745.6                                             1.134006021457129E7
99                                                1.3646891968018424-4.56488013486787E-11i          1.3646891968018424                                745.6                                             1.1500261682151347E7
99                                                1.3723418799149762-1.8642290624081604E-9i         1.3723418799149762                                745.6                                             1.156475098753888E7
99                                                1.3994964042942324-1.5845515488350174E-14i        1.3994964042942324                                745.6                                             1.1793582678262044E7
99                                                1.4070200924734704-4.976776108258463E-13i         1.4070200924734704                                745.6                                             1.1856984940900978E7
100                                               1.3447179418224209-2.273522879036814E-5i          1.3447179418224209                                749.9999999999999                                 1.1265482685812546E7
100                                               1.3636567778052628-5.2283906631872367E-11i        1.3636567778052628                                749.9999999999999                                 1.1424144307122514E7
100                                               1.371441973597807-2.058763363914845E-9i           1.371441973597807                                 749.9999999999999                                 1.148936541087882E7
100                                               1.3988278271310166-1.7886030031210567E-14i        1.3988278271310166                                749.9999999999999                                 1.1718792600938067E7
100                                               1.4064652388219916-5.45549285514469E-13i          1.4064652388219916                                749.9999999999999                                 1.1782775631500222E7
101                                               1.3437583807365556-2.3532525161608733E-5i         1.3437583807365556                                754.4000000000001                                 1.1191785411245171E7
101                                               1.3626218246532384-5.987828858404343E-11i         1.3626218246532384                                754.4000000000001                                 1.1348893727337573E7
101                                               1.3705410454410574-2.2725688345837723E-9i         1.3705410454410574                                754.4000000000001                                 1.1414850688761665E7
101                                               1.3981580171025714-2.049063669015848E-14i         1.3981580171025714                                754.4000000000001                                 1.1644864674143981E7
101                                               1.405910059819926-5.976916403692523E-13i          1.405910059819926                                 754.4000000000001                                 1.1709429256464116E7
102                                               1.3428000483050873-2.434984533003668E-5i          1.3428000483050873                                758.8                                             1.1118952996824674E7
102                                               1.3615843318884304-6.857053093283912E-11i         1.3615843318884304                                758.8                                             1.1274494818934264E7
102                                               1.369639098505534-2.507448828693487E-9i           1.369639098505534                                 758.8                                             1.1341191697243892E7
102                                               1.397486958003868-2.3343966910746952E-14i         1.397486958003868                                 758.8                                             1.157178376582103E7
102                                               1.4053545380237706-6.546081169030542E-13i         1.4053545380237706                                758.8                                             1.1636930659843318E7
103                                               1.3418429573211297-2.5187549274215854E-5i         1.3418429573211297                                763.1999999999999                                 1.1046970589599745E7
103                                               1.3605443178672683-7.851818645964041E-11i         1.3605443178672683                                763.1999999999999                                 1.120093300286988E7
103                                               1.3687361595730683-2.7653635627922753E-9i         1.3687361595730683                                763.1999999999999                                 1.126837385643988E7
103                                               1.3968146571957274-2.6721526129777778E-14i        1.3968146571957274                                763.1999999999999                                 1.1499535286877993E7
103                                               1.4047986795248872-7.167284774607641E-13i         1.4047986795248872                                763.1999999999999                                 1.1565265228951855E7
104                                               1.3408870970401128-2.6046005127358025E-5i         1.3408870970401128                                767.6                                             1.097582348450902E7
104                                               1.3595017768049893-8.990239727667464E-11i         1.3595017768049893                                767.6                                             1.1128193836771298E7
104                                               1.367832231328452-3.0484449498954346E-9i          1.367832231328452                                 767.6                                             1.1196382723514328E7
104                                               1.3961410980018647-3.026994590278591E-14i         1.3961410980018647                                767.6                                             1.1428104785975626E7
104                                               1.4042424662886408-7.845765304875113E-13i         1.4042424662886408                                767.6                                             1.1494418488669114E7
105                                               1.3399324534211974-2.6925587060485514E-5i         1.3399324534211974                                772                                               1.090549728490824E7
