% Model:              HY_Ge.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 10 2024, 17:00
% Table:              Table 1 - 20240708NEWREDO
% daddy                                           Effective mode index                              Eigenvalue                                        real(ewfd.neff) (1)                               Frequency (Hz)
7                                                 1.5297221350683574                                -1.794311321057042E7i                             1.5297221350683574                                5.5966233602986925E14
7                                                 1.530500450839578                                 -1.795224258621089E7i                             1.530500450839578                                 5.5966233602986925E14
7                                                 1.5305275932952915                                -1.7952560957857948E7i                            1.5305275932952915                                5.5966233602986925E14
7                                                 1.530976861605161                                 -1.795783072022924E7i                             1.530976861605161                                 5.5966233602986925E14
7                                                 1.5310106715987803                                -1.7958227299797025E7i                            1.5310106715987803                                5.5966233602986925E14
8                                                 1.5294823664475496                                -1.7818333372905143E7i                            1.5294823664475496                                5.558574622991347E14
8                                                 1.5302712861331311                                -1.7827524216991033E7i                            1.5302712861331311                                5.558574622991347E14
8                                                 1.5302989511364389                                -1.7827846511816077E7i                            1.5302989511364389                                5.558574622991347E14
8                                                 1.5307542296304093                                -1.783315046572953E7i                             1.5307542296304093                                5.558574622991347E14
8                                                 1.5307886998674904                                -1.7833552040922046E7i                            1.5307886998674904                                5.558574622991347E14
9                                                 1.5292417865538772                                -1.76952293267042E7i                              1.5292417865538772                                5.521039742173112E14
9                                                 1.5300413815151377                                -1.7704481634829957E7i                            1.5300413815151377                                5.521039742173112E14
9                                                 1.53006957522718                                  -1.770480787114167E7i                             1.53006957522718                                  5.521039742173112E14
9                                                 1.5305309022642903                                -1.771014599869485E7i                             1.5305309022642903                                5.521039742173112E14
9                                                 1.5305660407866786                                -1.771055259509924E7i                             1.5305660407866786                                5.521039742173112E14
10                                                1.5290019678376119                                -1.7573785424937725E7i                            1.5290019678376119                                5.48400837804878E14
10                                                1.5298123087487496                                -1.7583099184888944E7i                            1.5298123087487496                                5.48400837804878E14
10                                                1.5298410372205362                                -1.75834293793618E7i                              1.5298410372205362                                5.48400837804878E14
10                                                1.5303084507865912                                -1.7588801658722676E7i                            1.5303084507865912                                5.48400837804878E14
10                                                1.5303442655300763                                -1.7589213300192274E7i                            1.5303442655300763                                5.48400837804878E14
11                                                1.5287618980306965                                -1.7453956927708868E7i                            1.5287618980306965                                5.447470466384009E14
