% Model:              HY_Ge.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 8 2024, 22:06
% Table:              Table 4 - 20240708NEWREDO
% daddy                                           Effective mode index                              Eigenvalue                                        real(ewfd.neff) (1)                               Frequency (Hz)
20                                                1.4901515616579066                                -1.5604830662799453E7i                            1.4901515616579066                                4.996540966666666E14
20                                                1.4901820416285623                                -1.5605149848305766E7i                            1.4901820416285623                                4.996540966666666E14
20                                                1.4907627962930876                                -1.5611231496931136E7i                            1.4907627962930876                                4.996540966666666E14
20                                                1.4908028898608001                                -1.5611651355790406E7i                            1.4908028898608001                                4.996540966666666E14
21                                                1.4887089853063777-6.648127068633341E-16i         -6.875952974139902E-9-1.5397258309700847E7i       1.4887089853063777                                4.9348552757201644E14
21                                                1.4897389452681085                                -1.5407910868216945E7i                            1.4897389452681085                                4.9348552757201644E14
21                                                1.4897704364767501                                -1.540823657208434E7i                             1.4897704364767501                                4.9348552757201644E14
21                                                1.4903654926413172                                -1.5414391054636035E7i                            1.4903654926413172                                4.9348552757201644E14
21                                                1.4904069609789075                                -1.541481994887383E7i                             1.4904069609789075                                4.9348552757201644E14
22                                                1.488277778465764-1.0627811361165597E-15i         -1.0857968811699506E-8-1.5205081415704004E7i      1.488277778465764                                 4.874674113821138E14
22                                                1.4893331873472127                                -1.521586406542268E7i                             1.4893331873472127                                4.874674113821138E14
22                                                1.4893657083623018                                -1.5216196318372572E7i                            1.4893657083623018                                4.874674113821138E14
22                                                1.489975232228952                                 -1.5222423556426736E7i                            1.489975232228952                                 4.874674113821138E14
22                                                1.4900181028237576                                -1.5222861546494043E7i                            1.4900181028237576                                4.874674113821138E14
23                                                1.487853054051557                                 -1.5017600720416091E7i                            1.487853054051557                                 4.8159431004016056E14
23                                                1.4889342165027815                                -1.5028513401585903E7i                            1.4889342165027815                                4.8159431004016056E14
23                                                1.4889677862891189                                -1.5028852237229725E7i                            1.4889677862891189                                4.8159431004016056E14
23                                                1.4895919434158937                                -1.5035152148696912E7i                            1.4895919434158937                                4.8159431004016056E14
23                                                1.489636244252786                                 -1.5035599297881583E7i                            1.489636244252786                                 4.8159431004016056E14
24                                                1.4874345500069575                                -1.4834645888880946E7i                            1.4874345500069575                                4.7586104444444444E14
24                                                1.4885417710920466                                -1.4845688548013693E7i                            1.4885417710920466                                4.7586104444444444E14
24                                                1.4885764080861041                                -1.4846033993493292E7i                            1.4885764080861041                                4.7586104444444444E14
24                                                1.4892153643766715                                -1.4852406502662852E7i                            1.4892153643766715                                4.7586104444444444E14
24                                                1.4892611230126551                                -1.4852862867725216E7i                            1.4892611230126551                                4.7586104444444444E14
25                                                1.4870219389631818                                -1.4656053958191626E7i                            1.4870219389631818                                4.7026267921568625E14
25                                                1.488155523595749                                 -1.4667226542203847E7i                            1.488155523595749                                 4.7026267921568625E14
25                                                1.4881912463463407                                -1.4667578624810357E7i                            1.4881912463463407                                4.7026267921568625E14
25                                                1.4888451674528764                                -1.4674023656165086E7i                            1.4888451674528764                                4.7026267921568625E14
25                                                1.4888924116594835                                -1.4674489293976542E7i                            1.4888924116594835                                4.7026267921568625E14
26                                                1.4866160116086917                                -1.4481680436523484E7i                            1.4866160116086917                                4.6479450852713175E14
26                                                1.4877762635586174                                -1.4492982883041931E7i                            1.4877762635586174                                4.6479450852713175E14
26                                                1.4878130908895404                                -1.4493341631793184E7i                            1.4878130908895404                                4.6479450852713175E14
26                                                1.488482141561726                                 -1.4499859103658667E7i                            1.488482141561726                                 4.6479450852713175E14
26                                                1.4885308994783026                                -1.450033407268974E7i                             1.4885308994783026                                4.6479450852713175E14
27                                                1.4862155889230866                                -1.4311368508234164E7i                            1.4862155889230866                                4.594520429118774E14
27                                                1.4874028130227666                                -1.4322800767267786E7i                            1.4874028130227666                                4.594520429118774E14
27                                                1.487440763269868                                 -1.4323166205482332E7i                            1.487440763269868                                 4.594520429118774E14
27                                                1.4881251089681464                                -1.4329756045844715E7i                            1.4881251089681464                                4.594520429118774E14
27                                                1.4881754083534993                                -1.4330240398885341E7i                            1.4881754083534993                                4.594520429118774E14
28                                                1.4858223108892739                                -1.4144995322513793E7i                            1.4858223108892739                                4.5423099696969694E14
28                                                1.4870368095994484                                -1.4156557323197668E7i                            1.4870368095994484                                4.5423099696969694E14
28                                                1.487075901920916                                 -1.4156929481227774E7i                            1.487075901920916                                 4.5423099696969694E14
28                                                1.487775706255311                                 -1.4163591602912275E7i                            1.487775706255311                                 4.5423099696969694E14
28                                                1.4878275757759283                                -1.416408539959384E7i                             1.4878275757759283                                4.5423099696969694E14
29                                                1.4854339065874818                                -1.3982406736564552E7i                            1.4854339065874818                                4.491272779026217E14
29                                                1.4866759846629856                                -1.3994098432016801E7i                            1.4866759846629856                                4.491272779026217E14
29                                                1.4867162373716534                                -1.3994477331234293E7i                            1.4867162373716534                                4.491272779026217E14
29                                                1.4874316655350952                                -1.4001211664904526E7i                            1.4874316655350952                                4.491272779026217E14
29                                                1.487485133128467                                 -1.40017149559863E7i                              1.487485133128467                                 4.491272779026217E14
30                                                1.4850513829969398                                -1.3823485970449032E7i                            1.4850513829969398                                4.441369748148148E14
30                                                1.4863213438484992                                -1.3835307302838976E7i                            1.4863213438484992                                4.441369748148148E14
30                                                1.4863627755169941                                -1.3835692966321552E7i                            1.4863627755169941                                4.441369748148148E14
30                                                1.4870939916896773                                -1.3842499435525365E7i                            1.4870939916896773                                4.441369748148148E14
30                                                1.487149085642045                                 -1.384301227332097E7i                             1.487149085642045                                 4.441369748148148E14
31                                                1.484675263133115                                 -1.366811692197945E7i                             1.484675263133115                                 4.392563487179487E14
31                                                1.4859734093515864                                -1.3680067827835083E7i                            1.4859734093515864                                4.392563487179487E14
31                                                1.4860160386121113                                -1.3680460278448103E7i                            1.4860160386121113                                4.392563487179487E14
31                                                1.4867632063530904                                -1.3687338803535456E7i                            1.4867632063530904                                4.392563487179487E14
31                                                1.4868199551020398                                -1.3687861240027178E7i                            1.4868199551020398                                4.392563487179487E14
32                                                1.4843043195316066                                -1.3516172596904613E7i                            1.4843043195316066                                4.3448182318840575E14
32                                                1.4856309546379107                                -1.3528253023292903E7i                            1.4856309546379107                                4.3448182318840575E14
32                                                1.4856747998934041                                -1.3528652281068418E7i                            1.4856747998934041                                4.3448182318840575E14
32                                                1.4864380832881388                                -1.3535602789780028E7i                            1.4864380832881388                                4.3448182318840575E14
32                                                1.4864965151502725                                -1.3536134874153404E7i                            1.4864965151502725                                4.3448182318840575E14
33                                                1.4839389729073285                                -1.3367546310139773E7i                            1.4839389729073285                                4.298099756272401E14
33                                                1.4852943996228622                                -1.3379756198632965E7i                            1.4852943996228622                                4.298099756272401E14
33                                                1.4853394794118853                                -1.3380162284178542E7i                            1.4853394794118853                                4.298099756272401E14
33                                                1.4861190419054833                                -1.3387184700817686E7i                            1.4861190419054833                                4.298099756272401E14
33                                                1.486179185425564                                 -1.3387726482726922E7i                            1.486179185425564                                 4.298099756272401E14
34                                                1.4835791741525612                                -1.3222131729181556E7i                            1.4835791741525612                                4.252375290780142E14
34                                                1.4849636950313767                                -1.3234471021725181E7i                            1.4849636950313767                                4.252375290780142E14
34                                                1.485010027771796                                 -1.3234883953915032E7i                            1.485010027771796                                 4.252375290780142E14
34                                                1.4858060326470433                                -1.3241978203754175E7i                            1.4858060326470433                                4.252375290780142E14
34                                                1.4858679163452435                                -1.3242529731049618E7i                            1.4858679163452435                                4.252375290780142E14
35                                                1.483223606294155                                 -1.3079815818006111E7i                            1.483223606294155                                 4.207613445614035E14
35                                                1.4846375252159687                                -1.3092284470069384E7i                            1.4846375252159687                                4.207613445614035E14
35                                                1.4846851288634195                                -1.3092704263105499E7i                            1.4846851288634195                                4.207613445614035E14
35                                                1.4854977402589775                                -1.3099870281324469E7i                            1.4854977402589775                                4.207613445614035E14
35                                                1.4855613923024993                                -1.3100431597232718E7i                            1.4855613923024993                                4.207613445614035E14
36                                                1.4828734166409556                                -1.2940511755341172E7i                            1.4828734166409556                                4.163784138888888E14
36                                                1.4843170358522535                                -1.2953109709532268E7i                            1.4843170358522535                                4.163784138888888E14
36                                                1.4843659286600148                                -1.2953536379770258E7i                            1.4843659286600148                                4.163784138888888E14
